n,lambda,phi,eps,gamma,theta_rough,offset,mpn,calculated_mpn,calculated_FI,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
1000000,0.8,0.7853981633974483,0.05,2.1,0.20027027027027028,0.004265795188015926,0.00012331329557698412,0.00011891607891223232,13.23503766966894,1.9926598932136093,0.5499871594811132,0.029682591215316204,0.393585784659822,0.0382872432335861,0.024721415691478208,0.008384344556588656,0.1542679165071213,0.004669366114799524,0.001184361202250402,0.005584942195503664,0.0011890916468784618,0.0027457274303432735,0.0095260619312115,0.025019215213916632,0.0018063727820496506,0.00011541443703685018,0.0026522073398990496,0.0005535683760252081,0.0006428525063730435,4.2232742995396014e-05,0.005823944098018654,0.005769760329795269,0.003199049496693229,0.0021892827736187757,0.005794735908282118,0.0016097569240532369,0.03706512540885574
1000000,0.8,0.7853981633974483,0.05,2.1,0.19972972972972972,0.004265795188015926,9.563150384643183e-05,9.214354105688238e-05,13.2408495642782,1.995940322054091,0.5506791477309443,0.02995149146627885,0.39228734871795684,0.03810333441589479,0.024684231718851687,0.008415962055415309,0.1537537886941459,0.004631175688901971,0.0011893541551935335,0.0055659689454870395,0.0011782355247289492,0.002712176323626037,0.009551522174984242,0.02481673475660073,0.0017975729799819186,0.0001160279855780236,0.0026402116163303977,0.0005470685203261575,0.0006335293467047234,4.165597793120058e-05,0.005763908561051401,0.005726912606874309,0.003189810101195446,0.0021883102629316866,0.005739771799930857,0.0015957662728633662,0.03677105061474857
1000000,0.8,0.7853981633974483,0.05,2.1,0.2001901901901902,0.004265795188015926,0.00011898978113201073,0.00011473237182219712,13.235899361863064,1.993145900606861,0.550089575326773,0.029722332206571864,0.39339375101662394,0.03825998797521492,0.024715953726904764,0.008389003127015238,0.15419187580657787,0.004663697948953313,0.0011851040583990683,0.0055821200543187555,0.0011874707236992563,0.002740740726471543,0.0095298586675907,0.02498919938960625,0.0018050701819562203,0.00011550557201223746,0.0026504285815481363,0.0005526030826352881,0.0006414656167161449,4.214565845733116e-05,0.005815027544122515,0.005763410670772487,0.0031976916918976454,0.002189140549418435,0.00578657698541427,0.001607682856572636,0.0370215201126605
1000000,0.8,0.7853981633974483,0.05,2.1,0.2002102102102102,0.004265795188015926,0.00012006340150308911,0.00011577120149808407,13.235683960671944,1.9930243992974688,0.5500639680683297,0.029712393824963056,0.39344177011610987,0.03826680148030033,0.024717320743284733,0.008387837651618896,0.15421089011373587,0.004665114654325486,0.0011849184467679758,0.00558282522144807,0.0011878755423928684,0.0027419868755985447,0.009528910291914394,0.02499670274302544,0.0018053958673468662,0.00011548279600002013,0.0026508732189258755,0.000552844329441402,0.0006418121536398461,4.216737612855978e-05,0.005817255952438796,0.005764998027024058,0.0031980315026078916,0.0021891761654353943,0.005788616192191571,0.0016082013290883768,0.03703242018643279
1000000,0.8,0.7853981633974483,0.05,2.1,0.20085085085085086,0.004265795188015926,0.000156975211883052,0.0001515152328649675,13.228783435399533,1.9891361872067463,0.5492456987947639,0.029395468979592946,0.3949746113193662,0.03848494236923075,0.024760528367596207,0.008350836073713966,0.15481788887717396,0.004710567274236589,0.0011789430915837469,0.00560552017805284,0.0012009752004984778,0.0027820489102422805,0.009498278500874632,0.025237018881698506,0.0018158052079553758,0.00011475126693214659,0.0026651198115249064,0.0005605911062820989,0.0006529667326019629,4.2881183337205015e-05,0.0058888219092944,0.005815813269099672,0.00320877847757415,0.0021902949437334262,0.005854054893118749,0.0016248078094990798,0.037381658213558155
1000000,0.8,0.7853981633974483,0.05,2.1,0.19918918918918918,0.004265795188015926,7.147337190790886e-05,6.880848099124818e-05,13.246650813095437,1.9992204201209165,0.5513727296820197,0.030221913742133257,0.39098374503875727,0.037919576807158406,0.024646306588231873,0.008447982563326717,0.1532376690039079,0.004593149487673412,0.0011942964141494572,0.00554717456591418,0.0011675782638880792,0.0026788818926575387,0.009576586756299578,0.02461455880846335,0.0017887564940465735,0.00011663768898148456,0.002628241900686552,0.0005406060841037826,0.0006242959658461696,4.11051126137719e-05,0.005704228302177638,0.005684095957543916,0.00318039747871959,0.002187308001227181,0.005685063518489437,0.0015817980673669527,0.036477598966559624
1000000,0.8,0.7853981633974483,0.05,2.1,0.19926926926926927,0.004265795188015926,7.483017839187491e-05,7.204912301639217e-05,13.245792041548832,1.9987345034772617,0.5512698766079457,0.03018175518678022,0.39117719643558446,0.03794679058133214,0.024651971887274717,0.008443213427788499,0.15331425617064526,0.004598772599061308,0.0011935674657002776,0.005549947634497138,0.0011691446299864838,0.0026837981784253134,0.009572898568723627,0.024644491091876018,0.0017900636712857698,0.00011654760891352994,0.002630013523917963,0.000541561111593264,0.0006256582248407824,4.118509167512059e-05,0.005713047386484421,0.0056904370917277665,0.0031818028077068633,0.0021874583874371663,0.005693152255978731,0.0015838659769383933,0.03652103330582474
1000000,0.8,0.7853981633974483,0.05,2.1,0.20083083083083084,0.004265795188015926,0.00015574665100178168,0.00015032469142335178,13.228999302261915,1.9892576981989536,0.5492712354895606,0.029405340481906517,0.39492682094759585,0.038478122281785765,0.02475919389099986,0.008351983737073194,0.15479896314674968,0.004709143422757286,0.0011791308633163288,0.005604807155450183,0.001200561553113803,0.0027807915391499455,0.009499244048906256,0.025229502979156986,0.0018154802903224826,0.00011477420557422164,0.0026646740772190932,0.0005603482325099651,0.0006526162288081421,4.2858323019503386e-05,0.005886577935937363,0.00581422473466088,0.0032084463754294213,0.002190260590801609,0.005852004540876737,0.0016242884142739526,0.037370731879570594
1000000,0.8,0.7853981633974483,0.05,2.1,0.19956956956956956,0.004265795188015926,8.810638146805494e-05,8.487166318423635e-05,13.242569563793019,1.9969122408446496,0.5508844877749622,0.030031457960813416,0.391901633187094,0.03804887191393256,0.024673071904074736,0.008425407683547303,0.15360107119382446,0.004619891502233539,0.001190823858642459,0.0055603815959137,0.0011750571563025672,0.0027022845174402305,0.009558990102318308,0.02475679845417567,0.0017949624022463976,0.00011620904362100427,0.002636662291408473,0.000545149812560013,0.0006307841887364103,4.149006267323201e-05,0.005746188462483936,0.005714222822737853,0.0031870391611756215,0.0021880164278906974,0.0057235352098013855,0.0015916251614709195,0.03668403625152451
1000000,0.8,0.7853981633974483,0.05,2.1,0.20015015015015014,0.004265795188015926,0.0001168570556113353,0.00011266890277067706,13.236330120522494,1.9933889021248117,0.550140796434836,0.029742215237055926,0.39329769144920407,0.038246361584319565,0.02471321664369728,0.008391335742809222,0.1541538389336299,0.0046608652106861215,0.001185475076539582,0.005580710456376232,0.001186661910042592,0.0027382494821144875,0.009531753801176499,0.024974193891967058,0.0018044187406082114,0.00011555110854421374,0.002649539411425015,0.000552120742179999,0.0006407729137266011,4.2102330014354566e-05,0.005810572187949826,0.0057602360761600385,0.0031970113519501067,0.002189069197246947,0.00578249962013995,0.001606646000547025,0.036999722470864825
1000000,0.8,0.7853981633974483,0.05,2.1,0.2002102102102102,0.004265795188015926,0.00012006340150308911,0.00011577120149808407,13.235683960671944,1.9930243992974688,0.5500639680683297,0.029712393824963056,0.39344177011610987,0.03826680148030033,0.024717320743284733,0.008387837651618896,0.15421089011373587,0.004665114654325486,0.0011849184467679758,0.00558282522144807,0.0011878755423928684,0.0027419868755985447,0.009528910291914394,0.02499670274302544,0.0018053958673468662,0.00011548279600002013,0.0026508732189258755,0.000552844329441402,0.0006418121536398461,4.216737612855978e-05,0.005817255952438796,0.005764998027024058,0.0031980315026078916,0.0021891761654353943,0.005788616192191571,0.0016082013290883768,0.03703242018643279
1000000,0.8,0.7853981633974483,0.05,2.1,0.19924924924924925,0.004265795188015926,7.398373456480318e-05,7.123191373570892e-05,13.246006756387152,1.99885598346065,0.5512955866151349,0.030191791696022163,0.3911288441635221,0.037939986825015586,0.024650557087222608,0.008444404885972194,0.153295113443783,0.004597366481508609,0.0011937498090141203,0.005549253999444346,0.0011687526322208168,0.0026825685775855616,0.009573821435392644,0.02463700737061634,0.0017897369102626466,0.0001165701370225001,0.0026295705633010043,0.0005413222772787751,0.0006253174761235747,4.116504379621824e-05,0.005710841883548513,0.00568885173882365,0.0031814518287873574,0.002187420853338779,0.005691129542787884,0.001583348951533436,0.03651017340707858
1000000,0.8,0.7853981633974483,0.05,2.1,0.19944944944944945,0.004265795188015926,8.266548251387951e-05,7.9615597859815e-05,13.243858949698001,1.9976411597008183,0.5510385844777255,0.030091520503063452,0.3916120492724953,0.03800803376264328,0.02466465934457872,0.008432515093742671,0.15348641858961556,0.004611437838832993,0.0011919231997736162,0.005556201387976388,0.0011726848126507763,0.0026948804614147603,0.009564568205101947,0.0247118639699351,0.0017930035163877258,0.00011634461412277151,0.002634001806950211,0.0005437129413496858,0.0006287304863689645,4.1367116951647204e-05,0.00573291886439271,0.005704707320081927,0.003184951001694803,0.0021877943271880634,0.005711372526556842,0.00158852063632272,0.03661881164576462
1000000,0.8,0.7853981633974483,0.05,2.1,0.19918918918918918,0.004265795188015926,7.147337190790886e-05,6.880848099124818e-05,13.246650813095437,1.9992204201209165,0.5513727296820197,0.030221913742133257,0.39098374503875727,0.037919576807158406,0.024646306588231873,0.008447982563326717,0.1532376690039079,0.004593149487673412,0.0011942964141494572,0.00554717456591418,0.0011675782638880792,0.0026788818926575387,0.009576586756299578,0.02461455880846335,0.0017887564940465735,0.00011663768898148456,0.002628241900686552,0.0005406060841037826,0.0006242959658461696,4.11051126137719e-05,0.005704228302177638,0.005684095957543916,0.00318039747871959,0.002187308001227181,0.005685063518489437,0.0015817980673669527,0.036477598966559624
1000000,0.8,0.7853981633974483,0.05,2.1,0.2005905905905906,0.004265795188015926,0.00014138177664517156,0.00013640858740855913,13.231588570750997,1.9907158100297384,0.549577848266769,0.029523961575798355,0.39435277760198245,0.038396297237341497,0.02474310085418784,0.008365799203548229,0.15457163764738277,0.004692074577119684,0.0011813789067039082,0.0055962700341867545,0.0011956193766067642,0.0027657304055619075,0.0095107889118022,0.02513934213851445,0.001811579381580767,0.00011504907736341142,0.002659327906393867,0.0005574377014141407,0.000648419871456039,4.258678842486702e-05,0.0058596881724693045,0.005795165057194321,0.003204442284523336,0.002189845308468259,0.005827427418734217,0.001618057874924136,0.03723967907755812
1000000,0.8,0.7853981633974483,0.05,2.1,0.20029029029029027,0.004265795188015926,0.00012440627195298783,0.00011997383634083942,13.234822210195643,1.9925383904798306,0.5499615610163383,0.029672661190672963,0.39363377525118765,0.038294057563879956,0.024722778640547064,0.008383181302286283,0.15428691979254655,0.00467078371624405,0.0011841753177085767,0.005585648344421031,0.0011894975647705718,0.002746974984259622,0.009525111400269584,0.025026720172267602,0.0018066983730342407,0.00011539164042320058,0.002652652116385283,0.0005538098269003343,0.0006431995380065854,4.2254603250392347e-05,0.005826174453341852,0.005771347841567502,0.0031993883484314365,0.002189318229837456,0.0057967765120089405,0.0016102755146823642,0.037076028813810516
1000000,0.8,0.7853981633974483,0.05,2.1,0.19956956956956956,0.004265795188015926,8.810638146805494e-05,8.487166318423635e-05,13.242569563793019,1.9969122408446496,0.5508844877749622,0.030031457960813416,0.391901633187094,0.03804887191393256,0.024673071904074736,0.008425407683547303,0.15360107119382446,0.004619891502233539,0.001190823858642459,0.0055603815959137,0.0011750571563025672,0.0027022845174402305,0.009558990102318308,0.02475679845417567,0.0017949624022463976,0.00011620904362100427,0.002636662291408473,0.000545149812560013,0.0006307841887364103,4.149006267323201e-05,0.005746188462483936,0.005714222822737853,0.0031870391611756215,0.0021880164278906974,0.0057235352098013855,0.0015916251614709195,0.03668403625152451
1000000,0.8,0.7853981633974483,0.05,2.1,0.19962962962962963,0.004265795188015926,9.089205764965366e-05,8.756327354576464e-05,13.241924673541334,1.9965477748256466,0.5508074688779871,0.030001454868470195,0.3920463296284974,0.038069293795097686,0.0246772644595115,0.00842186142993554,0.1536583607195887,0.004624121381078171,0.0011902732430641048,0.005562475011877281,0.0011762470011292324,0.0027059913029194027,0.00955619370518124,0.02477927141377339,0.001795941539630159,0.00011614118657218448,0.0026379930195364735,0.0005458689425995255,0.0006318126999921288,4.155201458695371e-05,0.005752829843558284,0.0057189811673283835,0.003188080043152778,0.0021881269232095556,0.005729621296979057,0.0015931778457125472,0.03671666019871875
1000000,0.8,0.7853981633974483,0.05,2.1,0.20073073073073072,0.004265795188015926,0.00014967651831974477,0.00014444323623290375,13.23007841857026,1.9898652494329043,0.5493989521416905,0.029454729354123434,0.39468776155962926,0.038444024920931776,0.024752506254585825,0.008357730423833412,0.1547042927836209,0.004702027504376548,0.001180068720450502,0.005601245725200338,0.0011984974712484935,0.0027745099361351708,0.009504063772725368,0.025191929211005507,0.0018138553363478767,0.00011488882358660121,0.002662445912292463,0.0005591346236256619,0.0006508655736666597,4.274455796860663e-05,0.0058753653599626175,0.005806282583418704,0.003206782233936946,0.0021900882413554406,0.005841757989746531,0.001621691860133899,0.03731611233406113
1000000,0.8,0.7853981633974483,0.05,2.1,0.20107107107107106,0.004265795188015926,0.00017080921202634468,0.000164924938052409,13.226407941195584,1.9877995513205753,0.5489649413138585,0.029287020459761056,0.3954998317338313,0.03855997685127371,0.024775140494935215,0.008338248640931105,0.15502588804910508,0.004726244313126353,0.0011768732152556763,0.0056133796316146884,0.0012055436330979938,0.002795903088937311,0.009487622259389072,0.025319718842722386,0.0018193776819552423,0.00011449861281948156,0.002670025104532407,0.0005632660569415834,0.0006568304828372191,4.3135009175800534e-05,0.005913537686231299,0.00583328938490681,0.0032124155954046207,0.0021906702658176136,0.00587663166667967,0.0016305229951567143,0.03750190090802291
1000000,0.8,0.7853981633974483,0.05,2.1,0.19996996996996996,0.004265795188015926,0.00010749925016648447,0.00010361730339318026,13.238267812809713,1.9944823900346331,0.5503714000804577,0.029831792273352347,0.3928650711118546,0.03818505305195868,0.024700849437820235,0.00840185996734485,0.15398253691676325,0.004648128994177169,0.001187141263456437,0.005574379414258674,0.0011830358245549103,0.002727056278866196,0.009540255178518224,0.024906689232465154,0.001801486095737899,0.00011575576634821447,0.0026455398793127365,0.0005499527396641398,0.0006376618653616264,4.19091149616818e-05,0.005790547187490996,0.005745952374710837,0.003193937982875546,0.0021887461234896427,0.005764168786232876,0.001601981626829708,0.03690167459893147
1000000,0.8,0.7853981633974483,0.05,2.1,0.2000900900900901,0.004265795188015926,0.00011369425222758524,0.00010960916520557737,13.236976149185558,1.9937534015923348,0.5502176445676674,0.029772055450133197,0.3931535486993293,0.03822592354681814,0.024709103392836208,0.008394838827558973,0.15409676299116964,0.004656617785223089,0.0011860310901725393,0.005578597900208654,0.0011854507477037418,0.002734515250857355,0.009534592454815178,0.02495168867821299,0.0018034414025895598,0.00011561937453797133,0.0026482059183525826,0.0005513976145747184,0.00063973478607889,4.2037604530555935e-05,0.005803892805199921,0.005755474481173934,0.003195989046951599,0.0021889618681366573,0.005776386193930295,0.001605090939765937,0.03696703228552577
