n,lambda,phi,eps,theta_rough,offset,mpn,calculated_mpn,calculated_FI,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
50000,0.8,0.7853981633974483,0.1,0.2021121121121121,0.017293633402042617,0.002278671505178417,0.0022502021393976954,13.441471739391716,23.716571136451865,8.178530304647785,0.5050359120329927,4.615112173185488,0.5395701085625011,0.33647466921566066,0.11738842860524895,2.2389248128629418,0.07483577341329618,0.03147622395965747,0.05203882533180643,0.028454837056398646,0.05388317002630969,0.14506098813516724,0.26364551822471355,0.01983084568514588,0.009810434481171354,0.02099595305739368,0.0028099099716327133,0.005414650251884758,0.0015155098653095952,0.08163207960665753,0.0837027013773586,0.04406597912235032,0.03143642529971864,0.07927477135295014,0.02084037112623709,0.5300930845889831
50000,0.8,0.7853981633974483,0.1,0.20357357357357356,0.017293633402042617,0.0026364857144534604,0.0026097692036746237,13.454271482673395,27.318951227843332,9.570290562566223,0.5972095814728459,5.307937166295162,0.6285586334794877,0.39124022241477263,0.138544690200482,2.6143407138918118,0.08840312556161736,0.038169168488345555,0.06047863567924979,0.03479947102900309,0.06448630771155428,0.17027765793755956,0.30064637021986235,0.0233205081861209,0.012523482458486529,0.025088487942150975,0.0033330663948529225,0.006051358328385574,0.0019049521023273646,0.09498319808289386,0.09767691326877216,0.051381497120724616,0.03710673371112214,0.09208235865944679,0.02416910260905721,0.6180270744890481
50000,0.8,0.7853981633974483,0.1,0.1998898898898899,0.017293633402042617,0.0017847607316185924,0.0017561093191700362,13.421343015767302,18.702211721091157,6.2950027701823466,0.3826242633788643,3.64731648018602,0.4180843740469724,0.26151921035775605,0.08946825776456956,1.7286845108010895,0.056806943528425184,0.022907369006620375,0.04082320328948719,0.020487442389647965,0.0400827047971837,0.11115865843214096,0.2110579552289482,0.015260542047559915,0.006562800382592857,0.01596256913237722,0.002211809612248479,0.004466656956891829,0.00104481343365586,0.06335004633606177,0.06467824931414237,0.03412845878844472,0.02394149726225164,0.061683776729094524,0.016268468011396524,0.41017862343327394
50000,0.8,0.7853981633974483,0.1,0.19712712712712713,0.017293633402042617,0.0012550920048311435,0.0012294508705785394,13.395188632978053,13.263388693812933,4.329839797711482,0.258113322741674,2.592995226457016,0.2898767488517781,0.18209252482627442,0.06113307712447817,1.193396823712109,0.038446092571365546,0.014648522238602597,0.029165350056429916,0.012988079333125867,0.026431139790594617,0.07607930892723941,0.1524323298540679,0.010629955538796918,0.0037342972461469766,0.011203001845742033,0.0016712823773506965,0.003343955524536036,0.0006258312478234888,0.043988911694782806,0.044681388536391406,0.023683865955238248,0.016328483094424837,0.042975992313305296,0.011395111246940677,0.28385623867722387
50000,0.8,0.7853981633974483,0.1,0.20181181181181182,0.017293633402042617,0.0022083898271083326,0.0021797316809876567,13.438798708975659,23.00611110913436,7.907761864622401,0.48726827203388207,4.478233034633044,0.5221828844224697,0.3257616440083049,0.11332539086761172,2.1657326506383447,0.07221981652410084,0.030208555969687502,0.0504148266635424,0.027264802930742606,0.051859276837024855,0.14017115772778252,0.25627361331551407,0.019163712149576805,0.009312934754759467,0.020238321917148833,0.0027168908708569708,0.005284892973864442,0.0014438090539601821,0.07901942132554307,0.08097594983255813,0.042640495448148394,0.030346472085161353,0.07676480051939577,0.020188191929318748,0.5129205159602436
50000,0.8,0.7853981633974483,0.1,0.2021121121121121,0.017293633402042617,0.002278671505178417,0.0022502021393976954,13.441471739391716,23.716571136451865,8.178530304647785,0.5050359120329927,4.615112173185488,0.5395701085625011,0.33647466921566066,0.11738842860524895,2.2389248128629418,0.07483577341329618,0.03147622395965747,0.05203882533180643,0.028454837056398646,0.05388317002630969,0.14506098813516724,0.26364551822471355,0.01983084568514588,0.009810434481171354,0.02099595305739368,0.0028099099716327133,0.005414650251884758,0.0015155098653095952,0.08163207960665753,0.0837027013773586,0.04406597912235032,0.03143642529971864,0.07927477135295014,0.02084037112623709,0.5300930845889831
50000,0.8,0.7853981633974483,0.1,0.20035035035035034,0.017293633402042617,0.0018821312208245223,0.001853299381383143,13.425580107010779,19.694846405816502,6.662659863654477,0.40629553126262075,3.8392189139703032,0.44189900083396066,0.2762328836703043,0.0948564062965497,1.8284874028409361,0.06029450317205917,0.02453288013005838,0.04300089702511189,0.021984722644975238,0.042724240982361154,0.11775533557385057,0.22157372547125667,0.016140506189793704,0.007156965369174722,0.01690362940916757,0.0023204078850996533,0.004660482372797456,0.0011314911153132504,0.06693881888533113,0.06840228720581305,0.036072683002994245,0.025388703529550326,0.06514214607566418,0.017167691163473265,0.43367108455331843
50000,0.8,0.7853981633974483,0.1,0.19904904904904905,0.017293633402042617,0.0016136583767383484,0.001585595258105799,13.41351599620633,16.952726502717603,5.653575337980902,0.34160081830741107,3.3087066781500205,0.37641193152280045,0.2357446897462316,0.08013614737181741,1.5543139521255478,0.05076092433706843,0.020129733282198272,0.0370280160584645,0.017944866009356086,0.035538107275005275,0.09967490418887029,0.19239052882155144,0.013737223852615972,0.005574120036385936,0.014363157949355103,0.002029540340120653,0.004117081614295877,0.0008997641954334121,0.057064404889805576,0.05816849766344649,0.030729966839425436,0.021434391933050793,0.055619859714904143,0.014690818875544824,0.36908924211382177
50000,0.8,0.7853981633974483,0.1,0.206996996996997,0.017293633402042617,0.003577054215828204,0.0035608067108871045,13.482906120071403,36.682102462903096,13.3253602644582,0.8524106135108033,7.099331279332642,0.8657333814463496,0.5368066472872509,0.19798741879317366,3.6210487156168214,0.12594205442683035,0.05757316605994761,0.08430450897401982,0.0537226476986305,0.09464421418054987,0.2389719421365905,0.3940909528471046,0.03330224680231537,0.02107635736175489,0.037941301029622704,0.005196461087572049,0.007560602213881814,0.003125053423732888,0.13039748708936733,0.13505387504100155,0.07107411040859306,0.05298408401188081,0.12591949429718044,0.03298833260655794,0.8526561524262092
