n,lambda,phi,eps,gamma,theta_rough,offset,mpn,traj_mpn,detected_mpn,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
1000000,0.8,0.7853981633974483,0.125,2.5,0.19924924924924925,0.07498942093324558,0.032878177292221866,0.03285075038951656,0.02812911637818645,7090,2212,117,1307,256,197,19,684,44,34,17,17,35,51,82,22,20,26,5,2,1,47,48,36,11,46,20,172
1000000,0.8,0.7853981633974483,0.125,2.5,0.1985085085085085,0.07498942093324558,0.032247988007884754,0.032380046535218254,0.02814736071362437,7054,2199,123,1284,283,200,16,702,52,36,14,8,30,40,66,17,26,26,2,0,0,42,52,31,13,42,20,204
1000000,0.8,0.7853981633974483,0.125,2.5,0.2003903903903904,0.07498942093324558,0.033859155972377875,0.033260639792355134,0.028678879019382472,7299,2168,100,1365,272,160,22,705,43,33,20,12,27,46,70,27,23,32,6,2,2,39,59,23,6,50,13,226
1000000,0.8,0.7853981633974483,0.125,2.5,0.19902902902902903,0.07498942093324558,0.03269027972991572,0.03308306159409273,0.02837845562917137,6885,2255,126,1356,251,164,23,728,38,44,12,14,27,34,74,24,35,22,5,2,2,43,38,29,8,57,19,214
1000000,0.8,0.7853981633974483,0.125,2.5,0.20077077077077077,0.07498942093324558,0.034188863259952906,0.034658155886899716,0.029529065050789595,7209,2393,140,1367,281,191,18,728,59,43,21,18,37,45,55,36,30,31,1,3,1,55,56,25,10,40,28,200
1000000,0.8,0.7853981633974483,0.125,2.5,0.19924924924924925,0.07498942093324558,0.032878177292221866,0.032572220201831,0.028213040321200887,7036,2189,120,1363,274,168,20,696,63,30,19,12,25,42,75,25,35,30,0,4,1,47,39,30,10,43,6,200
1000000,0.8,0.7853981633974483,0.125,2.5,0.20073073073073072,0.07498942093324558,0.034154093629721764,0.03450733604727959,0.029559472276519463,7366,2264,118,1436,290,163,28,717,52,40,20,30,36,48,73,15,21,26,3,3,2,55,49,23,9,52,17,210
1000000,0.8,0.7853981633974483,0.125,2.5,0.19876876876876876,0.07498942093324558,0.03246881192376522,0.03275709613426858,0.028261691882368677,6885,2187,103,1410,252,149,22,714,58,35,17,10,21,39,77,22,24,27,0,6,1,41,62,27,7,40,15,219
1000000,0.8,0.7853981633974483,0.125,2.5,0.20225225225225224,0.07498942093324558,0.03548579429903367,0.035773492926671153,0.030997125909027645,7517,2421,141,1424,322,219,20,816,59,45,19,18,35,38,72,23,26,31,5,3,1,63,51,32,13,51,17,206
1000000,0.8,0.7853981633974483,0.125,2.5,0.2003903903903904,0.07498942093324558,0.033859155972377875,0.03367661064033969,0.0289038924897835,7149,2235,98,1369,294,177,20,703,61,37,13,21,29,38,69,26,26,25,3,3,3,64,46,37,10,56,8,210
1000000,0.8,0.7853981633974483,0.125,2.5,0.2001901901901902,0.07498942093324558,0.033686169265885815,0.03416312625201752,0.02950230669214731,7288,2225,127,1388,275,164,30,795,57,31,21,12,34,50,78,15,33,25,2,0,2,56,49,30,14,39,17,212
1000000,0.8,0.7853981633974483,0.125,2.5,0.19998998998998999,0.07498942093324558,0.03351355831788115,0.033741073958887,0.02917877381038151,7214,2254,117,1368,283,170,29,757,46,32,13,18,30,50,83,15,23,24,5,5,2,45,53,19,11,50,14,213
1000000,0.8,0.7853981633974483,0.125,2.5,0.19884884884884885,0.07498942093324558,0.03253688735880532,0.032623304341057174,0.028137630401390813,6906,2174,125,1408,240,167,22,703,52,36,14,12,34,32,72,20,19,25,2,2,0,56,41,14,11,43,22,212
1000000,0.8,0.7853981633974483,0.125,2.5,0.20147147147147146,0.07498942093324558,0.03479974546504659,0.03500114939313259,0.02974556449798626,7236,2337,106,1412,329,170,35,725,51,34,19,14,34,57,75,24,40,25,3,2,2,54,52,26,14,47,14,213
1000000,0.8,0.7853981633974483,0.125,2.5,0.20003003003003003,0.07498942093324558,0.03354805041109895,0.033838377081222566,0.028911190223958667,6975,2256,135,1382,322,152,20,764,48,30,13,20,29,33,70,30,22,26,1,9,1,46,40,25,15,54,21,199
1000000,0.8,0.7853981633974483,0.125,2.5,0.2009109109109109,0.07498942093324558,0.03431067460846974,0.034358948785717845,0.0295047392702057,7371,2260,112,1402,299,189,23,747,56,44,16,17,31,36,91,15,20,31,3,3,0,41,33,23,8,45,16,221
1000000,0.8,0.7853981633974483,0.125,2.5,0.20035035035035034,0.07498942093324558,0.03382452860613578,0.03363890568043465,0.028974437253476794,7214,2225,131,1350,266,170,16,750,52,38,19,22,30,47,80,18,17,18,1,2,2,58,45,24,7,44,22,212
1000000,0.8,0.7853981633974483,0.125,2.5,0.20135135135135135,0.07498942093324558,0.034694699168148886,0.03445381932999503,0.029593528369336916,7395,2239,108,1394,295,186,26,758,51,40,18,15,24,35,81,25,30,34,3,6,2,45,47,32,9,53,17,212
1000000,0.8,0.7853981633974483,0.125,2.5,0.19812812812812813,0.07498942093324558,0.031926406935245503,0.03136444519584078,0.02737988233620249,6906,2138,105,1286,254,167,15,678,49,29,16,15,30,44,76,25,27,28,3,2,1,42,44,34,13,52,18,175
1000000,0.8,0.7853981633974483,0.125,2.5,0.1991291291291291,0.07498942093324558,0.032775630764544525,0.032796017383202807,0.028294531686156935,7037,2138,111,1356,265,144,18,709,52,29,24,19,31,23,94,26,20,16,5,2,0,49,69,19,6,53,19,210
1000000,0.8,0.7853981633974483,0.125,2.5,0.19938938938938938,0.07498942093324558,0.032997987449916916,0.033126847999143734,0.028546303515200246,7100,2156,126,1333,288,184,20,752,59,39,19,13,35,25,76,18,24,26,3,5,1,51,47,29,6,46,7,205
1000000,0.8,0.7853981633974483,0.125,2.5,0.19892892892892894,0.07498942093324558,0.032605023707013944,0.0324372121195904,0.028171686494208266,7078,2093,108,1378,277,157,21,735,56,31,19,22,26,35,87,20,23,24,5,3,1,40,44,33,9,39,16,187
1000000,0.8,0.7853981633974483,0.125,2.5,0.20205205205205204,0.07498942093324558,0.03530934893114875,0.035642133711518136,0.030890092474458508,7469,2337,136,1543,312,174,22,798,57,42,18,16,25,49,74,27,27,29,6,3,0,57,42,26,12,55,28,213
1000000,0.8,0.7853981633974483,0.125,2.5,0.20155155155155155,0.07498942093324558,0.03486985053231067,0.035063180133621516,0.03015423761179569,7446,2348,128,1444,283,201,14,785,59,29,23,16,34,32,77,19,22,30,4,3,2,54,53,23,15,52,19,193
1000000,0.8,0.7853981633974483,0.125,2.5,0.20053053053053052,0.07498942093324558,0.033980469844360435,0.03331172393158131,0.028722665424433483,7262,2207,134,1324,290,184,23,730,41,38,17,11,28,42,71,18,18,26,2,1,1,61,45,18,8,51,12,206
1000000,0.8,0.7853981633974483,0.125,2.5,0.1984884884884885,0.07498942093324558,0.03223102826892691,0.03222922669559813,0.027829909277004544,6872,2076,126,1283,273,180,20,730,44,41,17,17,30,57,86,23,28,20,1,2,1,41,49,21,9,59,14,193
1000000,0.8,0.7853981633974483,0.125,2.5,0.2013913913913914,0.07498942093324558,0.03472969975187086,0.034354083629601066,0.02947676462253422,7363,2269,101,1405,300,189,21,709,47,40,22,21,24,41,84,24,29,31,1,4,2,57,63,26,11,55,17,191
1000000,0.8,0.7853981633974483,0.125,2.5,0.19996996996996996,0.07498942093324558,0.03349631791843033,0.03339078271847896,0.028684960464528446,7147,2229,116,1318,307,152,14,713,57,36,12,20,33,42,83,19,28,27,4,2,1,41,40,27,10,54,12,222
1000000,0.8,0.7853981633974483,0.125,2.5,0.198008008008008,0.07498942093324558,0.031825142282349506,0.03191177525897834,0.02736407057882296,6884,2211,99,1251,247,150,16,684,48,25,12,10,29,44,64,16,27,30,1,8,0,48,46,33,5,48,20,200
1000000,0.8,0.7853981633974483,0.125,2.5,0.20085085085085086,0.07498942093324558,0.03425844734567627,0.033979466608609135,0.029250534863104,7330,2281,125,1348,283,154,17,741,58,51,21,18,30,42,70,23,39,29,4,8,1,57,41,29,5,42,19,208
1000000,0.8,0.7853981633974483,0.125,2.5,0.19958958958958958,0.07498942093324558,0.03316946666903115,0.03312806428817293,0.028594955076368035,7013,2143,105,1410,274,179,22,702,57,23,19,27,34,47,83,15,25,18,2,3,0,58,53,31,5,46,20,205
1000000,0.8,0.7853981633974483,0.125,2.5,0.19932932932932934,0.07498942093324558,0.03294661750140767,0.03300765167428266,0.028301829420332103,6992,2150,112,1421,256,184,19,694,39,29,25,11,40,41,80,21,26,34,3,3,3,46,47,17,9,39,19,205
1000000,0.8,0.7853981633974483,0.125,2.5,0.19944944944944945,0.07498942093324558,0.03304939148341131,0.0330891430392387,0.028684960464528446,7110,2275,125,1365,249,175,22,718,51,34,22,22,30,41,76,24,22,24,3,5,1,40,45,19,11,38,21,213
1000000,0.8,0.7853981633974483,0.125,2.5,0.19824824824824824,0.07498942093324558,0.03202780958875034,0.03182663502693472,0.027353123977560206,6826,2147,119,1308,262,155,21,698,41,34,20,14,23,46,70,21,24,33,1,1,1,48,37,19,6,41,16,192
1000000,0.8,0.7853981633974483,0.125,2.5,0.20209209209209208,0.07498942093324558,0.0353446085275198,0.03561294277481747,0.03015910276791247,7481,2342,102,1431,285,157,14,787,66,40,19,19,28,27,80,18,23,25,3,3,2,59,40,29,10,53,17,229
1000000,0.8,0.7853981633974483,0.125,2.5,0.20089089089089088,0.07498942093324558,0.03429326178918025,0.03416312625201752,0.029333242517089242,7204,2309,129,1436,265,201,20,727,56,40,20,18,32,45,76,23,24,23,4,6,0,39,57,34,9,36,18,191
1000000,0.8,0.7853981633974483,0.125,2.5,0.19746746746746746,0.07498942093324558,0.03137116330298218,0.031113889655826694,0.027208385583086032,6766,2071,98,1328,246,182,16,731,46,30,16,13,22,40,70,20,19,26,4,1,0,52,41,23,12,34,20,178
1000000,0.8,0.7853981633974483,0.125,2.5,0.20129129129129128,0.07498942093324558,0.03464222615060671,0.034728700650593004,0.029891519181489627,7501,2284,103,1466,296,187,25,722,61,33,13,22,29,45,75,19,32,31,1,3,2,58,54,24,11,38,24,200
1000000,0.8,0.7853981633974483,0.125,2.5,0.2006106106106106,0.07498942093324558,0.03404987446141058,0.03403906477103967,0.029057144907462036,7302,2183,111,1378,275,167,21,774,48,43,19,15,48,32,78,13,28,27,2,5,1,60,49,19,8,45,26,184
1000000,0.8,0.7853981633974483,0.125,2.5,0.20083083083083084,0.07498942093324558,0.0342410457229605,0.03398311547569672,0.02907903810998754,7178,2250,110,1402,270,174,24,755,51,47,18,13,41,38,83,23,23,30,3,3,2,43,48,25,15,49,11,191
1000000,0.8,0.7853981633974483,0.125,2.5,0.20093093093093092,0.07498942093324558,0.034328091158451535,0.033696071264806796,0.02919945072387782,7210,2281,107,1427,302,196,23,746,54,27,25,14,28,43,77,22,24,31,3,1,1,40,36,33,9,39,13,195
1000000,0.8,0.7853981633974483,0.125,2.5,0.20123123123123124,0.07498942093324558,0.03458978658078918,0.03457544823291448,0.029788134614008074,7384,2262,127,1379,313,190,18,728,61,40,19,19,45,35,68,30,36,20,6,4,1,68,44,28,9,55,17,218
1000000,0.8,0.7853981633974483,0.125,2.5,0.19978978978978978,0.07498942093324558,0.033341323871699316,0.03310495479661823,0.028553601249375414,7124,2220,135,1352,297,177,23,728,50,38,19,22,24,39,80,13,23,35,2,4,1,38,31,25,16,41,16,194
1000000,0.8,0.7853981633974483,0.125,2.5,0.20155155155155155,0.07498942093324558,0.03486985053231067,0.035148320365665134,0.02988422144731446,7379,2336,98,1446,306,182,17,774,52,23,19,18,38,40,76,19,30,40,3,1,1,54,39,32,11,44,24,190
1000000,0.8,0.7853981633974483,0.125,2.5,0.19898898898898898,0.07498942093324558,0.03265616591420628,0.03256735504571422,0.027681522015442786,7050,2148,96,1322,282,151,15,675,49,38,19,9,40,43,79,19,25,30,2,3,2,41,28,22,10,50,21,186
1000000,0.8,0.7853981633974483,0.125,2.5,0.2005105105105105,0.07498942093324558,0.03396312805051048,0.033744722825974585,0.029010925924352636,7213,2250,129,1381,282,176,29,706,40,40,19,20,33,43,87,12,33,21,2,2,3,44,51,36,6,51,14,202
1000000,0.8,0.7853981633974483,0.125,2.5,0.20077077077077077,0.07498942093324558,0.034188863259952906,0.03455720389747657,0.029859895666730564,7241,2354,109,1464,308,177,17,712,40,34,15,20,36,45,81,12,23,19,5,3,0,51,48,38,10,53,22,226
1000000,0.8,0.7853981633974483,0.125,2.5,0.1998898898898899,0.07498942093324558,0.033427393985668276,0.03268046992542932,0.028140062979449203,7118,2139,119,1248,284,168,22,725,55,40,22,14,24,45,82,25,27,30,6,2,0,55,43,27,9,46,15,200
1000000,0.8,0.7853981633974483,0.125,2.5,0.20145145145145144,0.07498942093324558,0.03478222847042059,0.03510696653867252,0.030035041286934606,7389,2335,137,1368,292,183,23,764,59,41,18,16,33,35,72,24,28,34,5,5,3,40,66,35,10,50,26,222
1000000,0.8,0.7853981633974483,0.125,2.5,0.19950950950950952,0.07498942093324558,0.03310082958197172,0.033599984431500425,0.028916055380075446,7161,2188,116,1333,288,181,18,758,41,32,11,18,35,50,79,22,25,27,4,1,1,58,51,29,9,52,19,202
1000000,0.8,0.7853981633974483,0.125,2.5,0.19924924924924925,0.07498942093324558,0.032878177292221866,0.032686551370575294,0.028137630401390813,7163,2229,109,1327,300,149,20,671,47,32,12,22,25,48,80,16,13,25,2,6,3,45,45,26,10,36,13,197
1000000,0.8,0.7853981633974483,0.125,2.5,0.19976976976976976,0.07498942093324558,0.033324121163250515,0.033033193743895746,0.02847575875150695,7073,2222,118,1350,273,178,31,685,46,44,15,16,26,40,77,30,21,30,4,5,1,44,53,26,9,52,23,198
1000000,0.8,0.7853981633974483,0.125,2.5,0.1996896896896897,0.07498942093324558,0.03325534806863429,0.0329541349569981,0.02826534074945626,7153,2200,100,1319,241,172,24,757,42,26,17,16,34,27,77,18,20,35,5,5,1,38,42,24,12,44,17,201
1000000,0.8,0.7853981633974483,0.125,2.5,0.20161161161161162,0.07498942093324558,0.03492246825482615,0.03487952049021313,0.029813676683621164,7488,2208,113,1403,303,195,25,809,55,33,21,21,44,38,79,15,43,28,1,1,2,55,42,25,7,44,17,186
1000000,0.8,0.7853981633974483,0.125,2.5,0.20089089089089088,0.07498942093324558,0.03429326178918025,0.03434313702833832,0.029654342820796653,7415,2234,122,1401,292,193,24,791,46,41,17,22,27,33,74,31,16,34,4,2,0,50,51,19,8,49,14,205
1000000,0.8,0.7853981633974483,0.125,2.5,0.1994894894894895,0.07498942093324558,0.03308367976534189,0.03283007347602025,0.028232500945668003,7081,2154,125,1347,262,173,21,696,50,32,17,12,32,34,82,24,29,20,1,2,2,49,53,31,14,39,19,200
1000000,0.8,0.7853981633974483,0.125,2.5,0.20045045045045046,0.07498942093324558,0.03391112514590218,0.033536737401982306,0.028749423783075767,7336,2162,118,1391,273,183,16,701,60,40,11,18,37,46,76,21,24,31,5,4,1,68,48,34,10,46,9,165
1000000,0.8,0.7853981633974483,0.125,2.5,0.19936936936936936,0.07498942093324558,0.032980860345543345,0.032876292459129645,0.028266557038485456,6990,2200,110,1365,277,170,20,728,51,35,24,12,33,25,88,21,16,25,0,4,2,42,45,21,8,35,15,205
1000000,0.8,0.7853981633974483,0.125,2.5,0.1991291291291291,0.07498942093324558,0.032775630764544525,0.03264276496552429,0.02839061851946332,7010,2078,113,1379,287,184,13,707,61,44,16,19,32,43,69,22,25,32,4,2,2,52,48,20,8,48,27,209
1000000,0.8,0.7853981633974483,0.125,2.5,0.20107107107107106,0.07498942093324558,0.03445011140467068,0.034639911551461795,0.029938954453628222,7432,2302,103,1463,277,191,22,720,45,34,14,17,40,37,72,18,33,35,4,6,3,57,55,37,6,55,19,213
1000000,0.8,0.7853981633974483,0.125,2.5,0.1992092092092092,0.07498942093324558,0.03284397993896015,0.03286777843592529,0.028232500945668003,6974,2154,111,1357,264,168,29,696,60,30,19,17,41,46,78,22,23,31,2,6,0,59,45,24,8,44,14,203
1000000,0.8,0.7853981633974483,0.125,2.5,0.20033033033033032,0.07498942093324558,0.03380722055008324,0.033724045912478275,0.0291118779137758,7178,2272,111,1401,278,162,20,726,54,34,17,14,34,46,80,19,27,29,4,5,3,45,46,32,8,62,15,201
1000000,0.8,0.7853981633974483,0.125,2.5,0.19826826826826827,0.07498942093324558,0.032044723436698064,0.0323484230204592,0.02761584240786627,6876,2170,82,1371,271,174,17,696,43,36,12,17,36,39,65,28,26,22,2,3,2,34,37,19,9,44,16,184
1000000,0.8,0.7853981633974483,0.125,2.5,0.20127127127127126,0.07498942093324558,0.0346247425765838,0.03492695576235172,0.030073962535868838,7348,2324,99,1489,308,192,21,727,56,43,21,15,43,42,72,27,25,29,2,5,2,53,44,35,8,41,18,219
1000000,0.8,0.7853981633974483,0.125,2.5,0.20095095095095095,0.07498942093324558,0.034345511438374554,0.03417285656425108,0.029064442641637205,7300,2276,115,1432,274,178,25,711,48,31,16,16,39,38,68,20,29,37,6,1,1,40,50,36,6,37,23,186
1000000,0.8,0.7853981633974483,0.125,2.5,0.20141141141141142,0.07498942093324558,0.03474720561307876,0.034925739473322524,0.030067881090722864,7502,2265,117,1458,290,193,21,760,43,29,20,14,30,33,84,23,28,32,5,2,0,44,57,30,11,41,17,227
1000000,0.8,0.7853981633974483,0.125,2.5,0.20007007007007008,0.07498942093324558,0.033582557558454205,0.033546467714215863,0.028925785692309004,7075,2206,100,1363,272,181,19,736,44,37,31,27,31,38,73,18,24,23,5,1,1,52,47,32,6,48,18,239
1000000,0.8,0.7853981633974483,0.125,2.5,0.20063063063063064,0.07498942093324558,0.03406723497235,0.03450247089116281,0.02941959903816207,7179,2257,113,1448,289,171,24,743,47,29,17,18,29,33,82,22,31,28,1,4,1,37,44,34,9,56,15,227
1000000,0.8,0.7853981633974483,0.125,2.5,0.20027027027027028,0.07498942093324558,0.0337553188991455,0.033726478490536664,0.029115526780863384,7169,2239,124,1370,302,180,28,720,49,39,20,14,29,39,83,16,22,29,4,3,2,68,53,32,12,39,18,205
1000000,0.8,0.7853981633974483,0.125,2.5,0.1973873873873874,0.07498942093324558,0.03130414596352841,0.0313145773456438,0.0272619023003706,6735,2092,91,1324,285,174,24,691,53,38,16,16,21,40,75,19,22,23,5,2,2,50,35,25,9,43,11,188
1000000,0.8,0.7853981633974483,0.125,2.5,0.20065065065065066,0.07498942093324558,0.03408459922446513,0.03422637328153564,0.02963001704021276,7232,2282,111,1438,274,190,26,782,53,36,20,16,28,44,82,28,26,28,2,1,1,49,44,28,9,51,22,196
1000000,0.8,0.7853981633974483,0.125,2.5,0.19974974974974974,0.07498942093324558,0.0333069222279797,0.03308062901603434,0.028607117966659983,7073,2236,111,1272,291,168,18,724,37,36,20,18,28,42,95,35,28,25,4,4,3,45,56,22,14,40,18,220
1000000,0.8,0.7853981633974483,0.125,2.5,0.20007007007007008,0.07498942093324558,0.033582557558454205,0.0332241511214793,0.028771316985601272,7107,2189,119,1415,291,169,26,722,53,44,20,16,40,37,71,29,34,35,3,1,2,49,44,21,9,50,15,186
1000000,0.8,0.7853981633974483,0.125,2.5,0.1997097097097097,0.07498942093324558,0.03327253567993027,0.03262695320814476,0.02811087204274853,7046,2219,107,1375,268,169,31,671,47,37,21,21,25,42,82,18,24,14,1,4,0,41,55,10,12,42,18,189
1000000,0.8,0.7853981633974483,0.125,2.5,0.1994894894894895,0.07498942093324558,0.03308367976534189,0.03295291866796891,0.028817535968710672,7189,2235,116,1338,285,182,24,726,51,35,25,12,29,39,74,31,18,26,2,9,2,51,41,29,12,54,16,202
1000000,0.8,0.7853981633974483,0.125,2.5,0.2003903903903904,0.07498942093324558,0.033859155972377875,0.03421056152415611,0.029469466888359053,7288,2301,123,1449,292,187,33,708,45,42,18,17,33,36,64,26,36,37,7,3,2,54,47,30,3,57,16,190
1000000,0.8,0.7853981633974483,0.125,2.5,0.19998998998998999,0.07498942093324558,0.03351355831788115,0.03330077733031856,0.02855238496034622,7021,2215,119,1359,274,171,27,706,59,44,4,25,36,28,74,23,30,31,4,2,0,47,53,33,7,52,20,198
1000000,0.8,0.7853981633974483,0.125,2.5,0.19932932932932934,0.07498942093324558,0.03294661750140767,0.03301130054137025,0.02843440492451433,7170,2196,123,1316,288,194,17,709,48,28,20,16,27,42,72,20,29,28,6,1,1,55,50,33,9,43,11,190
1000000,0.8,0.7853981633974483,0.125,2.5,0.19972972972972972,0.07498942093324558,0.033289727066625474,0.03335064518051554,0.028766451829484493,7007,2240,138,1340,270,171,22,719,59,33,13,21,34,39,69,22,26,27,2,6,1,54,60,31,16,54,16,210
1000000,0.8,0.7853981633974483,0.125,2.5,0.20187187187187186,0.07498942093324558,0.03515086337563989,0.03521156739518325,0.030286813115977917,7442,2356,116,1453,277,174,22,774,64,37,25,23,35,30,81,22,22,27,4,1,1,53,48,30,15,64,18,208
1000000,0.8,0.7853981633974483,0.125,2.5,0.2011111111111111,0.07498942093324558,0.034485007865609305,0.03484789697545407,0.029716373561285585,7412,2290,130,1464,279,190,20,717,58,46,21,14,36,42,63,20,22,32,2,8,2,58,45,27,13,45,16,203
1000000,0.8,0.7853981633974483,0.125,2.5,0.20049049049049047,0.07498942093324558,0.03394579000231987,0.03380188841034673,0.029529065050789595,7204,2280,115,1419,267,179,21,752,54,34,19,18,45,41,76,26,27,30,1,3,0,56,53,35,9,47,12,215
1000000,0.8,0.7853981633974483,0.125,2.5,0.2007907907907908,0.07498942093324558,0.034206253679350214,0.03432246011484201,0.029436627084570795,7216,2248,112,1419,261,208,16,757,52,32,27,17,29,29,84,23,26,31,4,1,0,50,65,27,10,41,15,214
