n,lambda,phi,eps,gamma,theta_rough,offset,mpn,calculated_mpn,calculated_FI,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
1000000,0.8,0.7853981633974483,0.076,2.05,0.19896896896896896,0.008605973411928222,0.0003447170862908993,0.00033401476365402596,13.2490112270277,73.15886846464558,22.08975455117895,1.256665998989105,14.371096921967402,1.5062672439300766,0.9580014673891606,0.31590287830113917,6.137687247160887,0.18985740400609202,0.061312586622268274,0.17398256039835652,0.0550366774240755,0.12174933165476252,0.3845603071812164,0.8771428459388656,0.05955808014383141,0.010842890031508973,0.07060858066242434,0.013006234239455112,0.02086139802230798,0.0022825778857025005,0.22893581713508834,0.22981637806694227,0.12405507201154509,0.08362665119779761,0.2256028106001768,0.06095031342013337,1.4667928313707042
1000000,0.8,0.7853981633974483,0.076,2.05,0.19950950950950952,0.008605973411928222,0.0003958306562052285,0.00038386869914980743,13.243214322523313,83.86777593594819,25.482684116278424,1.4549306764428467,16.4696490614013,1.7352477082451696,1.1024489920053187,0.36348383302737913,7.07629737650984,0.21947493328582612,0.07191400058933255,0.19767546020623164,0.0643427368087832,0.14156253890546824,0.44387662800691696,1.0023458295052012,0.06798790885753367,0.013154786699993136,0.07953939971567356,0.014444191706494483,0.023698590895198827,0.002700885904956324,0.26373533788153025,0.2649844005110761,0.14278787871863383,0.09631025626306239,0.25971458210105414,0.07004436776557961,1.6905875369309449
1000000,0.8,0.7853981633974483,0.076,2.05,0.19904904904904905,0.008605973411928222,0.00035206547750491716,0.0003411780925474692,13.248153099716033,74.70009898277017,22.576129922850416,1.285021421537231,14.673193271558041,1.5391214757539757,0.9787401237880561,0.32272924060178154,6.272290161471646,0.19409629309999252,0.0628175731843321,0.17740814145689646,0.056358704201981163,0.12457530083746146,0.39305949574613436,0.8952014136579886,0.06077283598961406,0.011165487529620134,0.07190494926463567,0.013217706523019318,0.021272358820741674,0.0023415811849168424,0.23392919639157683,0.2348596813624001,0.126744088682633,0.08544547207149034,0.23049964750354784,0.062257087743237086,1.4988938037647015
1000000,0.8,0.7853981633974483,0.076,2.05,0.20049049049049047,0.008605973411928222,0.0004976660203551031,0.0004833758311610526,13.232666814476337,105.12829041240846,32.30690355311283,1.8567572158838774,20.632542114080877,2.1944044908397147,1.3915027422719624,0.4589886841044662,8.961625923391185,0.27937000559559605,0.09391918247741726,0.24406688342773236,0.08363182053173834,0.18207833308087432,0.5633630643319083,1.249118277554259,0.08467713402380647,0.018222115515822885,0.09683653132964956,0.017107611564946997,0.02921166037234516,0.0035882294635807164,0.3334977632575443,0.3356225498277528,0.18029922876821897,0.1218067798726735,0.32800046888414836,0.08819174676056193,2.1397602976542855
1000000,0.8,0.7853981633974483,0.076,2.05,0.20025025025025026,0.008605973411928222,0.0004716442005697654,0.00045792704307319866,13.235253114573641,99.70466937997567,30.555369187097078,1.7532518344385777,19.57099664640538,2.076724414550495,1.3174898121060699,0.43449267989588675,8.478035018426143,0.2639565619818841,0.08818858976351589,0.23230321116883137,0.07861012558633557,0.1715982850360481,0.5326721789851135,1.1863831181143245,0.08042285848551209,0.016870041085115545,0.09246902760845138,0.01644973656773282,0.027819691825015702,0.003354757584029024,0.315620491478614,0.3175042059689786,0.17069105106184893,0.11526286925660488,0.3105132997279737,0.08355110926337922,2.0245899952231796
1000000,0.8,0.7853981633974483,0.076,2.05,0.19966966966966967,0.008605973411928222,0.0004116573556982502,0.000399318118339433,13.241494673656259,87.1783576074641,26.53779517255646,1.5167984632246436,17.118167487442474,1.8063576132973078,1.147264911667863,0.3782640005459993,7.368006700845699,0.2287074303702489,0.07525834133333764,0.20495167966163205,0.06727590920441005,0.14777011367218346,0.46233489792156984,1.0409252325128275,0.07058971360495667,0.013902471140037849,0.08226697753471103,0.014874658262270335,0.024567255087666422,0.0028341175729909027,0.2745411803219343,0.2759142140343808,0.14860153458996286,0.10025293866777973,0.27029998711383757,0.0728622806873929,1.7601163899017436
1000000,0.8,0.7853981633974483,0.076,2.05,0.20065065065065066,0.008605973411928222,0.0005154042288550981,0.0005007316945397136,13.23094144993317,108.82198962474816,33.503788786506334,1.927627358414582,21.355333439185017,2.2747549767472885,1.4420116860049885,0.47572362255361517,9.291963443819458,0.2899183271761127,0.09786652280054907,0.25205405299853867,0.0870908175049886,0.18927072382334686,0.5843442236591088,1.2917612694453737,0.08757407703306311,0.019165917759804415,0.09979642557481544,0.017548040204407433,0.03015420808799354,0.003749996540557014,0.3457030540275029,0.3479987777253987,0.1868575210115338,0.1262789319737909,0.33993501329965314,0.0913564165981683,2.218415409177979
1000000,0.8,0.7853981633974483,0.076,2.05,0.2001901901901902,0.008605973411928222,0.0004652485008377369,0.00045167443010100445,13.235899361863064,98.37071464739633,30.12566740843295,1.7278971396176646,19.309862743009447,2.047836698000576,1.2993142201861791,0.4284817605125752,8.359364672788036,0.26017942400621585,0.0867912044918902,0.2294030177460152,0.07738553159011673,0.16903558915999994,0.5251452244235022,1.1709309256820386,0.07937631202821442,0.01654367841975319,0.0913906032737638,0.01628580294038384,0.027475854311047,0.003298076625563188,0.31123175611503756,0.31305800514140125,0.16833189402625737,0.11365752918746651,0.3062191330393256,0.08241087750726715,1.996323354114088
1000000,0.8,0.7853981633974483,0.076,2.05,0.1996896896896897,0.008605973411928222,0.0004136576210599367,0.0004012711180968401,13.241279651802353,87.59659407066883,26.67129398110234,1.5246333247603299,17.200089131030534,1.815351667878612,1.152931907801642,0.3801336155639715,7.404909744953733,0.22987632172571437,0.07568304802263265,0.20586940582665358,0.06764833628311163,0.14855705334937833,0.4646707635867561,1.0457949588297037,0.07091829623680805,0.013998025678629157,0.08261054980310462,0.014928596631923797,0.024676720500079127,0.0028510797626148774,0.2759078730219096,0.2772969000376116,0.1493367315491892,0.10075175493191146,0.27163857515288015,0.0732184906951249,1.7689114232758476
1000000,0.8,0.7853981633974483,0.076,2.05,0.20121121121121122,0.008605973411928222,0.0005799481538337923,0.0005639391233611012,13.224895348459597,122.239787260632,37.87819567391554,2.1875881948851927,23.979859369640554,2.5679916308555324,1.6261717213195137,0.5368727463032513,10.498503412405961,0.3285776935619152,0.1125027433430662,0.2809209480226972,0.09991911084846516,0.21576521765642906,0.6610880848389123,1.4461235149617484,0.0980996212180135,0.022749570163422432,0.11046618099363757,0.019100686020233938,0.03354224374869955,0.004356362247392151,0.39023802516329875,0.3931998610870718,0.21077910524868124,0.14262986990149762,0.38345294378196404,0.10288026127560086,2.5055842723847492
