n,lambda,phi,eps,gamma,theta_rough,offset,mpn,traj_mpn,detected_mpn,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
600000,0.8,0.7853981633974483,NA,NA,0.2,0.008520563361656316,0.00043646305187587534,0.00043,0.0003949999999999997,93,17,1,14,1,1,0,8,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,1,0,1
600000,0.8,0.7853981633974483,NA,NA,0.2,0.008520563361656316,0.00043646305187587534,0.000415,0.0003999999999999998,72,27,2,14,3,2,0,6,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,1
600000,0.8,0.7853981633974483,NA,NA,0.2,0.008520563361656316,0.00043646305187587534,0.00041833333333333333,0.0004033333333333332,81,18,1,20,4,1,0,8,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
600000,0.8,0.7853981633974483,NA,NA,0.2,0.008520563361656316,0.00043646305187587534,0.000445,0.0004249999999999997,98,19,1,19,2,1,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
600000,0.8,0.7853981633974483,NA,NA,0.2,0.008520563361656316,0.00043646305187587534,0.00037,0.00035833333333333285,91,24,1,12,0,0,1,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600000,0.8,0.7853981633974483,NA,NA,0.2,0.008520563361656316,0.00043646305187587534,0.00049,0.00046333333333333307,95,27,2,22,1,0,0,8,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
600000,0.8,0.7853981633974483,NA,NA,0.2,0.008520563361656316,0.00043646305187587534,0.00042,0.0004033333333333331,90,19,1,18,2,2,1,5,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
600000,0.8,0.7853981633974483,NA,NA,0.2,0.008520563361656316,0.00043646305187587534,0.00048166666666666665,0.00043166666666666646,72,23,1,15,2,2,0,11,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,4
600000,0.8,0.7853981633974483,NA,NA,0.2,0.008520563361656316,0.00043646305187587534,0.00051,0.0004966666666666664,90,25,2,14,2,5,1,9,0,0,0,1,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,4
600000,0.8,0.7853981633974483,NA,NA,0.2,0.008520563361656316,0.00043646305187587534,0.0004966666666666666,0.0004649999999999996,98,28,1,17,0,0,0,9,1,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2
600000,0.8,0.7853981633974483,NA,NA,0.2,0.008520563361656316,0.00043646305187587534,0.00038666666666666667,0.00037666666666666653,82,17,1,18,1,0,0,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,2
600000,0.8,0.7853981633974483,NA,NA,0.2,0.008520563361656316,0.00043646305187587534,0.000445,0.00044499999999999965,93,33,1,13,2,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,2
600000,0.8,0.7853981633974483,NA,NA,0.2,0.008520563361656316,0.00043646305187587534,0.00047,0.00044666666666666645,76,21,3,17,4,1,0,10,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,4,0,0
600000,0.8,0.7853981633974483,NA,NA,0.2,0.008520563361656316,0.00043646305187587534,0.00038666666666666667,0.0003616666666666664,75,17,1,15,2,3,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
