n,lambda,phi,eps,gamma,theta_rough,offset,mpn,traj_mpn,detected_mpn,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
1000000,0.8,0.7853981633974483,0.1,2.1,0.20045045045045046,0.01819700858609984,0.0021033319085990813,0.002044571935278815,0.0019243815537144228,493,144,8,88,17,10,1,27,1,0,3,1,2,2,7,0,0,0,0,0,0,3,2,0,0,2,0,15
1000000,0.8,0.7853981633974483,0.1,2.1,0.20083083083083084,0.01819700858609984,0.0021904068476282434,0.0023036489799842953,0.0021968130852603952,549,154,12,122,11,9,1,37,0,0,0,0,2,1,8,0,0,0,0,0,0,3,2,1,0,1,0,17
1000000,0.8,0.7853981633974483,0.1,2.1,0.19934934934934934,0.01819700858609984,0.0018612698779076017,0.0018616154655641203,0.0017080388668985057,486,99,5,97,11,8,3,35,1,0,1,0,0,0,4,0,0,0,0,0,0,1,2,0,1,0,1,7
1000000,0.8,0.7853981633974483,0.1,2.1,0.19926926926926927,0.01819700858609984,0.0018442450330252388,0.0019096916181898795,0.0017641277116285585,440,117,6,98,6,14,0,46,2,0,0,0,0,2,3,0,0,0,0,0,0,1,0,0,0,3,0,8
1000000,0.8,0.7853981633974483,0.1,2.1,0.19966966966966967,0.01819700858609984,0.0019301552281421577,0.00201519206422974,0.0018950016826653488,487,121,6,89,11,10,1,44,0,3,1,1,0,7,6,0,1,0,0,1,0,2,1,0,1,1,0,11
1000000,0.8,0.7853981633974483,0.1,2.1,0.19818818818818817,0.01819700858609984,0.0016221016508347163,0.0017721404037328462,0.0016145574590150846,377,100,9,76,11,2,0,47,2,0,0,0,0,2,8,1,0,0,0,0,0,0,4,1,0,0,0,13
1000000,0.8,0.7853981633974483,0.1,2.1,0.1991291291291291,0.01819700858609984,0.001814640673973444,0.001804191172150019,0.00166663995769299,403,125,5,93,11,8,1,29,2,1,0,0,0,2,11,0,0,0,0,0,0,1,2,1,1,0,0,6
1000000,0.8,0.7853981633974483,0.1,2.1,0.2001101101101101,0.01819700858609984,0.002026925990614396,0.0020499137300150102,0.0019016789260855938,494,148,5,84,13,6,0,39,1,0,1,1,0,4,6,1,0,0,0,0,0,1,3,1,0,1,0,12
1000000,0.8,0.7853981633974483,0.1,2.1,0.19956956956956956,0.01819700858609984,0.0019084934658437757,0.0018682927089843646,0.0017627922629445104,469,124,5,85,9,8,1,35,3,1,1,0,0,3,4,1,0,0,0,0,0,1,2,2,0,4,1,8
1000000,0.8,0.7853981633974483,0.1,2.1,0.2003103103103103,0.01819700858609984,0.0020716987083858112,0.0020899771905364766,0.0019310587971346693,500,154,6,90,8,4,1,42,1,0,0,0,0,3,6,2,1,0,0,0,0,0,5,0,0,0,1,11
1000000,0.8,0.7853981633974483,0.1,2.1,0.20183183183183181,0.01819700858609984,0.00242802512604449,0.0023904531444474716,0.002235541097097815,568,155,10,109,11,8,3,53,4,1,0,0,1,3,5,0,0,0,0,0,0,6,2,1,1,2,0,10
1000000,0.8,0.7853981633974483,0.1,2.1,0.19894894894894893,0.01819700858609984,0.0017769315967822719,0.0017935075826776281,0.0016906780340058716,413,118,4,77,8,6,2,44,0,1,0,0,1,3,7,0,0,0,0,0,0,0,5,2,1,1,0,10
1000000,0.8,0.7853981633974483,0.1,2.1,0.1990890890890891,0.01819700858609984,0.001806226494808028,0.0016359246379598618,0.0015477850248126431,419,127,5,64,10,6,1,33,1,0,1,0,0,2,4,0,0,1,0,0,0,0,1,0,1,2,0,8
1000000,0.8,0.7853981633974483,0.1,2.1,0.19944944944944945,0.01819700858609984,0.0018826614601215302,0.0019550968734475408,0.0018642863629322252,435,122,13,82,13,10,1,53,0,0,0,0,5,1,11,0,0,0,0,0,0,3,0,1,0,2,0,9
1000000,0.8,0.7853981633974483,0.1,2.1,0.19966966966966967,0.01819700858609984,0.0019301552281421577,0.0019163688616101239,0.0017988493774138286,412,130,10,88,16,8,0,39,2,1,0,0,1,1,5,0,0,1,0,0,0,3,1,2,1,3,0,12
1000000,0.8,0.7853981633974483,0.1,2.1,0.19922922922922923,0.01819700858609984,0.0018357620839047496,0.0018682927089843646,0.0017574504682083142,439,135,7,86,11,7,1,28,1,0,3,1,1,2,9,0,1,0,0,0,0,1,5,1,0,0,0,10
1000000,0.8,0.7853981633974483,0.1,2.1,0.20047047047047048,0.01819700858609984,0.002107870587435511,0.001973793155024225,0.0018455900813555397,503,141,5,98,8,5,0,26,2,1,0,0,0,1,5,0,0,1,0,0,0,3,1,0,1,3,1,11
1000000,0.8,0.7853981633974483,0.1,2.1,0.1991291291291291,0.01819700858609984,0.001814640673973444,0.0018362419405671918,0.001754779570840218,442,143,6,79,9,8,0,38,1,0,0,1,0,3,8,1,0,0,0,0,0,1,1,0,0,3,1,7
1000000,0.8,0.7853981633974483,0.1,2.1,0.19904904904904905,0.01819700858609984,0.001797831963897351,0.0017521086734721132,0.001655956368220601,439,102,5,87,12,1,1,43,1,1,2,1,1,2,4,0,1,1,1,0,0,2,1,2,0,1,0,5
1000000,0.8,0.7853981633974483,0.1,2.1,0.19950950950950952,0.01819700858609984,0.0018955553573318492,0.0018909953366131953,0.0018028557234659771,464,130,3,87,8,7,3,45,1,0,1,1,1,0,7,0,0,0,0,0,0,0,0,0,1,2,0,11
1000000,0.8,0.7853981633974483,0.1,2.1,0.19932932932932934,0.01819700858609984,0.0018570062983205792,0.0019898185392328116,0.0018228874537267114,463,153,8,78,8,6,0,43,0,0,1,0,0,1,4,0,1,0,1,0,0,2,0,0,1,4,1,10
1000000,0.8,0.7853981633974483,0.1,2.1,0.19936936936936936,0.01819700858609984,0.0018655383697624343,0.0019003434774015374,0.0017627922629445106,403,134,4,84,8,9,0,44,3,0,1,0,3,4,4,0,1,0,0,0,0,4,4,1,0,4,0,6
1000000,0.8,0.7853981633974483,0.1,2.1,0.19882882882882882,0.01819700858609984,0.00175201324977972,0.0017187224563708916,0.0015598040629690815,413,107,4,77,2,7,0,35,1,0,1,0,1,2,8,0,3,0,0,0,0,1,0,0,0,1,1,9
1000000,0.8,0.7853981633974483,0.1,2.1,0.19882882882882882,0.01819700858609984,0.00175201324977972,0.0018055266208340678,0.0017334123918954355,432,118,6,79,9,10,0,49,0,1,1,0,0,1,5,0,0,0,0,0,0,1,1,2,0,2,0,11
1000000,0.8,0.7853981633974483,0.1,2.1,0.20007007007007008,0.01819700858609984,0.0020180303978696687,0.002123363407637698,0.0020018375773892595,514,133,5,103,10,10,0,53,1,0,0,0,1,1,12,0,0,0,0,0,0,0,1,3,0,2,0,5
1000000,0.8,0.7853981633974483,0.1,2.1,0.2008108108108108,0.01819700858609984,0.002185779743725533,0.0020031730260733002,0.0018789762984567629,489,151,6,90,13,3,2,32,0,1,0,0,1,1,11,0,1,0,0,0,0,2,1,2,1,2,0,8
1000000,0.8,0.7853981633974483,0.1,2.1,0.2003903903903904,0.01819700858609984,0.0020897453474215738,0.0021687686628953594,0.002037894691858578,527,141,5,103,13,7,2,42,1,0,0,0,1,2,5,0,0,0,0,0,0,2,2,2,0,3,1,13
1000000,0.8,0.7853981633974483,0.1,2.1,0.20023023023023023,0.01819700858609984,0.002053730670440169,0.002175445906315604,0.0019804703984444786,516,152,3,84,11,10,1,51,2,0,0,0,2,2,8,0,0,1,0,0,0,1,3,0,0,2,0,7
1000000,0.8,0.7853981633974483,0.1,2.1,0.20089089089089088,0.01819700858609984,0.0022043176339060907,0.0022395474431499496,0.00214606603526654,555,156,1,99,18,12,2,53,3,1,0,0,0,1,4,0,0,0,0,0,0,3,3,0,0,3,0,9
1000000,0.8,0.7853981633974483,0.1,2.1,0.19998998998998999,0.01819700858609984,0.0020002981630746477,0.0019203752076622704,0.001810868415570269,481,132,7,92,14,8,1,31,0,0,0,0,1,3,4,0,0,0,0,0,0,2,0,0,0,1,0,13
1000000,0.8,0.7853981633974483,0.1,2.1,0.20077077077077077,0.01819700858609984,0.002176540273261244,0.00208597084448433,0.0019510905273954016,507,136,8,102,9,4,2,40,1,0,1,1,1,2,7,1,0,0,0,0,0,2,3,0,1,3,0,9
1000000,0.8,0.7853981633974483,0.1,2.1,0.19936936936936936,0.01819700858609984,0.0018655383697624343,0.0018722990550365112,0.001773475852416901,422,122,5,91,8,6,1,39,1,1,0,0,2,5,5,1,1,0,0,0,0,6,2,1,2,4,0,7
1000000,0.8,0.7853981633974483,0.1,2.1,0.20057057057057057,0.01819700858609984,0.0021306376697786374,0.0020499137300150102,0.0019337296945027655,454,147,9,106,7,11,4,47,2,0,1,0,0,1,3,0,1,0,0,0,0,2,0,0,1,2,0,10
1000000,0.8,0.7853981633974483,0.1,2.1,0.2001101101101101,0.01819700858609984,0.002026925990614396,0.0021086734721131608,0.0019791349497604253,488,127,7,102,10,5,0,33,3,0,1,0,1,3,7,0,0,0,1,0,0,4,2,1,1,3,2,19
1000000,0.8,0.7853981633974483,0.1,2.1,0.20129129129129128,0.01819700858609984,0.0022981860472606015,0.002375763208922934,0.0022462246865702054,540,145,8,113,18,8,1,54,3,0,0,1,2,6,5,1,0,0,0,0,0,3,3,1,1,4,2,10
1000000,0.8,0.7853981633974483,0.1,2.1,0.20015015015015014,0.01819700858609984,0.002035841233616865,0.0020378946918585706,0.001861615465564125,476,123,6,109,13,7,0,32,0,0,1,1,2,2,8,1,1,2,0,1,0,0,1,1,0,0,0,10
1000000,0.8,0.7853981633974483,0.1,2.1,0.19898898898898898,0.01819700858609984,0.001785277007694536,0.0016439373300641549,0.0015664813063893262,424,105,9,70,7,13,0,33,2,0,2,1,0,0,8,0,0,0,0,0,0,0,4,0,1,0,1,6
1000000,0.8,0.7853981633974483,0.1,2.1,0.20027027027027028,0.01819700858609984,0.0020627048642726073,0.002091312639220525,0.001890995336613203,472,149,5,92,10,9,0,49,0,1,1,1,1,0,4,0,0,0,0,0,0,1,0,0,0,3,0,9
1000000,0.8,0.7853981633974483,0.1,2.1,0.19942942942942943,0.01819700858609984,0.0018783733190646753,0.001812203864254312,0.0017040325208463607,441,122,5,80,7,4,1,42,1,2,0,0,2,0,5,0,0,2,0,0,0,3,2,1,0,3,0,8
1000000,0.8,0.7853981633974483,0.1,2.1,0.19962962962962963,0.01819700858609984,0.0019214757859471303,0.002084635395800281,0.0019203752076622773,477,144,5,100,6,4,2,38,0,0,1,0,4,3,4,1,1,0,0,0,0,2,3,0,0,5,1,11
1000000,0.8,0.7853981633974483,0.1,2.1,0.1990890890890891,0.01819700858609984,0.001806226494808028,0.0017814885445211882,0.001684000790585627,453,113,3,77,14,6,0,35,3,1,0,0,0,2,7,0,0,2,0,0,0,4,0,2,1,6,0,4
1000000,0.8,0.7853981633974483,0.1,2.1,0.20063063063063064,0.01819700858609984,0.002144356869554439,0.002158085073422969,0.0020178629615978452,508,151,11,91,14,10,3,37,0,1,0,0,1,2,6,0,0,0,0,1,0,3,1,2,0,5,0,13
1000000,0.8,0.7853981633974483,0.1,2.1,0.19922922922922923,0.01819700858609984,0.0018357620839047496,0.0019150334129260749,0.0017521086734721186,443,130,2,96,8,7,1,35,0,0,0,0,1,2,5,0,0,0,0,0,0,0,3,1,0,4,0,9
1000000,0.8,0.7853981633974483,0.1,2.1,0.2004104104104104,0.01819700858609984,0.00209426928858946,0.0021126798181653073,0.001977799501076379,484,152,7,89,15,13,1,43,1,0,1,0,0,2,4,1,0,2,0,0,0,2,1,2,0,4,1,11
1000000,0.8,0.7853981633974483,0.1,2.1,0.2004104104104104,0.01819700858609984,0.00209426928858946,0.0020712809089597924,0.001951090527395401,487,120,5,90,10,10,2,52,2,0,0,0,1,3,5,2,0,0,0,0,0,1,3,1,0,2,1,15
1000000,0.8,0.7853981633974483,0.1,2.1,0.19924924924924925,0.01819700858609984,0.001840001102367276,0.0018375773892512406,0.0017040325208463603,427,124,9,82,12,12,0,41,1,0,1,1,0,4,2,0,0,0,0,0,0,1,2,0,0,3,0,6
1000000,0.8,0.7853981633974483,0.1,2.1,0.20013013013013012,0.01819700858609984,0.002031381155832333,0.0018883244392450976,0.001768134057680707,483,142,9,77,11,7,0,31,0,1,1,1,2,2,0,0,0,0,0,0,0,1,1,1,1,2,1,12
1000000,0.8,0.7853981633974483,0.1,2.1,0.1984884884884885,0.01819700858609984,0.0016823715084730469,0.001813539312938361,0.001724064251107091,409,104,6,88,11,8,1,40,3,1,1,0,0,3,8,0,0,1,0,0,0,4,1,0,1,1,1,12
1000000,0.8,0.7853981633974483,0.1,2.1,0.20075075075075074,0.01819700858609984,0.002171927906715831,0.0021687686628953594,0.0020071793721254533,524,141,9,110,12,8,2,33,0,1,0,0,1,4,6,1,0,0,0,0,0,1,3,2,0,2,1,9
1000000,0.8,0.7853981633974483,0.1,2.1,0.1984884884884885,0.01819700858609984,0.0016823715084730469,0.0017107097642665983,0.0016025384208586434,399,95,3,86,8,9,2,34,1,0,0,0,1,2,8,0,0,0,0,0,0,2,3,1,0,0,0,12
1000000,0.8,0.7853981633974483,0.1,2.1,0.20155155155155155,0.01819700858609984,0.002360254176950602,0.002242218340518047,0.00213538244579415,535,185,9,106,9,8,1,45,0,0,0,0,1,2,7,0,0,0,0,0,0,2,1,0,0,2,1,8
1000000,0.8,0.7853981633974483,0.1,2.1,0.19924924924924925,0.01819700858609984,0.001840001102367276,0.0019070207208217818,0.001752108673472117,430,107,8,105,8,8,2,33,0,1,1,0,1,0,7,0,0,1,1,0,0,4,1,1,0,3,1,9
1000000,0.8,0.7853981633974483,0.1,2.1,0.19894894894894893,0.01819700858609984,0.0017769315967822719,0.0017614568142604553,0.0016826653419015774,431,122,11,90,11,5,0,34,0,1,1,0,0,1,4,0,0,1,0,0,0,2,1,0,1,0,1,9
1000000,0.8,0.7853981633974483,0.1,2.1,0.1984884884884885,0.01819700858609984,0.0016823715084730469,0.0016145574590150798,0.0015477850248126412,366,126,5,88,5,8,2,32,0,0,1,0,0,2,2,0,0,0,0,0,0,2,2,1,1,0,0,8
1000000,0.8,0.7853981633974483,0.1,2.1,0.20149149149149148,0.01819700858609984,0.002345857082292437,0.002494618141803283,0.002286288147091672,563,178,12,109,19,6,0,53,3,1,1,0,2,5,6,0,0,0,0,0,0,0,3,3,2,0,0,8
1000000,0.8,0.7853981633974483,0.1,2.1,0.19944944944944945,0.01819700858609984,0.0018826614601215302,0.0019110270668739283,0.0017948430313616827,482,118,4,96,8,8,5,35,0,1,1,0,2,0,5,0,0,0,0,0,0,2,3,1,0,1,0,10
1000000,0.8,0.7853981633974483,0.1,2.1,0.1998098098098098,0.01819700858609984,0.0019606880183290244,0.0018816471958248533,0.001830900145831003,508,128,9,84,11,4,3,35,3,2,0,0,0,2,2,0,0,0,0,0,0,2,0,1,1,1,0,15
1000000,0.8,0.7853981633974483,0.1,2.1,0.2013113113113113,0.01819700858609984,0.0023029310464033792,0.0021874649444720436,0.002055255524751215,526,156,9,92,17,4,2,43,4,0,2,1,0,2,7,0,0,0,0,0,0,4,3,0,0,1,1,10
1000000,0.8,0.7853981633974483,0.1,2.1,0.20141141141141142,0.01819700858609984,0.0023267297236703234,0.0022609146220947314,0.0021567496247389298,555,150,7,107,12,9,2,48,2,0,2,0,0,2,3,0,0,1,0,0,0,4,1,3,0,2,0,14
1000000,0.8,0.7853981633974483,0.1,2.1,0.19802802802802802,0.01819700858609984,0.0015904095412198312,0.0014729998985059001,0.001388866631410827,351,127,3,64,4,1,0,30,2,0,1,0,3,0,3,1,0,1,0,0,0,1,1,2,1,2,0,5
1000000,0.8,0.7853981633974483,0.1,2.1,0.20175175175175175,0.01819700858609984,0.0024085637631000604,0.002457225578649915,0.002322345261560992,611,147,12,108,10,11,0,52,3,0,1,1,3,5,6,0,0,0,0,0,0,3,4,0,1,2,1,14
1000000,0.8,0.7853981633974483,0.1,2.1,0.1999099099099099,0.01819700858609984,0.00198264452902621,0.0020953189852726717,0.00197646405239233,493,138,10,102,15,9,1,44,2,0,0,0,0,4,2,0,0,0,0,0,0,1,5,0,1,3,0,9
1000000,0.8,0.7853981633974483,0.1,2.1,0.20161161161161162,0.01819700858609984,0.0023746954787526517,0.002204825777364679,0.0021487369326346384,539,170,6,105,15,4,1,38,3,0,1,0,3,2,12,0,0,0,0,0,0,2,3,0,0,2,0,11
1000000,0.8,0.7853981633974483,0.1,2.1,0.19906906906906907,0.01819700858609984,0.0018020267733293367,0.0017694695063647484,0.0016786589958494305,404,131,9,83,12,6,0,29,1,2,1,0,2,3,9,0,2,1,0,0,0,0,0,0,0,2,0,10
1000000,0.8,0.7853981633974483,0.1,2.1,0.2001101101101101,0.01819700858609984,0.002026925990614396,0.0020792936010640855,0.0019350651431868145,486,144,9,105,8,7,4,39,0,0,1,0,0,3,4,2,1,0,0,0,0,0,0,1,1,2,0,12
1000000,0.8,0.7853981633974483,0.1,2.1,0.20133133133133133,0.01819700858609984,0.0023076809576723072,0.0021794522523677505,0.002039230140542629,537,152,6,94,9,8,1,51,0,0,0,0,0,3,4,0,0,0,1,0,0,3,1,1,0,3,0,10
1000000,0.8,0.7853981633974483,0.1,2.1,0.20113113113113112,0.01819700858609984,0.002260402892562482,0.002335699748401468,0.0021300406510579503,526,155,4,108,19,13,1,41,3,1,3,0,0,0,5,0,0,0,0,0,0,1,2,1,1,3,0,14
1000000,0.8,0.7853981633974483,0.1,2.1,0.19904904904904905,0.01819700858609984,0.001797831963897351,0.001833571043199094,0.0017187224563708968,421,124,9,79,11,9,2,32,1,0,0,1,2,0,6,1,0,0,0,1,0,3,2,2,0,4,0,11
1000000,0.8,0.7853981633974483,0.1,2.1,0.19942942942942943,0.01819700858609984,0.0018783733190646753,0.0019604386681837363,0.0018656218116162718,448,123,10,95,15,10,1,39,1,0,4,0,0,2,3,1,0,0,0,0,0,4,3,0,0,1,2,13
1000000,0.8,0.7853981633974483,0.1,2.1,0.20023023023023023,0.01819700858609984,0.002053730670440169,0.0019003434774015374,0.0017961784800457324,476,125,7,93,9,8,2,40,0,0,1,0,2,0,4,0,0,0,0,0,0,2,1,1,0,2,2,7
1000000,0.8,0.7853981633974483,0.1,2.1,0.2011911911911912,0.01819700858609984,0.0022745347340015045,0.00221550936683707,0.002040565589226676,541,144,12,103,13,6,1,41,4,1,0,0,0,4,5,0,0,0,0,0,0,1,1,0,0,1,0,12
1000000,0.8,0.7853981633974483,0.1,2.1,0.20049049049049047,0.01819700858609984,0.002112414178821122,0.002291629941827855,0.0021233634076377053,483,155,8,122,12,9,1,43,1,1,1,1,1,3,6,0,1,0,0,0,0,2,0,2,0,3,0,14
1000000,0.8,0.7853981633974483,0.1,2.1,0.19872872872872874,0.01819700858609984,0.0017313830355151264,0.001864286362932218,0.0017240642511070923,417,138,10,97,12,4,2,32,1,2,0,0,1,2,5,0,0,0,0,0,0,0,2,0,0,3,0,6
1000000,0.8,0.7853981633974483,0.1,2.1,0.19984984984984985,0.01819700858609984,0.0019694558850632286,0.0020058439234413978,0.0018963371313493974,455,126,11,104,9,6,3,48,1,0,0,0,1,3,9,0,0,0,0,0,0,1,2,0,0,2,1,7
1000000,0.8,0.7853981633974483,0.1,2.1,0.20049049049049047,0.01819700858609984,0.002112414178821122,0.0020098502694935443,0.0018669572603003232,481,129,6,82,9,8,2,42,3,1,1,0,2,2,9,0,0,1,0,2,0,1,1,3,0,1,0,11
1000000,0.8,0.7853981633974483,0.1,2.1,0.2007907907907908,0.01819700858609984,0.002181157552266913,0.002242218340518047,0.002134046997110098,545,140,5,102,14,11,1,44,2,1,0,1,2,2,8,1,0,0,0,0,0,4,2,2,0,1,1,14
1000000,0.8,0.7853981633974483,0.1,2.1,0.19896896896896896,0.01819700858609984,0.0017811018462618392,0.0019364005918708568,0.0018028557234659758,453,138,9,97,9,4,0,33,0,1,1,0,0,1,7,1,0,0,0,0,0,1,3,1,0,1,1,10
1000000,0.8,0.7853981633974483,0.1,2.1,0.1992092092092092,0.01819700858609984,0.0018315279776218787,0.0018923307852972441,0.0018122038642543197,435,134,11,75,18,9,3,45,0,0,0,1,4,4,4,2,0,0,0,0,0,3,3,0,0,0,0,8
1000000,0.8,0.7853981633974483,0.1,2.1,0.20093093093093092,0.01819700858609984,0.0022136160534703955,0.0022622500707787803,0.0021287052023739035,541,161,4,94,10,4,3,44,0,1,1,0,2,3,2,0,0,0,0,2,0,4,3,3,0,5,0,17
1000000,0.8,0.7853981633974483,0.1,2.1,0.20015015015015014,0.01819700858609984,0.002035841233616865,0.0020806290497481345,0.001948419630027304,496,141,9,90,11,8,0,42,2,0,1,0,3,1,7,1,1,0,0,1,0,2,2,0,1,3,0,10
1000000,0.8,0.7853981633974483,0.1,2.1,0.19784784784784784,0.01819700858609984,0.001555131585117523,0.0014783416932420954,0.0013781830419384335,352,105,1,68,12,7,2,23,1,0,1,1,0,3,1,1,0,0,0,0,0,0,2,2,0,1,1,9
1000000,0.8,0.7853981633974483,0.1,2.1,0.2002102102102102,0.01819700858609984,0.0020492509423793897,0.0018509318760917292,0.0017774821984690478,459,128,7,81,7,5,0,37,2,1,0,1,1,2,6,0,0,0,0,0,0,2,1,1,0,1,0,16
1000000,0.8,0.7853981633974483,0.1,2.1,0.20193193193193193,0.01819700858609984,0.0024524623403240457,0.002525333461536407,0.0023851113497112882,609,179,11,118,11,11,1,52,3,1,1,1,1,2,3,0,1,0,0,0,0,1,3,1,2,1,2,12
1000000,0.8,0.7853981633974483,0.1,2.1,0.19978978978978978,0.01819700858609984,0.0019563114537150877,0.0019350651431868078,0.0018162102103064669,455,160,5,79,7,8,1,37,3,0,1,1,3,3,0,0,0,0,0,0,0,2,1,2,0,2,1,11
1000000,0.8,0.7853981633974483,0.1,2.1,0.19966966966966967,0.01819700858609984,0.0019301552281421577,0.0019417423866070521,0.0018175456589905128,453,137,6,87,12,7,3,28,1,0,1,0,0,2,8,0,0,0,0,0,0,1,5,0,1,3,0,14
1000000,0.8,0.7853981633974483,0.1,2.1,0.19890890890890892,0.01819700858609984,0.001768605833600626,0.00187363450372056,0.0017147161103187522,463,117,8,75,4,4,1,39,2,2,1,1,2,2,4,0,0,1,0,1,0,2,1,2,1,1,0,12
1000000,0.8,0.7853981633974483,0.1,2.1,0.19998998998998999,0.01819700858609984,0.0020002981630746477,0.0021620914194751153,0.002025875653702138,475,150,4,114,10,10,3,49,0,2,0,0,0,3,5,0,0,0,0,2,0,1,0,0,0,3,1,9
1000000,0.8,0.7853981633974483,0.1,2.1,0.1996096096096096,0.01819700858609984,0.0019171434334961314,0.0018215520050426542,0.001730741494527339,490,141,8,75,9,7,0,31,2,1,0,1,0,1,5,0,0,0,1,0,0,2,1,1,0,2,0,6
1000000,0.8,0.7853981633974483,0.1,2.1,0.2000900900900901,0.01819700858609984,0.0020224757379608584,0.002072616357643841,0.0019270524510825208,492,153,2,100,12,6,2,34,1,0,2,0,0,2,3,1,0,0,0,0,0,2,2,0,0,2,0,14
1000000,0.8,0.7853981633974483,0.1,2.1,0.19914914914914914,0.01819700858609984,0.0018188551316961918,0.001824222902410752,0.0016960198287420646,441,108,7,80,6,9,0,28,1,1,1,0,0,1,3,0,0,1,0,0,1,4,5,0,0,2,0,19
1000000,0.8,0.7853981633974483,0.1,2.1,0.20015015015015014,0.01819700858609984,0.002035841233616865,0.0019978312313371047,0.0018736345037205662,456,150,7,105,11,11,0,35,2,0,0,1,0,3,5,0,0,1,0,0,0,2,2,1,0,2,1,4
1000000,0.8,0.7853981633974483,0.1,2.1,0.20177177177177177,0.01819700858609984,0.0024134217363653183,0.0023517251326100543,0.0021046671260610264,576,143,10,90,15,9,0,53,0,0,0,0,2,4,6,0,1,0,0,0,0,2,2,1,0,0,1,9
1000000,0.8,0.7853981633974483,0.1,2.1,0.2009109109109109,0.01819700858609984,0.002208964387490811,0.0021594205221070173,0.0020712809089598,523,155,6,104,19,10,1,41,2,1,1,0,2,2,3,0,1,0,0,0,0,1,0,0,1,1,2,12
1000000,0.8,0.7853981633974483,0.1,2.1,0.19932932932932934,0.01819700858609984,0.0018570062983205792,0.0017788176471530905,0.0016786589958494305,422,107,9,72,13,5,1,36,2,1,2,2,0,1,8,0,1,0,0,0,0,3,2,0,0,1,1,14
