n,lambda,phi,eps,gamma,theta_rough,offset,mpn,traj_mpn,detected_mpn,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
1000000,0.8,0.7853981633974483,0.076,2.05,0.19910910910910912,0.008605973411928222,0.00035762788764297205,0.00037689118613040435,0.0003568928782949135,71,20,2,16,1,0,0,9,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.19926926926926927,0.008605973411928222,0.00037267522052609163,0.00034920122143510934,0.00033535623908746183,84,22,2,13,0,0,2,6,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1000000,0.8,0.7853981633974483,0.076,2.05,0.20069069069069068,0.008605973411928222,0.0005198875824312801,0.0005107260154909969,0.00047688272530785857,106,39,1,15,2,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5
1000000,0.8,0.7853981633974483,0.076,2.05,0.19942942942942943,0.008605973411928222,0.0003880342392209425,0.0004322711155209944,0.0004061194821976602,84,26,1,18,3,1,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.2004104104104104,0.008605973411928222,0.0004889140238156331,0.0004568844174723677,0.0004276561214051119,94,30,3,21,0,2,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
1000000,0.8,0.7853981633974483,0.076,2.05,0.19832832832832833,0.008605973411928222,0.0002887328312844652,0.00031843459399589265,0.000306127943020206,71,19,3,15,1,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.2005105105105105,0.008605973411928222,0.0004998662173842927,0.00046765273707609356,0.00045380775472844605,115,30,0,19,2,0,0,7,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,2,1,0,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.20069069069069068,0.008605973411928222,0.0005198875824312801,0.0005491842997900178,0.0005199560037227619,114,40,2,25,2,1,0,5,1,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.20017017017017016,0.008605973411928222,0.00046312635539849585,0.0004938043703994277,0.00046765273707609356,121,33,0,19,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.19938938938938938,0.008605973411928222,0.0003841652595350462,0.00038612117436216935,0.000370737860642561,78,21,4,18,2,0,2,3,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.2002102102102102,0.008605973411928222,0.0004673755234150607,0.0004953427017713886,0.0004553460861004069,109,23,1,18,1,5,1,5,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,0,0,1,1,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.19890890890890892,0.008605973411928222,0.0003392569038735025,0.00034150956457530517,0.00032304958811177516,71,19,2,19,0,0,0,6,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1000000,0.8,0.7853981633974483,0.076,2.05,0.20057057057057057,0.008605973411928222,0.0005064960856875625,0.0004599610802162894,0.00044919276061256355,103,22,3,21,1,3,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.1998898898898899,0.008605973411928222,0.00043392833620698986,0.00045842274884432856,0.0004461160978686419,96,35,3,22,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.20043043043043043,0.008605973411928222,0.0004910947044987067,0.0005245709978386444,0.0005076493527470752,113,37,2,17,4,1,0,6,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,5
1000000,0.8,0.7853981633974483,0.076,2.05,0.19974974974974974,0.008605973411928222,0.0004196876580803977,0.00039073616847805186,0.0003784295175023652,74,27,1,15,1,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.20117117117117117,0.008605973411928222,0.000575210918556136,0.0006337925252478636,0.0005707209389974694,115,37,2,31,3,0,0,8,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,5
1000000,0.8,0.7853981633974483,0.076,2.05,0.20073073073073072,0.008605973411928222,0.0005243904588217007,0.0005384159801862919,0.0004984193645153102,124,25,1,20,3,3,1,11,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.19910910910910912,0.008605973411928222,0.00035762788764297205,0.00033074124497157933,0.000315357931251971,61,21,0,19,1,1,0,8,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,0.8,0.7853981633974483,0.076,2.05,0.19866866866866867,0.008605973411928222,0.000317854174108252,0.00033535623908746183,0.00032304958811177516,67,27,0,15,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.20035035035035034,0.008605973411928222,0.00048240125357483906,0.0005291859919545269,0.0005291859919545269,120,32,3,23,2,2,0,12,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.20125125125125126,0.008605973411928222,0.0005847049259653743,0.0006245625370160986,0.0006091792232964903,120,34,1,21,1,5,1,18,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,6
1000000,0.8,0.7853981633974483,0.076,2.05,0.20137137137137137,0.008605973411928222,0.0005990924739310902,0.0006445608448515895,0.0006014875664366861,122,49,0,29,0,2,1,7,0,1,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,3
1000000,0.8,0.7853981633974483,0.076,2.05,0.1988888888888889,0.008605973411928222,0.0003374465776160176,0.00036766119789863935,0.00036766119789863935,54,21,1,26,2,2,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1000000,0.8,0.7853981633974483,0.076,2.05,0.20023023023023023,0.008605973411928222,0.0004695074232769208,0.0004415011037527594,0.0004415011037527594,102,31,0,21,3,2,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.1998898898898899,0.008605973411928222,0.00043392833620698986,0.00042150279591726854,0.00039842782533785603,80,22,0,20,0,1,1,8,1,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.19984984984984985,0.008605973411928222,0.0004298351987488347,0.00042150279591726854,0.0003938128312219735,96,21,1,26,1,3,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,0.8,0.7853981633974483,0.076,2.05,0.19984984984984985,0.008605973411928222,0.0004298351987488347,0.00043073278414903354,0.00040458115082569936,80,34,0,15,3,2,0,8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.20043043043043043,0.008605973411928222,0.0004910947044987067,0.00048611271353962357,0.00048149771942374107,97,27,3,26,1,2,0,10,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.2022922922922923,0.008605973411928222,0.000715241767568647,0.0007860873310719862,0.0007307074016813962,155,40,1,28,6,3,1,16,2,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,1,0,4
1000000,0.8,0.7853981633974483,0.076,2.05,0.1983083083083083,0.008605973411928222,0.00028706357961781105,0.0003076662743921668,0.0003076662743921668,63,24,3,16,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.19984984984984985,0.008605973411928222,0.0004298351987488347,0.0003599695410388352,0.0003476628900631485,103,28,0,10,0,1,0,5,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
1000000,0.8,0.7853981633974483,0.076,2.05,0.19986986986986988,0.008605973411928222,0.0004318793300985663,0.0004461160978686419,0.0004153494704294252,95,25,0,30,0,1,1,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,0.8,0.7853981633974483,0.076,2.05,0.2008108108108108,0.008605973411928222,0.0005334547844776662,0.0007014791056141403,0.0006322541938759028,142,32,1,24,3,2,0,19,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.1992892892892893,0.008605973411928222,0.0003745780508657278,0.000379967848874326,0.00033997123320334433,79,19,1,15,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.2006106106106106,0.008605973411928222,0.0005109403969792005,0.0004953427017713886,0.00047688272530785857,116,31,0,20,1,0,1,7,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,0,1,0,0,0
1000000,0.8,0.7853981633974483,0.076,2.05,0.2016316316316316,0.008605973411928222,0.0006308688599806296,0.0006384075193637461,0.0005414926429302136,129,32,5,19,2,1,1,11,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.19944944944944945,0.008605973411928222,0.0003899760360292954,0.0003938128312219735,0.0003845828429902085,70,27,1,18,2,1,0,9,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.19972972972972972,0.008605973411928222,0.0004176727720973137,0.0004322711155209944,0.00040304281945373853,87,20,0,18,5,3,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.2001901901901902,0.008605973411928222,0.0004652485008377369,0.0004276561214051119,0.00042304112728922937,94,25,0,19,4,1,0,6,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,2,1,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.20003003003003003,0.008605973411928222,0.0004484078848571534,0.00039996615670981686,0.0003738145233864827,85,30,2,16,2,0,0,4,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.19886886886886887,0.008605973411928222,0.00033564111835870215,0.00029535962341648014,0.000287667966556676,62,16,0,14,2,2,0,6,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,0.8,0.7853981633974483,0.076,2.05,0.20089089089089088,0.008605973411928222,0.0005425972146340453,0.00047072939982001523,0.00047072939982001523,90,37,2,26,3,2,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1000000,0.8,0.7853981633974483,0.076,2.05,0.2001101101101101,0.008605973411928222,0.0004567891804454118,0.0005322626546984486,0.0005122643468629577,118,21,1,17,2,1,1,18,0,0,1,0,0,1,2,0,0,0,0,0,0,2,1,0,0,0,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.20095095095095095,0.008605973411928222,0.0005495052985876574,0.0005184176723508011,0.0005061110213751144,116,30,1,21,3,1,1,9,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,4
1000000,0.8,0.7853981633974483,0.076,2.05,0.19984984984984985,0.008605973411928222,0.0004298351987488347,0.00042611779003315104,0.00039842782533785603,77,28,0,16,2,2,1,7,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3
1000000,0.8,0.7853981633974483,0.076,2.05,0.19926926926926927,0.008605973411928222,0.00037267522052609163,0.00047072939982001523,0.00042150279591726854,75,24,0,21,4,5,1,9,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,0.8,0.7853981633974483,0.076,2.05,0.20083083083083084,0.008605973411928222,0.0005357330693773169,0.0005537992939059003,0.0005214943350947228,124,34,3,23,3,4,0,6,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.20083083083083084,0.008605973411928222,0.0005357330693773169,0.0004599610802162894,0.0004338094468929552,105,30,0,11,4,2,1,10,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.2005105105105105,0.008605973411928222,0.0004998662173842927,0.00047995938805178023,0.00046765273707609356,101,35,0,20,0,1,1,9,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.20113113113113112,0.008605973411928222,0.0005704932190822446,0.0005599526193937436,0.0005599526193937436,102,32,0,26,4,2,0,9,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,7
1000000,0.8,0.7853981633974483,0.076,2.05,0.20101101101101101,0.008605973411928222,0.0005564573248959446,0.0005768742644853128,0.0005630292821376653,128,34,3,28,9,1,1,5,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.20013013013013012,0.008605973411928222,0.00045889669534905875,0.00040304281945373853,0.00040304281945373853,98,24,1,11,1,1,0,9,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,1,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.19882882882882882,0.008605973411928222,0.00033204480017576135,0.0003476628900631485,0.0003476628900631485,62,22,0,18,3,1,1,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1000000,0.8,0.7853981633974483,0.076,2.05,0.20053053053053052,0.008605973411928222,0.0005020712938557318,0.0004691910684480544,0.0004691910684480544,119,21,1,19,2,3,0,12,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0
1000000,0.8,0.7853981633974483,0.076,2.05,0.20135135135135135,0.008605973411928222,0.0005966823368913508,0.0005107260154909969,0.0005061110213751144,121,33,3,24,3,1,0,5,0,0,1,0,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.19962962962962963,0.008605973411928222,0.0004076714445205997,0.00044919276061256355,0.0004368861096368769,82,38,0,20,2,3,0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.19952952952952951,0.008605973411928222,0.0003977919400367419,0.0003691995292706002,0.0003568928782949135,95,19,0,17,4,0,1,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.19918918918918918,0.008605973411928222,0.000365112598487927,0.0003784295175023652,0.0003645845351547177,95,21,0,13,2,1,0,5,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.20023023023023023,0.008605973411928222,0.0004695074232769208,0.00042150279591726854,0.0004107344763135427,101,28,1,12,2,0,1,12,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.1981081081081081,0.008605973411928222,0.00027063844804955456,0.0003830445116182477,0.00036304620378275684,63,24,2,17,2,0,0,9,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.2005105105105105,0.008605973411928222,0.0004998662173842927,0.0004922660390274669,0.0004645760743321719,113,29,3,15,4,1,0,9,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.20109109109109108,0.008605973411928222,0.0005657950543554827,0.0006014875664366861,0.0005707209389974694,114,43,2,23,3,3,0,7,0,0,0,0,0,3,1,0,0,0,0,0,0,1,2,1,0,1,1,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.2001101101101101,0.008605973411928222,0.0004567891804454118,0.0004876510449115844,0.00046303774296021106,101,24,1,20,3,1,0,9,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2,0,1,1,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.1986086086086086,0.008605973411928222,0.0003126129690855202,0.000315357931251971,0.000315357931251971,70,9,2,18,3,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
1000000,0.8,0.7853981633974483,0.076,2.05,0.20149149149149148,0.008605973411928222,0.0006136558909758624,0.0006568674958272762,0.0006568674958272762,112,43,1,30,1,4,0,16,1,0,0,0,1,0,4,0,0,0,0,0,0,2,1,0,0,2,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.20141141141141142,0.008605973411928222,0.0006039274038991977,0.0006476375075955111,0.0006168708801562945,134,38,3,28,3,3,0,14,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0
1000000,0.8,0.7853981633974483,0.076,2.05,0.19952952952952951,0.008605973411928222,0.0003977919400367419,0.00038150618024628685,0.00037689118613040435,74,29,4,18,2,3,0,4,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.1986086086086086,0.008605973411928222,0.0003126129690855202,0.0002922829606725585,0.00028612963518471514,70,19,0,15,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.20053053053053052,0.008605973411928222,0.0005020712938557318,0.0005491842997900178,0.0005214943350947228,111,27,0,27,2,6,0,9,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.1992092092092092,0.008605973411928222,0.000366995949420084,0.000361507872410796,0.000324587919483736,79,23,2,19,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.1996896896896897,0.008605973411928222,0.0004136576210599367,0.0004461160978686419,0.00042150279591726854,100,30,1,15,1,1,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
1000000,0.8,0.7853981633974483,0.076,2.05,0.20057057057057057,0.008605973411928222,0.0005064960856875625,0.0005814892586011953,0.0005599526193937436,99,35,1,25,2,3,0,11,0,1,0,0,1,1,3,0,0,0,0,0,0,1,0,0,0,0,2,3
1000000,0.8,0.7853981633974483,0.076,2.05,0.20057057057057057,0.008605973411928222,0.0005064960856875625,0.0005430309743021744,0.0005184176723508011,119,30,1,19,6,4,2,9,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2
1000000,0.8,0.7853981633974483,0.076,2.05,0.19870870870870871,0.008605973411928222,0.00032137263630460075,0.0002938212920445193,0.00028305297244079347,74,18,0,14,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1000000,0.8,0.7853981633974483,0.076,2.05,0.2001901901901902,0.008605973411928222,0.0004652485008377369,0.00041227280768550353,0.0003938128312219735,101,29,0,18,2,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
