n,lambda,phi,eps,gamma,theta_rough,offset,mpn,calculated_mpn,calculated_FI,1,11,101,111,1001,1011,1101,1111,10001,10011,10101,10111,11001,11011,11101,11111,100001,100011,100101,100111,101001,101011,101101,101111,110001,110011,110101,110111,111001,111011,111101,111111
1000000,0.8,0.7853981633974483,0.067,2.05,0.19978989494747373,0.006669603248243563,0.0002504535141233473,0.00024267734054766787,13.252083364141273,1.9955752067582695,0.550602046531288,0.02992148605102949,0.39243212810924244,0.00841242288235088,0.02468840716419258,0.03812379704426858,0.15381111286838797,0.005568071927569214,0.0011888009000477235,0.0023289036154493497,0.0095487078193827,0.004635418394539485,0.0011794340085878336,0.0027158980691776896,0.02483925714827342,0.0026415455345338195,0.00011595988257516671,0.00027866041247129325,0.002188419968179915,0.00024535640479634885,4.171889248250954e-05,0.00011712219797418425,0.0015973224191262166,0.0017985532829903398,0.0005477901446942353,0.0006345626193495532,0.005770573292520714,0.0031908470957894394,0.0057316803166962745,0.0057458769869012365,0.0368037522921799
1000000,0.8,0.7853981633974483,0.067,2.05,0.1995897948974487,0.006669603248243563,0.0002351397572503517,0.0002277661188793127,13.254227900097534,1.996789506771503,0.5508585493357521,0.030021352270140137,0.3919503670757648,0.008424212921594738,0.024674484776078098,0.038055748808553044,0.1536203662796809,0.0055610863107307725,0.0011906385081413414,0.0023285695212813934,0.009558048957334433,0.004621315694418291,0.0011754575649402597,0.002703532429672639,0.024764365837578423,0.002637110380287156,0.00011618619797775211,0.00027879447778802346,0.0021880536786217197,0.000244822514427752,4.1510889409299086e-05,0.00011668586475795692,0.0015921479992659928,0.0017952921512479224,0.0005453919291577325,0.0006311304180190018,0.005748424468933188,0.0031873899182310434,0.005715825159587378,0.005725584356908257,0.036695021556598914
1000000,0.8,0.7853981633974483,0.067,2.05,0.19974987493746874,0.006669603248243563,0.0002473519431100156,0.0002396567186578642,13.25251239161868,1.9958180704174466,0.5506533296242703,0.029941442609349302,0.39233583254465004,0.008414776472797909,0.024685630811854032,0.03811018573909097,0.15377298538042725,0.005566672843268174,0.001189168977835643,0.0023288376908891717,0.009550580385852258,0.0046325960537221345,0.0011786365403672126,0.002713422127051125,0.02482427554265519,0.002640658218275988,0.00011600518784841499,0.00027868735705557934,0.0021883470367012655,0.0002452496159273147,4.167700796337728e-05,0.000117034807891071,0.0015962872886890894,0.00179790123932581,0.0005473100912582394,0.0006338751950044414,0.005766139632700397,0.0031901575587138815,0.00572850894344422,0.005741815655741912,0.03678199930660094
1000000,0.8,0.7853981633974483,0.067,2.05,0.19946973486743372,0.006669603248243563,0.00022618438005180767,0.0002190495075424042,13.25551389966688,1.9975180639829722,0.5510125557178918,0.030081372101826973,0.3916609709408871,0.008431313428146228,0.02466608259320478,0.038014929825225884,0.15350578755110694,0.005556906705419566,0.001191737724521893,0.0023283636966049976,0.00956362757256202,0.004612864890001864,0.001173084757964963,0.0026961299390020296,0.024719451256283106,0.0026344510080343587,0.00011632173297372243,0.00027887412672368935,0.002187831938784823,0.00024450224691812577,4.1387789927361805e-05,0.00011642480634268915,0.0015890448371925817,0.001793334382392243,0.0005439554645231015,0.0006290769970932406,0.0057351585504998364,0.003185304239806982,0.005706314149094823,0.005713425624589549,0.03662982433820082
1000000,0.8,0.7853981633974483,0.067,2.05,0.1994097048524262,0.006669603248243563,0.000221772172367021,0.000214755868688771,13.256156696278541,1.9978823358498876,0.5510895883144237,0.03011141016593209,0.39151617751415196,0.008434871121605668,0.02466186779152267,0.03799452313806653,0.15344846148395574,0.0055548202112943946,0.0011922863865838373,0.0023282592735038798,0.009566409535622713,0.0046086425338434335,0.0011719020206039036,0.002692433447743413,0.02469699970335521,0.0026331218087307,0.00011638942854941023,0.0002789137285032221,0.002187720513041557,0.0002443421326648246,4.1326718566011364e-05,0.00011629448601911159,0.0015874936793914569,0.001792355193859417,0.0005432379264323633,0.0006280519442126501,0.00572853216763553,0.0031842582094140474,0.0057015592424196765,0.005707351001879105,0.036597237396219416
1000000,0.8,0.7853981633974483,0.067,2.05,0.20017008504252126,0.006669603248243563,0.000280886850761266,0.0002723315227638944,13.24800460595907,1.9932679181871193,0.5501152936817606,0.029732314949882408,0.39334552056506383,0.008390174116737214,0.024714579874486935,0.038253145705976314,0.15417277787742673,0.005581412135737071,0.00118529039048086,0.0023295076198410194,0.009530810533231703,0.004662275445145571,0.0011870644600224603,0.0027394896320922456,0.02498166453640713,0.0026499820886044935,0.00011552843967542376,0.0002784011689069462,0.0021891047416673502,0.00024637115149329534,4.212388430209732e-05,0.00011795547446484153,0.0016071622092880026,0.001804743088028407,0.0005523608613916101,0.0006411177306894999,0.005812790150254556,0.003197350195203037,0.005761816604380812,0.005784529459309055,0.037010574530695804
1000000,0.8,0.7853981633974483,0.067,2.05,0.2008304152076038,0.006669603248243563,0.000337912361706132,0.0003279672943756268,13.240907577219993,1.989260220810791,0.5492717656644963,0.02940554544020073,0.39492582872532794,0.00835200756891493,0.024759166175983702,0.03847798069634983,0.15479857021191124,0.00560479235543132,0.0011791347608223434,0.002330461042903803,0.009499264088390635,0.004709113865416962,0.0012005529685732356,0.00278076543935758,0.025229346950209283,0.0026646648239626587,0.00011477468173611786,0.00027793691968068377,0.002190259877209205,0.00024813455673917446,4.2857848809689866e-05,0.0001194158891456453,0.0016242776317288291,0.0018154735446500112,0.000560343190894726,0.0006526089535330558,0.005886531355346977,0.0032084394782965213,0.005814191756447401,0.0058519619784637746,0.037370505053272156
1000000,0.8,0.7853981633974483,0.067,2.05,0.19986993496748373,0.006669603248243563,0.0002567148957545101,0.0002487761865303531,13.251225128829198,1.9950894741693426,0.5504995065741493,0.02988159796580896,0.3926246341910278,0.00840772233291738,0.02469394768055041,0.03815102213920874,0.1538873350488716,0.005570873037766415,0.0011880639130868193,0.002329034123796406,0.00954495618670971,0.0046410657746291184,0.0011810322186924978,0.002720854172833869,0.02486922533864346,0.0026433205931975187,0.00011586920901187104,0.00027860632630468004,0.002188565343368037,0.00024556999824134284,4.1803087641273375e-05,0.00011729716308063637,0.0015993930469339482,0.0017998570947215548,0.000548750866378161,0.0006359389453082238,0.005779446453527258,0.003192223317615651,0.005738023567743045,0.005754003853272134,0.036847268472918956
1000000,0.8,0.7853981633974483,0.067,2.05,0.20005002501250624,0.006669603248243563,0.0002710869749922614,0.00026277958778511343,13.249293220514067,1.9939965512688231,0.550268919676796,0.029791971818571263,0.3930573578303083,0.008397178453085487,0.024706354422454647,0.03821229070234833,0.1540586748124701,0.005577189876961796,0.0011864016544290755,0.0023293212346531724,0.009536483371942725,0.004653785520454345,0.0011846441736203446,0.0027320259654510957,0.024936677851640558,0.0026473165423786817,0.00011566488770987162,0.0002784836735517577,0.002188890069513362,0.00024605065751842793,4.19946054488047e-05,0.00011769173500246911,0.0016040537338589717,0.0018027893193758558,0.0005509154838034225,0.00063904288640304,0.005799439535647845,0.0031953058873131486,0.005752298299371342,0.005772309778032023,0.03694522939957777
