n,lambda,phi,eps,gamma,theta_rough,offset,mpn,calculated_mpn,calculated_FI,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
1000000,0.8,0.7853981633974483,0.065,2.1,0.19978978978978978,0.006591738952443214,0.0002444287728671862,0.00023639556379924,13.240204323470032,1.9955758449158594,0.550602181272707,0.02992153847850049,0.39243187511749356,0.03812376127774131,0.024688399874296003,0.008412429063814363,0.15381101269786543,0.0046354109772997415,0.0011888018675825702,0.0055680682500118634,0.0011794319117089582,0.002715891561480517,0.009548712742630151,0.024839217780013197,0.00179855156978256,0.00011596000164811188,0.0026415432028107436,0.0005477888830239439,0.0006345608124092406,4.171878223949807e-05,0.005770561639962049,0.0057316719832868745,0.003190845285188033,0.00218841977675644,0.005745866313398512,0.0015973196990282505,0.03680369512896855
1000000,0.8,0.7853981633974483,0.065,2.1,0.19952952952952951,0.006591738952443214,0.00022485166944187702,0.00021737297377317623,13.242999417562167,1.9971552157751375,0.5509358446185446,0.030051470459346852,0.3918051335064701,0.038035258365274924,0.024670271783983785,0.008427774613068506,0.15356286454971313,0.004617072711252238,0.001191190586031095,0.005558987211961,0.0011742652873181622,0.0026998150889184238,0.009560851647449123,0.024741818594398068,0.0017943095306377586,0.00011625425509418651,0.002635775319052292,0.0005446706496509443,0.0006300991295446132,4.144893885648101e-05,0.005741763312738963,0.005711050811760941,0.003186344054941158,0.00218794255900033,0.005719479575525522,0.0015905901944870304,0.03666229126038481
1000000,0.8,0.7853981633974483,0.065,2.1,0.20065065065065066,0.006591738952443214,0.00031503418431900044,0.00030509347448805284,13.23094144993317,1.9903512857185004,0.5495011652485877,0.02949427808163306,0.3944963851023161,0.038416750726453175,0.024747137841394058,0.008362337811379296,0.15462850649362153,0.004696338779536077,0.0011808178012061383,0.005598401000185599,0.001196851187148061,0.002769490958902573,0.009507909922768676,0.0251618771289105,0.0018125549358657812,0.00011498042746679292,0.0026606639904215054,0.0005581646492460529,0.0006494672849170586,4.265418951700727e-05,0.005866404049674596,0.005799929496419431,0.0032054465687070257,0.0021899496579900557,0.005833567005010142,0.0016196151261805413,0.03727243129933358
1000000,0.8,0.7853981633974483,0.065,2.1,0.1991291291291291,0.006591738952443214,0.0001963350341634522,0.00018968557553453294,13.247294738067595,1.9995848517657302,0.5514498923066975,0.030252054564567466,0.39083858248321085,0.037899168666882706,0.024642046941204688,0.008451565192887681,0.15318020019431045,0.00458893453307876,0.0011948423810055255,0.005545097339738991,0.0011664063313259728,0.002675198384812047,0.009579347155369063,0.02459211416225432,0.0017877758787036584,0.00011670519228628813,0.0026269135676573628,0.0005398903558325423,0.0006232755589473875,4.104550000864774e-05,0.005697619112420438,0.005679340595483723,0.003179341010464846,0.002187194773693486,0.005679000668466142,0.0015802474723089813,0.036445032427549734
1000000,0.8,0.7853981633974483,0.065,2.1,0.20007007007007008,0.006591738952443214,0.0002664298538667524,0.00025778713987328184,13.23719146291441,1.9938749006503518,0.550243265002221,0.02978200636556867,0.3931054868823392,0.03821911128084944,0.024707730275621623,0.008396007631706545,0.1540777321784856,0.0046552024254504516,0.0011862162908899219,0.0055778942056732405,0.0011850475754481703,0.0027332712099884184,0.009535537592945263,0.024944187751603546,0.0018031155764296088,0.00011564211950195854,0.002647761490699997,0.0005511566742430113,0.000639388990603915,4.2016100599260874e-05,0.005801667318114524,0.0057538873626152955,0.003195647800262553,0.002188926011403493,0.005774349084580876,0.0016045726459055012,0.036956137234500745
1000000,0.8,0.7853981633974483,0.065,2.1,0.20029029029029027,0.006591738952443214,0.0002843846221602052,0.0002752548208291846,13.234822210195643,1.9925383904798306,0.5499615610163383,0.029672661190672963,0.39363377525118765,0.038294057563879956,0.024722778640547064,0.008383181302286283,0.15428691979254655,0.00467078371624405,0.0011841753177085767,0.005585648344421031,0.0011894975647705718,0.002746974984259622,0.009525111400269584,0.025026720172267602,0.0018066983730342407,0.00011539164042320058,0.002652652116385283,0.0005538098269003343,0.0006431995380065854,4.2254603250392347e-05,0.005826174453341852,0.005771347841567502,0.0031993883484314365,0.002189318229837456,0.0057967765120089405,0.0016102755146823642,0.037076028813810516
1000000,0.8,0.7853981633974483,0.065,2.1,0.20087087087087085,0.006591738952443214,0.00033454035777234753,0.0003240965892208837,13.22856755400673,1.9890146759749803,0.5492201643129571,0.02938559956810777,0.39502239451911475,0.03849176266166817,0.024761861827295947,0.008349688968579199,0.15483681182477793,0.004711991348198258,0.0011787552532039412,0.005606233446178304,0.00120138912506882,0.0027833066314102073,0.009497312418786787,0.025244535165695272,0.0018161301011359913,0.0001147283232882474,0.002665565579520798,0.0005608340306898585,0.0006533173606987686,4.2904079433980736e-05,0.005891066368646159,0.005817401837924334,0.0032091103374778268,0.0021903292577598933,0.00585610559254088,0.0016253272327408491,0.03739258535380316
1000000,0.8,0.7853981633974483,0.065,2.1,0.19996996996996996,0.006591738952443214,0.0002584630037755294,0.00025003936451661315,13.238267812809713,1.9944823900346331,0.5503714000804577,0.029831792273352347,0.3928650711118546,0.03818505305195868,0.024700849437820235,0.00840185996734485,0.15398253691676325,0.004648128994177169,0.001187141263456437,0.005574379414258674,0.0011830358245549103,0.002727056278866196,0.009540255178518224,0.024906689232465154,0.001801486095737899,0.00011575576634821447,0.0026455398793127365,0.0005499527396641398,0.0006376618653616264,4.19091149616818e-05,0.005790547187490996,0.005745952374710837,0.003193937982875546,0.0021887461234896427,0.005764168786232876,0.001601981626829708,0.03690167459893147
1000000,0.8,0.7853981633974483,0.065,2.1,0.20055055055055054,0.006591738952443214,0.0003063623507733182,0.0002966485009474077,13.232019911893397,1.9909588247975745,0.5496289813136375,0.02954376102281763,0.3942570035012921,0.03838266260559854,0.024740404444975564,0.008368109583307866,0.15453371122584847,0.004689232891130173,0.001181752640510559,0.005594850617657757,0.0011947995505663589,0.002763225122739408,0.009512705557622783,0.02512432075997053,0.0018109288915595578,0.0001150948186435788,0.0026584373544230886,0.0005569533235014566,0.000647722216032192,4.254203298737061e-05,0.0058552133525698775,0.005791988945648188,0.0032037715556928656,0.0021897755454164747,0.0058233361014103134,0.001617019850643836,0.03721784834957032
1000000,0.8,0.7853981633974483,0.065,2.1,0.20101101101101101,0.006591738952443214,0.00034725996725065776,0.00033649345042899943,13.227055977515489,1.9881640909652478,0.5490414849439295,0.029316572235085627,0.3953566759778881,0.0385395104449433,0.024771167572061794,0.008341674871069245,0.1549691944639517,0.004721966091155432,0.0011774385227925996,0.005611233197857365,0.0012042943647956946,0.0027921204785326054,0.00949053490379264,0.02529715977982902,0.0018184036664029377,0.0001145675781385328,0.0026686868957964734,0.0005625359182787781,0.0006557752395806397,4.30653542792197e-05,0.005906791189808826,0.00582852277009739,0.00321142656723546,0.0021905683694906177,0.00587047020381807,0.0016289639757308834,0.03746909783728167
