n,lambda,phi,eps,gamma,theta_rough,offset,mpn,traj_mpn,detected_mpn,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
500000,0.8,0.7853981633974483,0.1,2.5,0.2007107107107107,0.03760603093086393,0.008918526951852855,0.009146341463414634,0.00833351578578626,979,306,18,221,27,10,1,92,3,4,0,2,2,4,5,2,1,1,0,0,0,7,7,1,0,2,1,16
500000,0.8,0.7853981633974483,0.1,2.5,0.20015015015015014,0.03760603093086393,0.008659649797724643,0.008363620440513203,0.0076739501685861205,928,241,16,189,33,14,2,77,3,3,0,1,2,9,13,2,0,1,0,0,0,4,6,2,1,2,1,21
500000,0.8,0.7853981633974483,0.1,2.5,0.20045045045045046,0.03760603093086393,0.008797869430253421,0.008889083504838639,0.008347199719753083,907,301,11,187,30,18,3,96,5,4,2,0,4,7,17,0,0,0,0,0,0,9,8,6,1,5,0,21
500000,0.8,0.7853981633974483,0.1,2.5,0.19936936936936936,0.03760603093086393,0.008305302931888988,0.008612668038709113,0.007977733502649263,936,254,17,172,27,14,2,104,6,4,3,0,4,6,7,0,2,1,0,0,0,5,7,1,1,6,1,26
500000,0.8,0.7853981633974483,0.1,2.5,0.20157157157157157,0.03760603093086393,0.009323352926783289,0.009190130052108421,0.008500459780181291,1071,293,17,208,31,13,4,81,2,1,0,2,3,8,11,2,1,2,0,0,0,3,7,3,0,2,0,21
500000,0.8,0.7853981633974483,0.1,2.5,0.19906906906906907,0.03760603093086393,0.008170950752783842,0.007619214432718834,0.0071457503174673295,869,236,23,173,16,15,0,71,1,4,1,0,1,4,11,2,1,0,0,0,0,4,5,2,2,7,1,21
500000,0.8,0.7853981633974483,0.1,2.5,0.1994094094094094,0.03760603093086393,0.008323297841197272,0.008089941761177038,0.00764110872706578,936,250,10,187,24,14,3,89,5,4,0,1,1,4,4,0,0,1,0,1,0,2,8,1,0,5,1,23
500000,0.8,0.7853981633974483,0.1,2.5,0.19946946946946947,0.03760603093086393,0.008350326052202704,0.00816109821780444,0.0075097429609843995,968,263,11,194,31,12,5,75,3,0,0,0,1,3,11,0,0,2,0,0,0,5,3,2,1,1,0,11
500000,0.8,0.7853981633974483,0.1,2.5,0.20093093093093092,0.03760603093086393,0.009021250198909094,0.008771401672724088,0.008062573893243446,968,297,17,188,23,14,0,84,3,3,0,1,5,1,19,3,2,0,0,0,0,4,5,5,1,0,0,19
500000,0.8,0.7853981633974483,0.1,2.5,0.19924924924924925,0.03760603093086393,0.008251432939507738,0.007972259929062486,0.007537110828918035,911,271,9,168,28,17,2,81,4,2,3,0,2,2,9,0,2,2,0,1,0,4,8,2,1,5,0,20
500000,0.8,0.7853981633974483,0.1,2.5,0.19942942942942943,0.03760603093086393,0.008332302465544648,0.00827878004991899,0.007624688006305603,947,259,8,175,28,16,1,86,4,2,1,2,3,3,10,1,0,1,0,0,0,6,6,2,1,1,2,18
500000,0.8,0.7853981633974483,0.1,2.5,0.19904904904904905,0.03760603093086393,0.008162032206343124,0.008683824495336515,0.00784089416298119,890,276,10,201,23,20,1,88,2,2,0,1,4,7,9,0,1,1,0,0,0,3,4,2,0,6,4,19
500000,0.8,0.7853981633974483,0.1,2.5,0.19890890890890892,0.03760603093086393,0.008099736370628698,0.008434776897140605,0.00792847134036876,905,265,11,188,26,10,2,104,3,0,2,0,1,5,14,0,0,0,0,1,0,5,5,1,2,9,2,20
500000,0.8,0.7853981633974483,0.1,2.5,0.20117117117117117,0.03760603093086393,0.009133968402645293,0.008845294916144853,0.00816930857818455,975,298,13,177,37,20,2,84,4,5,2,0,2,5,12,1,1,1,0,0,0,5,4,2,3,7,1,19
500000,0.8,0.7853981633974483,0.1,2.5,0.19954954954954954,0.03760603093086393,0.008386430569372548,0.008568879450015327,0.00795857599509572,955,264,10,185,19,23,4,95,5,2,0,2,1,3,10,2,0,1,0,1,0,7,6,4,1,4,2,19
500000,0.8,0.7853981633974483,0.1,2.5,0.20137137137137137,0.03760603093086393,0.009228423146154801,0.009132657529447826,0.008412882602793723,1037,304,13,182,27,16,4,96,7,2,2,2,2,2,12,1,1,1,0,0,0,3,2,3,1,7,1,22
500000,0.8,0.7853981633974483,0.1,2.5,0.20007007007007008,0.03760603093086393,0.00862297240826822,0.008867189210491747,0.008155624644217766,919,292,15,167,28,31,2,95,1,0,0,1,2,8,11,1,2,0,0,1,1,5,3,3,0,6,2,29
500000,0.8,0.7853981633974483,0.1,2.5,0.2005105105105105,0.03760603093086393,0.00882564203038463,0.008265096115952183,0.007613740859132144,962,274,13,156,19,21,4,74,4,2,1,0,5,3,5,0,0,3,0,0,1,1,7,5,2,5,0,29
500000,0.8,0.7853981633974483,0.1,2.5,0.20053053053053052,0.03760603093086393,0.008834909091346833,0.009332442965363227,0.008697508429303369,955,316,11,230,32,28,3,88,3,3,1,2,0,1,9,0,2,0,0,0,0,3,6,1,0,5,2,29
500000,0.8,0.7853981633974483,0.1,2.5,0.20043043043043043,0.03760603093086393,0.008788621425464263,0.008891820291632001,0.008341726146166352,954,294,11,166,31,22,0,103,5,2,1,1,3,4,10,2,1,0,0,0,0,9,5,4,2,7,2,27
500000,0.8,0.7853981633974483,0.1,2.5,0.20035035035035034,0.03760603093086393,0.008751677057238064,0.008141940710250909,0.0074851118798441646,931,241,14,182,22,22,3,73,2,5,0,0,3,4,5,1,2,0,0,0,0,4,5,4,1,8,2,20
500000,0.8,0.7853981633974483,0.1,2.5,0.19890890890890892,0.03760603093086393,0.008099736370628698,0.008087204974383675,0.0074084818496300275,933,272,10,157,25,22,5,75,3,2,1,1,0,2,15,0,1,1,0,1,0,2,2,2,1,4,3,18
500000,0.8,0.7853981633974483,0.1,2.5,0.1988088088088088,0.03760603093086393,0.00805538294129879,0.00819393965932478,0.007474164732670732,851,296,10,182,29,14,3,75,4,0,1,0,1,7,15,1,0,0,0,0,0,1,2,3,1,4,2,17
500000,0.8,0.7853981633974483,0.1,2.5,0.20083083083083084,0.03760603093086393,0.008974486431305268,0.008905504225598809,0.008188466085738092,963,262,21,197,32,19,2,92,3,0,2,0,2,0,7,2,0,2,0,1,0,3,4,1,2,8,2,30
500000,0.8,0.7853981633974483,0.1,2.5,0.1996896896896897,0.03760603093086393,0.008449797404813499,0.008536038008494987,0.007884682751674952,941,282,14,202,29,21,1,77,4,4,0,0,3,3,11,0,1,0,0,0,0,3,2,1,0,2,1,22
500000,0.8,0.7853981633974483,0.1,2.5,0.2000900900900901,0.03760603093086393,0.008632134601154313,0.008577089810395412,0.007824473442220987,978,267,15,166,26,16,3,93,6,3,1,2,2,3,11,1,1,1,0,0,0,4,5,2,0,6,2,17
500000,0.8,0.7853981633974483,0.1,2.5,0.20235235235235235,0.03760603093086393,0.00969811208736571,0.00965264702018654,0.00889455707842535,1088,316,13,200,33,19,2,100,3,1,0,0,0,5,14,3,0,0,0,0,0,4,4,3,0,3,2,26
500000,0.8,0.7853981633974483,0.1,2.5,0.1983083083083083,0.03760603093086393,0.007835412019463379,0.0077232123308665765,0.00720322284012793,854,252,5,169,20,16,2,81,5,1,0,1,4,3,12,1,0,1,0,0,0,5,3,1,1,3,1,23
500000,0.8,0.7853981633974483,0.1,2.5,0.19890890890890892,0.03760603093086393,0.008099736370628698,0.008032469238516443,0.0074686911590839756,958,284,14,151,20,24,1,86,1,2,1,0,2,7,13,1,0,0,0,0,0,4,7,1,0,2,0,10
500000,0.8,0.7853981633974483,0.1,2.5,0.1999099099099099,0.03760603093086393,0.008549846615029128,0.008497722993387923,0.00790657704602184,948,301,16,163,32,23,2,89,9,2,3,1,1,5,5,2,0,0,0,1,0,3,6,2,1,1,3,19
500000,0.8,0.7853981633974483,0.1,2.5,0.19938938938938938,0.03760603093086393,0.008314297996550583,0.00837730437448001,0.007783421640320587,902,255,18,182,30,10,5,85,1,2,1,0,0,3,20,1,1,0,0,0,1,4,6,1,1,8,1,24
500000,0.8,0.7853981633974483,0.1,2.5,0.20089089089089088,0.03760603093086393,0.009002530418105167,0.009012238910539913,0.008442987257520736,934,306,23,208,23,18,2,94,1,2,1,1,4,6,13,1,0,0,1,0,0,3,7,2,0,5,0,26
500000,0.8,0.7853981633974483,0.1,2.5,0.1997097097097097,0.03760603093086393,0.008458868914926528,0.00829520077067916,0.0076821605289662045,925,256,4,191,34,21,3,74,4,2,1,3,2,5,13,1,0,0,0,0,0,6,2,2,0,4,0,21
500000,0.8,0.7853981633974483,0.1,2.5,0.2024124124124124,0.03760603093086393,0.00972723824376402,0.010213688312825677,0.009441914437097696,1014,315,16,220,39,21,6,114,2,5,3,1,3,4,14,2,2,2,1,0,0,7,3,5,1,7,2,33
500000,0.8,0.7853981633974483,0.1,2.5,0.20049049049049047,0.03760603093086393,0.008816379733014634,0.009395389061610544,0.008530564434908306,922,350,13,196,19,19,0,104,6,3,2,0,1,6,6,0,1,0,1,0,0,5,3,2,2,5,0,29
500000,0.8,0.7853981633974483,0.1,2.5,0.19982982982982983,0.03760603093086393,0.008513398248793424,0.008500459780181284,0.007983207076235966,958,285,10,180,22,17,2,83,6,1,1,1,4,4,12,3,3,1,0,0,0,4,4,3,2,6,3,22
500000,0.8,0.7853981633974483,0.1,2.5,0.1977077077077077,0.03760603093086393,0.007575403065045169,0.007985943863029294,0.007271642509961975,830,258,20,153,30,14,3,75,7,3,1,0,2,7,15,0,0,0,0,0,0,6,7,3,0,1,1,24
500000,0.8,0.7853981633974483,0.1,2.5,0.1986086086086086,0.03760603093086393,0.007967035225038041,0.007767000919560362,0.0071649078250208675,834,253,9,188,22,14,2,71,5,1,0,0,2,6,13,3,2,0,0,0,0,6,3,1,1,1,2,17
500000,0.8,0.7853981633974483,0.1,2.5,0.20319319319319318,0.03760603093086393,0.010109751883797804,0.01006863861277751,0.009477492665411345,1111,324,14,219,28,20,2,108,10,2,0,4,3,3,10,2,0,2,0,0,0,5,7,3,2,4,1,33
500000,0.8,0.7853981633974483,0.1,2.5,0.1981081081081081,0.03760603093086393,0.007748262522783501,0.007534374042124622,0.007085541008013381,875,269,6,136,24,11,3,84,6,2,1,0,5,1,4,3,2,2,1,1,0,1,2,2,0,9,0,24
500000,0.8,0.7853981633974483,0.1,2.5,0.2008108108108108,0.03760603093086393,0.008965147952771788,0.008796032753864343,0.008007838157376233,938,272,13,200,24,16,3,92,3,2,2,1,1,5,11,3,3,1,0,1,0,5,2,3,1,6,3,17
500000,0.8,0.7853981633974483,0.1,2.5,0.19674674674674675,0.03760603093086393,0.00716838244708948,0.007293536804308797,0.006973332749485564,776,237,10,163,26,9,2,76,8,1,0,2,7,9,10,0,0,0,2,0,0,2,4,3,1,6,1,23
500000,0.8,0.7853981633974483,0.1,2.5,0.200990990990991,0.03760603093086393,0.009049365548380841,0.009034133204886807,0.008423829749967181,1019,282,11,196,34,17,4,88,6,3,2,0,3,2,17,0,1,1,0,2,0,3,5,1,0,5,2,24
500000,0.8,0.7853981633974483,0.1,2.5,0.2026926926926927,0.03760603093086393,0.009863723468617927,0.009961903927836406,0.009233918640802202,1032,324,17,237,20,16,0,107,9,3,0,2,2,6,17,2,1,1,0,0,0,5,2,4,0,6,2,25
500000,0.8,0.7853981633974483,0.1,2.5,0.20245245245245244,0.03760603093086393,0.00974667935021709,0.009532228401278627,0.00883982134255815,998,318,16,228,29,17,0,82,3,0,1,1,6,9,8,2,0,0,1,0,0,5,7,3,3,4,1,30
500000,0.8,0.7853981633974483,0.1,2.5,0.20105105105105103,0.03760603093086393,0.009077523704386949,0.008730349870823663,0.008089941761177059,977,292,15,196,27,18,2,71,3,1,0,0,2,11,9,1,0,1,1,0,0,5,2,1,0,3,4,27
500000,0.8,0.7853981633974483,0.1,2.5,0.19930930930930932,0.03760603093086393,0.008278346420657083,0.00804341638568989,0.0075316372553313245,869,286,11,176,26,22,2,80,4,0,0,1,1,4,10,0,0,2,0,1,0,5,2,2,0,5,1,21
