n,lambda,phi,eps,gamma,theta_rough,offset,mpn,calculated_mpn,calculated_FI,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
1000000,0.8,0.7853981633974483,0.125,2.5,0.2002102102102102,0.07498942093324558,0.03370345103968126,0.03676141995074655,13.702064387189772,7471.667399900034,4214.5469222162355,393.6930542943724,1315.413017577532,224.31870201387358,144.963938681322,140.85951598061823,1018.8527247001699,53.55919991744489,42.06352284703395,83.95402827322393,55.80173242020962,59.31117894520199,89.18338294590504,60.90629048187976,29.99975697206803,34.79736665175627,76.10416635325046,24.734799396498726,2.2169849433735225,5.70295155058314,30.205305297849407,36.99742136035739,29.503739536897747,33.390812984335994,28.21948825593179,10.779257734538819,214.76426528352
1000000,0.8,0.7853981633974483,0.125,2.5,0.20023023023023023,0.07498942093324558,0.033720736570320535,0.036781707887741925,13.702078815828564,7475.145868167257,4217.08183744971,393.98727750369886,1315.966461124521,224.4343734242675,145.04673504685738,140.99278692728979,1019.4051364713932,53.595902620095316,42.09954668626357,84.04384583389331,55.853999601249235,59.35970925748509,89.24319344932574,60.933723872912594,30.029112544049966,34.833133686991054,76.18966516480262,24.765456019517906,2.219824037648673,5.709189589072431,30.21911580416174,37.01768611522225,29.52788530809827,33.42018101618998,28.232453770721406,10.78740167143073,214.867404115182
1000000,0.8,0.7853981633974483,0.125,2.5,0.19938938938938938,0.07498942093324558,0.032997987449916916,0.03593453266797828,13.701425395334445,7329.521296830347,4111.301505111025,381.7581884710788,1292.7585336994296,219.5942223214763,141.59223619242042,135.47905246373364,996.3023490343842,52.06720266189429,40.605627812708995,80.33513679782823,53.68840241160961,57.34446969409169,86.75207875781425,59.790391631236915,28.814321971635366,33.35422782233067,72.66012657005642,23.501779053277605,2.103576520724337,5.451636017442913,29.639966886009393,36.17107542990027,28.52735701751745,32.20292873040801,27.68919684786392,10.449889214968357,210.5421975212103
1000000,0.8,0.7853981633974483,0.125,2.5,0.1977077077077077,0.07498942093324558,0.03157258543176036,0.034270433469270174,13.699827346518944,7041.205123309233,3903.9716089811473,358.08036984249577,1246.5758154072275,210.0270634565084,134.82346483298787,124.95531141261678,950.7150171347239,49.08823661080198,37.73318293915923,73.30005018112512,49.536777161640416,53.45427393702632,81.89807606817881,57.55633519395925,26.494299793591754,30.536852896042685,65.97027667612149,21.118024193834344,1.8888003507907598,4.963225534403183,28.487468610174226,34.5056136893526,26.608259361761473,29.866565486054693,26.610747397624504,9.8020628117804,201.9367959994936
1000000,0.8,0.7853981633974483,0.125,2.5,0.20109109109109108,0.07498942093324558,0.034467557773171426,0.037659489822820726,13.702647113876356,7625.233097689674,4326.8352429095785,406.7808042585508,1339.8039683820664,229.4278056300019,148.63229530041752,146.81660919425033,1043.2654932625321,55.18823730982558,43.66977001425689,87.97698099337933,58.13433884756519,61.47197185626605,91.83808108721975,62.123341481746046,31.31157489062568,36.39707273491046,79.93459292825816,26.110353303224507,2.3452800010317003,5.9823836274694475,30.81391123731349,37.89401983980441,30.581283314351772,34.70098701304972,28.79138231863181,11.142652774128008,219.3091279241677
1000000,0.8,0.7853981633974483,0.125,2.5,0.20049049049049047,0.07498942093324558,0.03394579000231987,0.037045970686375544,13.702261374422205,7520.415465097784,4250.108140776376,397.8257988871375,1323.1650505460043,225.9399925740711,146.1255196028222,142.73422869002465,1026.5968026759408,54.07439450911937,42.569887853786454,85.2182656206602,56.53662279925669,59.99304725525994,90.02294449631742,61.29131010206711,30.412667399967557,35.30059026718943,77.30770284953827,25.166543269256987,2.25705401435638,5.790758486311019,30.398744393049956,37.28160417940258,29.843229168487824,33.80368912041736,28.40114158902791,10.893756995523855,216.20887644792177
1000000,0.8,0.7853981633974483,0.125,2.5,0.19824824824824824,0.07498942093324558,0.03202780958875034,0.034800921246864375,13.700383324874123,7133.447364489307,3969.9966615236917,365.5785679695514,1261.3854747381351,213.08551450454055,136.97884470743412,128.2658886348513,965.2767332340445,50.034393309016835,38.63990685248133,75.50673815052536,50.84540879225348,54.68444673877608,83.43969378589001,58.26699313184178,27.22431564546746,31.42234233073182,68.06784196553244,21.86373132720225,1.9553372713190513,5.116403589747827,28.8570341158884,35.03689858925891,27.21337841633022,30.603437945193388,26.95620592782821,10.00641357484253,204.6957793259776
1000000,0.8,0.7853981633974483,0.125,2.5,0.19974974974974974,0.07498942093324558,0.0333069222279797,0.03629637376434927,13.701717326413302,7391.81336339772,4156.463701087717,386.96710412889837,1302.6955252655819,221.66402844023546,143.06698485949647,137.82117556401116,1006.1787340653242,52.7191476846334,41.24110583311826,81.90868693324144,54.609102308637205,58.2023748356612,87.81445230011734,60.278180382161324,29.33040954224059,33.9822182389079,74.157441570105,24.037383601616156,2.1526508728410394,5.560905896983676,29.887947391430213,36.532777079587895,28.952756463978968,32.720553806870996,27.92169570877755,10.593405247309825,212.39416329059452
1000000,0.8,0.7853981633974483,0.125,2.5,0.19816816816816818,0.07498942093324558,0.03196019249410042,0.03472206727669634,13.700303486780058,7119.7559329132155,3960.178253491637,364.4610317764902,1259.1893384310106,212.63140249859475,136.6583192452957,127.77116921093906,963.1139277675937,49.893543716707654,38.50459528598535,75.17659493006137,50.6500047988688,54.50099422050236,83.21019608873422,58.1612741650741,27.11523457369786,31.28996937610661,67.75397329382083,21.75204475661508,1.9453334534096032,5.093485324439108,28.802229647307723,34.957947862755724,27.12303648292442,30.493434946996608,26.904955463134733,9.97591026421035,204.28660216820015
1000000,0.8,0.7853981633974483,0.125,2.5,0.19786786786786786,0.07498942093324558,0.03170717481402486,0.03442718016701851,13.699996259033064,7068.49327714634,3923.473570545209,360.2910160104904,1250.9603583785613,210.93160171622432,135.4600982612857,125.92919681240784,955.020467892802,49.36745932672221,38.0002225023625,73.94856786676301,49.921992095363635,53.81678154736666,82.35301874031114,57.766182852722196,26.709066680210302,30.797259991578915,66.58663966453982,21.33697863975429,1.908274104073776,5.0082405748708885,28.596879668960312,34.662631761777135,26.78640893613631,30.083518233862456,26.712987250690684,9.862233752532232,202.75354007508977
1000000,0.8,0.7853981633974483,0.125,2.5,0.2007907907907908,0.07498942093324558,0.034206253679350214,0.03735208818456274,13.702460446128468,7572.763527220336,4288.382365108202,402.2863659268602,1331.4798713844539,227.68158855058348,147.37589067680506,144.7642641174855,1034.9185584801526,54.62963454639459,43.11729432206078,86.58911920691538,57.33155658079103,60.729473123451534,90.92777085971028,61.706124787334566,30.85970816644894,35.84572435202743,78.61294511728653,25.63525393910213,2.300760634451869,5.885976941865847,30.606217714699145,37.587223704512866,30.210445599273022,34.25018949772963,28.596094709483996,11.017598116828008,217.75822983432252
1000000,0.8,0.7853981633974483,0.125,2.5,0.19996996996996996,0.07498942093324558,0.03349631791843033,0.03651841016951692,13.701886946927617,7429.968331109534,4184.190046252392,390.17402510286183,1308.7749945893297,222.9322725553505,143.97246411340214,139.26787787393474,1012.2326631882075,53.11992941119814,41.63297200299263,82.88201184402584,55.17721851073276,58.730906175239646,88.46755394882335,60.57789996435836,29.64914046247803,34.370283613987965,75.08377224832019,24.369096488930598,2.1831894590018543,5.6284998076656585,30.039659013003707,36.75465264063693,29.215227255321157,33.03986961721928,28.064019038245963,10.68194341930999,213.52718468684748
1000000,0.8,0.7853981633974483,0.125,2.5,0.19918918918918918,0.07498942093324558,0.03282688695273854,0.03573430990705161,13.70125550527411,7294.991786407556,4086.3231825602115,378.8850773788818,1287.244069034657,218.44729979154664,140.7766496508168,134.19130865363846,990.8316902101277,51.70708933376247,40.25565713886763,79.47114914070073,53.18167976321838,56.871580815666576,86.16526786961654,59.52080965850012,28.53052573344093,33.0090894066354,71.83813965859295,23.208054871109436,2.0767889282127197,5.391643302693513,29.50234995828267,35.970863934283116,28.293209101482244,31.917971116620944,27.560242932871194,10.370884581491701,209.51447308456966
1000000,0.8,0.7853981633974483,0.125,2.5,0.19864864864864865,0.07498942093324558,0.032366813085961024,0.03519656391785887,13.70076931728127,7202.039080550049,4019.2811120260058,371.201304314702,1272.3770445781493,215.3612966003363,138.5877982191668,130.76190605472942,976.1193177440279,50.7421852532906,39.32162061609423,77.17443600129002,51.8304687372625,55.60801762574858,84.59298055500972,58.79789618448474,27.77460949060725,32.090460306442935,69.65359385841319,22.428541080763306,2.0061320937962486,5.232180411689979,29.131332665679928,35.432913156434324,27.668739631034633,31.15784359469722,27.2128287116386,10.160136654126672,206.74388217120887
1000000,0.8,0.7853981633974483,0.125,2.5,0.20165165165165164,0.07498942093324558,0.034957565259492174,0.038236740587348,13.702962355561228,7723.499457134758,4399.091118698994,415.26146774872694,1355.3667264396997,232.69965874004265,150.9937725269796,150.70789719892858,1058.9131089591906,56.23997733110625,44.7147224212671,90.61362963626333,59.65399404048606,62.874281610747765,93.55201643295229,62.908676465568256,32.168075058525986,37.44303375377548,82.4460006369662,27.014473018999745,2.4305947802969534,6.1655549670369165,31.2021796214439,38.46985218780873,31.283286630301316,35.55404851462352,29.156810071882095,11.379370725640523,222.2080423254516
1000000,0.8,0.7853981633974483,0.125,2.5,0.1997097097097097,0.07498942093324558,0.03327253567993027,0.03625607777594866,13.70168577048063,7384.883224105065,4151.432912454751,386.385961367396,1301.5907242553283,221.43371197327332,142.90269843153882,137.559397620636,1005.0795120986587,52.646471619663764,41.17014480940363,81.73267602224402,54.50625476629672,58.106625510903655,87.69602236373241,60.22381908115345,29.272731638975852,33.91201172667567,73.98994180042503,23.977431745976002,2.147143341761608,5.548682950361251,29.860377053764207,36.49250416530928,28.905239128879156,32.66274049247871,27.895838325583515,10.57737557622999,212.1882611130153
