n,lambda,phi,eps,gamma,theta_rough,offset,mpn,calculated_mpn,calculated_FI,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
100000,0.8,0.7853981633974483,0.1,2,0.1974074074074074,0.0316227766016838,0.005115535107028613,0.005132652808009691,13.51947083846371,106.98233085266573,40.81027033434812,2.7029483758539543,20.579251277899292,2.609947235871052,1.6117533546260627,0.636298370004896,11.003106673067728,0.39853008623051,0.1955423694120233,0.2682401887633054,0.1893547287880189,0.3116576243514121,0.7408385273140825,1.1108485767566914,0.10850595484025963,0.08160492838423893,0.13761254561784245,0.02117956248897979,0.019954230512007724,0.011891271797519714,0.39090512604287647,0.4091678799448757,0.21670206942457804,0.16967520252145943,0.375515305771094,0.09857320077055198,2.5749279324934506
100000,0.8,0.7853981633974483,0.1,2,0.19646646646646646,0.0316227766016838,0.004788328782285223,0.004796785926188295,13.512493159074392,100.42252997986665,37.942697332573886,2.4956516755594738,19.341949133498932,2.434315744364615,1.5043328861740917,0.5853612980130015,10.246461039317854,0.3681132928954286,0.17821892350482438,0.24674740527723718,0.1712626320339888,0.28563464281506523,0.6870496087262752,1.0498650817244901,0.09943771983685612,0.07258537400121944,0.12328577094521491,0.0184693848663603,0.01910175527065136,0.010599790361183668,0.3650444207700729,0.3812713328222985,0.20156164366106483,0.1562362717899728,0.3510289593861068,0.09206766296939878,2.4009762549565976
100000,0.8,0.7853981633974483,0.1,2,0.20351351351351352,0.0316227766016838,0.007499409847872002,0.0076027017681021105,13.561416578340951,154.013562409813,62.42347912238288,4.326183650154484,29.362775961963745,3.9074883889869128,2.4057116239230707,1.0531048240667618,16.64485515988567,0.6359155237970564,0.3380281305445074,0.45317946553686456,0.34455995996491484,0.5226043472207181,1.1531056800715989,1.5297686551382534,0.1857500922759416,0.1625508567434247,0.27318284698341483,0.05038559266474461,0.02549900094981221,0.023615149641705836,0.5799613738726427,0.6162039043468975,0.33252316248633706,0.2785053042980968,0.5536249713885081,0.1469866956901527,3.8592860176006165
100000,0.8,0.7853981633974483,0.1,2,0.20097097097097097,0.0316227766016838,0.006452092460622323,0.006512706205773159,13.544648117569352,133.50638961153817,52.77977541024302,3.58922216055109,25.551547580867407,3.333953268988872,2.054574200785754,0.8599709477707268,14.140377965616798,0.5283340952821379,0.27198605304472756,0.36553349510546784,0.27133157187259366,0.42538868684628084,0.9677110237252059,1.350805422123933,0.1493433385552388,0.12368878530378258,0.20666663981337885,0.0353899672089666,0.02317564845650955,0.017956254659970385,0.49682676947744725,0.5244970410299746,0.2804190787519263,0.2283191374787679,0.47548372296465685,0.1254849298052028,3.2918415476489473
100000,0.8,0.7853981633974483,0.1,2,0.20195195195195195,0.0316227766016838,0.006846961025998634,0.00692280868106512,13.551234950645929,141.26515673745757,56.389782150742754,3.8628025107382764,26.996865251448405,3.5496208428204388,2.1865567655472145,0.9309229906134013,15.08023539501846,0.5683122909792447,0.2962657743021982,0.39735769864942155,0.29801716727086053,0.4612207772013579,1.0368483487184588,1.4191440107650934,0.16260679959077462,0.1377331381699413,0.23043084475174747,0.04062510467627746,0.024066778138551428,0.019994988863618064,0.5281676616246491,0.5589474453534172,0.29983429594131566,0.24680248948270903,0.5049727311328048,0.13354673287884852,3.505284331137806
100000,0.8,0.7853981633974483,0.1,2,0.19626626626626625,0.0316227766016838,0.004720099707078601,0.0047268538239944305,13.51099064837325,99.05116424739882,37.34804907334761,2.452921292324482,19.082899522039835,2.3977829539151014,1.4819858085061766,0.5749266975546056,10.089300446522477,0.36184116592155374,0.1746775485102653,0.24237500815219015,0.16758866595891372,0.28030057006013115,0.6759237982969795,1.0370281574884843,0.0975916301298457,0.07076826772931027,0.12042143639483048,0.017939746725578257,0.018920120187951174,0.01033993209456492,0.3596569937987541,0.3754728494523525,0.19842678927898677,0.15347929117277664,0.3459235803064342,0.09071499869981657,2.364793080661007
100000,0.8,0.7853981633974483,0.1,2,0.20375375375375374,0.0316227766016838,0.007602384323695224,0.007710261316615754,13.56295002929804,156.01774647471365,63.38336166065074,4.400590066368831,29.733723594315695,3.9641303583482514,2.4404193923819486,1.0729556569714773,16.893061700603724,0.6467571730860286,0.3448042349784352,0.4623660754833804,0.35218383080462834,0.5325377169013641,1.171680004007777,1.546979970011793,0.18954389652494985,0.16665144459596465,0.2803332023942553,0.05205617980267414,0.025721492310695777,0.024215400820749026,0.5881349947388822,0.6252764378088432,0.33775267968657746,0.28364148060499683,0.561294061778107,0.14912192829590265,3.9152932201778254
100000,0.8,0.7853981633974483,0.1,2,0.19842842842842842,0.0316227766016838,0.005482756318285181,0.00551054659374333,13.526885925768807,114.31212096158644,44.05885665873514,2.9402059972426504,21.958210699561064,2.80786287796871,1.7327895285711996,0.6952412266126993,11.857876235795967,0.4333190377947099,0.2156457773584315,0.29342069054286457,0.2105884849234251,0.3417257540832343,0.8020434181288617,1.178192230697631,0.11911233083920074,0.09232875290483007,0.15487554660307593,0.024567952959802374,0.020877417807777576,0.013430507914722752,0.4199691319299369,0.44064293423311623,0.23390611955734572,0.18518662343508094,0.4029958562273413,0.10591186299928303,2.7709427720110487
100000,0.8,0.7853981633974483,0.1,2,0.20233233233233233,0.0316227766016838,0.007003191236932202,0.007085355145179203,13.553749368935604,144.32576935728287,57.826872067826,3.9724828974887734,27.565873209781664,3.635146894042083,2.238913385631321,0.9596165369633556,15.453593122439344,0.5843265548836335,0.3060804489050679,0.410353164090725,0.30888437805417407,0.47567340521030155,1.0644592989160757,1.4458871917661562,0.16800852561719018,0.14349284143700158,0.24026943675797366,0.04283449245647894,0.024413789991115892,0.020833185179348332,0.5405697084138947,0.5726208229423745,0.30759216747370743,0.25426178514199743,0.5166315233637502,0.13675120847495628,3.58990769972954
100000,0.8,0.7853981633974483,0.1,2,0.19752752752752753,0.0316227766016838,0.005158080684533002,0.0051763837660358004,13.520351639370551,107.83326697399703,41.185024068645944,2.730188657929903,20.73953181532049,2.6328348507537305,1.6257508119780257,0.6430308630148982,11.101841476919438,0.40252565921030414,0.19783590764640407,0.2710994996982292,0.19176457366818161,0.3150947609137321,0.7478846053383104,1.1187092602701034,0.10971140254533869,0.08281481037167422,0.1395479300953812,0.021553058929425634,0.020062926348336056,0.012064724461675674,0.3942703995048566,0.4128056790685586,0.21868375938833567,0.17144906798467113,0.37869929839775485,0.09942138557864459,2.597596406307378
