n,lambda,phi,eps,gamma,theta_rough,offset,mpn,traj_mpn,detected_mpn,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
1000000,0.8,0.7853981633974483,0.125,2.5,0.20209209209209208,0.07498942093324558,0.0353446085275198,0.035125210874110434,0.030435200377539676,7364,2316,132,1443,286,178,18,798,52,26,32,12,41,48,85,18,33,26,5,2,2,58,32,29,8,59,25,238
1000000,0.8,0.7853981633974483,0.125,2.5,0.19972972972972972,0.07498942093324558,0.033289727066625474,0.03310860366370581,0.028315208599653245,7105,2276,101,1346,259,137,9,690,52,29,16,19,34,38,65,24,26,32,4,6,1,53,48,27,11,34,18,213
1000000,0.8,0.7853981633974483,0.125,2.5,0.19992992992992992,0.07498942093324558,0.03346184841755681,0.03329712846323098,0.028810238234535504,7123,2243,109,1403,270,175,21,725,58,55,14,24,21,54,58,26,28,35,3,1,2,48,55,25,9,39,23,184
1000000,0.8,0.7853981633974483,0.125,2.5,0.19932932932932934,0.07498942093324558,0.03294661750140767,0.03255397586639308,0.028294531686156935,7119,2224,128,1291,289,155,25,728,52,29,17,12,20,46,62,14,24,24,4,6,1,51,48,30,15,51,28,183
1000000,0.8,0.7853981633974483,0.125,2.5,0.19964964964964965,0.07498942093324558,0.03322098417519763,0.03385175626054371,0.029170259787177147,7176,2272,121,1361,292,169,26,748,56,35,25,14,41,33,73,25,26,27,3,5,3,46,60,26,7,45,23,203
1000000,0.8,0.7853981633974483,0.125,2.5,0.19996996996996996,0.07498942093324558,0.03349631791843033,0.03383472821413498,0.029205532169023794,7085,2277,126,1443,237,170,21,778,48,33,28,11,24,38,105,24,22,28,1,3,1,46,36,23,6,47,24,201
1000000,0.8,0.7853981633974483,0.125,2.5,0.19916916916916916,0.07498942093324558,0.032809797761104924,0.0321671959551092,0.02806465305963913,7045,2242,106,1357,264,154,20,699,62,33,24,12,27,32,73,18,27,33,3,2,2,54,38,23,5,48,15,179
1000000,0.8,0.7853981633974483,0.125,2.5,0.20089089089089088,0.07498942093324558,0.03429326178918025,0.03485276213157085,0.029628800751183564,7393,2310,121,1408,302,156,24,734,60,44,20,18,25,46,76,24,33,34,1,5,1,49,43,32,11,47,19,201
1000000,0.8,0.7853981633974483,0.125,2.5,0.1997097097097097,0.07498942093324558,0.03327253567993027,0.032896969372625956,0.02841129543295963,7176,2207,119,1399,257,173,19,671,52,38,22,20,38,35,75,18,30,20,4,6,2,47,44,30,10,47,15,184
1000000,0.8,0.7853981633974483,0.125,2.5,0.19822822822822822,0.07498942093324558,0.03201089956978832,0.032079623145007195,0.027654763656800502,7006,2181,119,1306,251,186,27,725,42,30,14,12,32,42,71,17,20,32,2,4,2,40,38,28,3,31,11,179
1000000,0.8,0.7853981633974483,0.125,2.5,0.19876876876876876,0.07498942093324558,0.03246881192376522,0.03213192357326256,0.027996540874004223,6951,2120,111,1373,275,177,22,692,52,39,15,12,32,42,77,20,39,31,7,3,0,41,57,20,8,42,17,185
1000000,0.8,0.7853981633974483,0.125,2.5,0.19892892892892894,0.07498942093324558,0.032605023707013944,0.03241410262803571,0.028279936217806598,7056,2209,95,1353,293,172,21,683,54,28,31,12,37,26,79,18,20,22,2,5,1,51,46,25,9,42,21,205
1000000,0.8,0.7853981633974483,0.125,2.5,0.20129129129129128,0.07498942093324558,0.03464222615060671,0.035100885093526546,0.03002531097470105,7373,2300,130,1403,292,200,32,777,67,32,16,20,31,40,86,26,27,21,0,6,2,62,61,25,8,48,13,198
1000000,0.8,0.7853981633974483,0.125,2.5,0.20101101101101101,0.07498942093324558,0.034397794650292725,0.034101095511528595,0.029493792668942947,7343,2210,120,1423,294,203,21,755,59,32,18,17,25,37,65,28,22,24,3,6,2,42,54,25,9,47,29,206
1000000,0.8,0.7853981633974483,0.125,2.5,0.2008108108108108,0.07498942093324558,0.034223647833935875,0.03445260304096583,0.029533930206906374,7252,2257,117,1420,302,192,17,737,50,34,19,21,39,36,86,24,37,36,3,4,0,44,64,24,7,43,22,197
1000000,0.8,0.7853981633974483,0.125,2.5,0.20135135135135135,0.07498942093324558,0.034694699168148886,0.03489411595856347,0.030024094685671854,7400,2308,123,1425,300,186,21,750,54,39,21,22,36,36,75,23,28,36,3,2,3,68,42,33,18,38,17,215
1000000,0.8,0.7853981633974483,0.125,2.5,0.20115115115115115,0.07498942093324558,0.03451991921928357,0.0350887222032346,0.029914628673044327,7277,2326,123,1443,319,193,18,748,42,42,13,15,39,49,87,26,31,32,0,3,0,47,46,27,18,45,23,195
1000000,0.8,0.7853981633974483,0.125,2.5,0.1992092092092092,0.07498942093324558,0.03284397993896015,0.03327280268264708,0.028835780304148594,7177,2161,103,1337,271,196,18,739,47,53,16,24,29,36,89,18,27,35,3,2,1,49,67,25,10,56,17,192
1000000,0.8,0.7853981633974483,0.125,2.5,0.20013013013013012,0.07498942093324558,0.033634346492989894,0.033630391657230294,0.029030386548819752,7204,2261,115,1390,286,180,24,697,54,34,19,14,26,43,81,21,29,33,3,5,0,53,43,22,13,60,13,206
1000000,0.8,0.7853981633974483,0.125,2.5,0.20183183183183181,0.07498942093324558,0.0351156849834823,0.03539765961665002,0.030011931795379906,7362,2353,127,1463,295,197,24,724,54,40,16,15,28,53,84,11,26,27,3,5,1,46,50,23,12,52,17,210
1000000,0.8,0.7853981633974483,0.125,2.5,0.19910910910910912,0.07498942093324558,0.03275855296108957,0.03313292944428971,0.0286265785911271,7046,2230,103,1360,249,169,15,759,47,44,17,16,22,34,78,21,21,31,3,7,1,50,47,21,5,50,12,218
1000000,0.8,0.7853981633974483,0.125,2.5,0.1986886886886887,0.07498942093324558,0.032400797448786094,0.032145302752583704,0.027912616930989786,6998,2100,124,1351,287,162,20,715,47,31,13,13,30,44,57,29,23,28,5,6,0,47,51,17,11,45,15,192
1000000,0.8,0.7853981633974483,0.125,2.5,0.2003903903903904,0.07498942093324558,0.033859155972377875,0.033984331764725914,0.029126473382126136,7309,2296,101,1331,289,186,26,754,49,30,18,19,29,37,70,22,26,30,2,1,0,44,55,23,11,50,16,203
1000000,0.8,0.7853981633974483,0.125,2.5,0.20005005005005005,0.07498942093324558,0.033565302103381454,0.03359390298635445,0.028805373078418725,7248,2266,108,1379,240,184,18,722,40,26,14,24,17,30,88,26,33,35,3,2,0,50,42,32,8,45,16,202
1000000,0.8,0.7853981633974483,0.125,2.5,0.20175175175175175,0.07498942093324558,0.03504537255753877,0.03580511644143021,0.030471689048415518,7363,2326,113,1511,295,166,29,769,59,39,33,11,27,37,77,23,28,26,6,5,1,65,59,28,13,53,19,220
1000000,0.8,0.7853981633974483,0.125,2.5,0.19996996996996996,0.07498942093324558,0.03349631791843033,0.03389432637656552,0.02927607693271709,7307,2292,117,1377,259,174,18,728,45,51,14,13,35,51,86,35,12,30,4,3,2,42,57,22,11,49,22,201
1000000,0.8,0.7853981633974483,0.125,2.5,0.19870870870870871,0.07498942093324558,0.03241779534996274,0.03172689932654076,0.02757692115893204,6949,2190,98,1300,270,166,24,763,51,24,18,14,29,27,55,23,24,19,3,2,2,32,35,17,7,53,13,176
1000000,0.8,0.7853981633974483,0.125,2.5,0.19894894894894893,0.07498942093324558,0.03262206730624978,0.032658576722903815,0.028214256610230082,6877,2240,125,1386,261,158,16,708,38,32,13,14,32,37,77,22,18,35,5,2,1,39,50,25,17,47,14,203
1000000,0.8,0.7853981633974483,0.125,2.5,0.20103103103103104,0.07498942093324558,0.03441522984247929,0.034356516207659456,0.0295740677448698,7260,2280,110,1420,255,170,24,746,56,38,18,20,36,49,75,29,31,30,1,4,0,57,46,19,8,51,13,232
1000000,0.8,0.7853981633974483,0.125,2.5,0.19916916916916916,0.07498942093324558,0.032809797761104924,0.033021030853603806,0.028748207494046572,7152,2198,126,1359,301,180,23,739,60,33,12,18,31,40,75,15,20,28,2,3,0,41,56,34,10,36,26,188
1000000,0.8,0.7853981633974483,0.125,2.5,0.19878878878878878,0.07498942093324558,0.03248582506935124,0.03250654059425449,0.02815465844779954,6984,2204,112,1302,268,174,19,754,60,34,17,11,26,47,70,28,28,21,1,7,1,55,40,25,6,53,18,174
1000000,0.8,0.7853981633974483,0.125,2.5,0.20085085085085086,0.07498942093324558,0.03425844734567627,0.034400302612710466,0.02950960442632248,7281,2325,100,1462,280,175,24,754,43,51,26,21,29,33,70,28,27,25,3,2,1,49,43,29,6,40,23,191
1000000,0.8,0.7853981633974483,0.125,2.5,0.19870870870870871,0.07498942093324558,0.03241779534996274,0.03265249527775784,0.028065869348668324,6939,2162,119,1354,280,152,19,743,43,25,17,20,26,40,84,16,17,22,2,3,4,42,49,21,9,44,18,190
1000000,0.8,0.7853981633974483,0.125,2.5,0.19870870870870871,0.07498942093324558,0.03241779534996274,0.032360585910751145,0.027859100213705218,7076,2153,111,1323,260,163,27,700,49,31,15,14,32,41,80,20,20,25,5,6,1,54,43,29,13,31,17,180
1000000,0.8,0.7853981633974483,0.125,2.5,0.19918918918918918,0.07498942093324558,0.03282688695273854,0.0327060119950424,0.028605901677630788,7019,2252,118,1381,280,158,22,729,69,25,10,16,37,47,69,19,24,32,6,4,1,37,46,22,10,44,18,201
1000000,0.8,0.7853981633974483,0.125,2.5,0.20075075075075074,0.07498942093324558,0.034171476576494254,0.03363890568043465,0.028622929724039514,7237,2219,125,1359,232,165,26,686,45,46,19,11,27,42,78,20,25,29,6,4,3,42,50,36,7,49,21,216
1000000,0.8,0.7853981633974483,0.125,2.5,0.19962962962962963,0.07498942093324558,0.03320380789453745,0.032578301646976976,0.028227635789551224,7164,2155,105,1293,261,153,24,729,70,44,13,16,35,35,69,22,21,27,3,3,2,43,55,26,13,59,10,196
1000000,0.8,0.7853981633974483,0.125,2.5,0.19776776776776778,0.07498942093324558,0.03162302760568835,0.03143377367050487,0.0274005592496988,6901,2101,103,1281,280,145,23,699,58,29,15,16,24,48,69,18,22,24,5,5,0,46,38,27,10,54,11,195
1000000,0.8,0.7853981633974483,0.125,2.5,0.1998898898898899,0.07498942093324558,0.033427393985668276,0.03303197745486656,0.028902676200754304,7069,2198,125,1394,275,179,21,728,48,33,20,15,34,50,76,24,27,37,3,1,2,43,55,33,8,49,21,206
1000000,0.8,0.7853981633974483,0.125,2.5,0.1998898898898899,0.07498942093324558,0.033427393985668276,0.03331537279866889,0.02879929163327275,7260,2172,105,1387,272,180,20,743,47,38,28,12,24,43,88,22,19,22,6,4,1,44,40,18,4,55,16,199
1000000,0.8,0.7853981633974483,0.125,2.5,0.1998898898898899,0.07498942093324558,0.033427393985668276,0.03328983072905581,0.02863995777044824,7022,2207,123,1378,271,174,26,714,64,44,16,10,24,40,84,22,24,27,1,5,3,47,47,32,10,52,12,205
1000000,0.8,0.7853981633974483,0.125,2.5,0.20135135135135135,0.07498942093324558,0.034694699168148886,0.034888034513417494,0.030160319056941665,7417,2261,117,1486,291,189,25,771,45,41,23,17,36,47,66,18,31,32,1,5,2,63,68,33,8,41,23,196
1000000,0.8,0.7853981633974483,0.125,2.5,0.20069069069069068,0.07498942093324558,0.03411933894922981,0.034024469302689334,0.029492576379913753,7240,2254,127,1421,315,168,27,746,57,36,21,14,33,42,83,21,21,30,5,6,0,53,56,22,10,47,18,196
1000000,0.8,0.7853981633974483,0.125,2.5,0.20197197197197198,0.07498942093324558,0.03523887399673031,0.03509601993740977,0.030155453900824886,7396,2328,125,1502,294,171,23,735,34,31,19,21,34,29,76,28,29,33,6,10,3,56,39,26,16,59,18,219
1000000,0.8,0.7853981633974483,0.125,2.5,0.20083083083083084,0.07498942093324558,0.0342410457229605,0.0345499061633014,0.029411085014957705,7400,2320,136,1363,273,182,26,752,50,34,23,21,24,41,80,19,23,36,2,3,1,45,47,27,5,54,15,193
1000000,0.8,0.7853981633974483,0.125,2.5,0.19944944944944945,0.07498942093324558,0.03304939148341131,0.033407810764887684,0.0291349874053305,7011,2209,128,1387,289,173,25,758,51,34,18,18,36,47,92,26,27,25,2,1,0,41,58,36,15,46,15,210
1000000,0.8,0.7853981633974483,0.125,2.5,0.19986986986986988,0.07498942093324558,0.033410172422448335,0.033154822646815206,0.02892213682522142,7230,2248,110,1368,284,196,22,729,50,31,18,18,36,45,84,20,17,26,3,5,1,46,37,17,12,53,27,184
1000000,0.8,0.7853981633974483,0.125,2.5,0.20185185185185184,0.07498942093324558,0.035133272331926466,0.034622883505053076,0.029839218753234253,7364,2286,111,1415,284,178,16,769,45,41,22,18,39,52,77,28,21,23,5,5,0,42,58,18,6,48,26,219
1000000,0.8,0.7853981633974483,0.125,2.5,0.19932932932932934,0.07498942093324558,0.03294661750140767,0.03313292944428971,0.028466028439273393,6966,2273,117,1376,263,196,17,723,40,26,16,13,27,34,73,20,21,24,6,6,2,47,41,27,12,42,17,203
1000000,0.8,0.7853981633974483,0.125,2.5,0.20185185185185184,0.07498942093324558,0.035133272331926466,0.035026691462745674,0.030185861126554754,7432,2297,113,1494,287,183,22,739,49,49,17,9,31,44,86,26,27,23,3,3,0,48,52,31,8,62,19,215
1000000,0.8,0.7853981633974483,0.125,2.5,0.20083083083083084,0.07498942093324558,0.0342410457229605,0.03354768400324506,0.029136203694359694,7267,2206,123,1384,284,181,19,759,59,42,17,15,35,35,78,20,29,22,2,4,0,60,54,23,11,43,18,186
1000000,0.8,0.7853981633974483,0.125,2.5,0.19786786786786786,0.07498942093324558,0.03170717481402486,0.03213192357326256,0.027742336466902523,6892,2150,126,1353,288,187,26,649,54,27,17,12,29,38,73,22,20,19,5,2,3,44,44,25,7,48,21,193
1000000,0.8,0.7853981633974483,0.125,2.5,0.1998098098098098,0.07498942093324558,0.033358530352584265,0.03354525142518667,0.028712935112199925,7156,2241,113,1349,262,173,16,743,58,49,9,14,30,45,78,17,25,17,2,4,3,45,46,33,12,41,24,191
1000000,0.8,0.7853981633974483,0.125,2.5,0.19950950950950952,0.07498942093324558,0.03310082958197172,0.033248476902063194,0.02845508183801064,7211,2227,121,1302,273,171,34,708,62,43,11,14,29,49,73,17,26,28,1,6,3,30,39,16,12,50,20,208
1000000,0.8,0.7853981633974483,0.125,2.5,0.2017117117117117,0.07498942093324558,0.03501023853586365,0.03583795624521846,0.030286813115977917,7413,2271,109,1468,312,175,22,734,65,37,16,17,29,51,84,27,27,27,4,6,0,60,62,31,7,64,23,214
1000000,0.8,0.7853981633974483,0.125,2.5,0.19942942942942943,0.07498942093324558,0.03303225301958853,0.03272790519756791,0.028208175165084108,7217,2243,124,1276,280,179,17,696,39,30,19,11,32,32,77,30,28,24,2,5,1,57,50,18,8,49,14,180
1000000,0.8,0.7853981633974483,0.125,2.5,0.2001101101101101,0.07498942093324558,0.033617079754002,0.033164552959048764,0.02871171882317073,7071,2125,115,1413,276,175,30,747,50,37,17,12,37,35,85,18,21,21,3,4,1,52,40,37,10,47,17,200
1000000,0.8,0.7853981633974483,0.125,2.5,0.19852852852852854,0.07498942093324558,0.03226495156635247,0.03256735504571422,0.02824952899207673,6869,2188,115,1362,278,206,26,698,48,40,24,16,25,52,70,23,24,29,0,5,0,45,45,24,10,61,11,195
1000000,0.8,0.7853981633974483,0.125,2.5,0.20195195195195195,0.07498942093324558,0.03522126448803558,0.03554239801112418,0.03032573436491215,7493,2279,110,1392,297,205,15,840,45,36,17,11,41,41,86,13,28,28,5,2,2,54,51,27,9,47,24,212
1000000,0.8,0.7853981633974483,0.125,2.5,0.19806806806806806,0.07498942093324558,0.031875757348911085,0.03176946944256258,0.02749542979397599,6922,2104,104,1267,236,163,21,694,43,35,11,22,33,47,78,21,24,26,3,4,3,56,48,29,7,38,9,212
1000000,0.8,0.7853981633974483,0.125,2.5,0.19978978978978978,0.07498942093324558,0.033341323871699316,0.03345524603702627,0.028652120660740188,7069,2246,121,1363,279,180,18,760,38,37,12,21,24,40,61,25,16,32,6,3,2,51,48,20,12,52,14,189
1000000,0.8,0.7853981633974483,0.125,2.5,0.19842842842842842,0.07498942093324558,0.03218017197641148,0.031915424126065926,0.027763013380398834,6972,2153,103,1335,241,174,18,692,51,31,16,13,25,29,79,24,27,26,4,4,1,52,55,21,6,49,12,193
1000000,0.8,0.7853981633974483,0.125,2.5,0.20005005005005005,0.07498942093324558,0.033565302103381454,0.03371309931121552,0.029238371972812052,7154,2286,99,1437,260,173,30,749,51,40,18,15,21,36,73,25,17,29,2,7,0,56,54,24,15,49,22,201
1000000,0.8,0.7853981633974483,0.125,2.5,0.1991291291291291,0.07498942093324558,0.032775630764544525,0.03273398664271388,0.02834439953635392,7110,2153,87,1358,290,168,14,673,43,44,14,14,35,37,81,24,33,30,4,6,0,53,50,26,13,41,13,216
1000000,0.8,0.7853981633974483,0.125,2.5,0.19918918918918918,0.07498942093324558,0.03282688695273854,0.03228639227997027,0.02785423505758844,7046,2168,114,1284,280,154,20,711,49,45,16,15,34,36,70,21,21,24,4,3,0,53,46,27,9,38,12,193
1000000,0.8,0.7853981633974483,0.125,2.5,0.19822822822822822,0.07498942093324558,0.03201089956978832,0.03181325584761358,0.0274929972159176,7040,2147,128,1295,256,144,16,674,49,31,19,10,28,42,76,22,28,19,0,4,0,44,43,25,8,51,15,187
1000000,0.8,0.7853981633974483,0.125,2.5,0.19972972972972972,0.07498942093324558,0.033289727066625474,0.033098873351472255,0.028421025745193187,7056,2234,124,1329,286,183,17,724,51,40,17,18,28,39,65,27,17,26,6,4,2,57,47,20,8,31,22,195
1000000,0.8,0.7853981633974483,0.125,2.5,0.2002102102102102,0.07498942093324558,0.03370345103968126,0.03374958798209136,0.02903281912687814,7108,2243,99,1379,271,174,26,782,45,33,22,17,35,48,88,19,30,23,3,3,4,50,37,31,11,40,12,202
1000000,0.8,0.7853981633974483,0.125,2.5,0.19956956956956956,0.07498942093324558,0.03315230172566251,0.03319860905186621,0.028884431865316383,7109,2244,107,1340,272,146,18,779,67,34,16,18,41,35,91,28,33,30,3,1,1,72,39,28,5,50,19,175
1000000,0.8,0.7853981633974483,0.125,2.5,0.19806806806806806,0.07498942093324558,0.031875757348911085,0.03160283784556292,0.02735920542270618,6961,2151,119,1325,261,135,27,673,48,34,17,20,31,39,87,23,17,29,2,2,1,34,38,28,12,37,10,176
1000000,0.8,0.7853981633974483,0.125,2.5,0.2013113113113113,0.07498942093324558,0.03465971344104451,0.034300566912316505,0.029462169154183884,7375,2286,133,1347,274,179,24,736,58,34,17,15,26,41,83,21,35,34,3,5,0,47,61,24,7,44,21,218
1000000,0.8,0.7853981633974483,0.125,2.5,0.19894894894894893,0.07498942093324558,0.03262206730624978,0.03203826931801458,0.027883425994289113,6913,2127,95,1330,295,193,24,708,41,31,13,19,23,52,86,22,18,25,3,4,2,39,47,25,6,43,19,186
1000000,0.8,0.7853981633974483,0.125,2.5,0.20203203203203202,0.07498942093324558,0.03529172466411516,0.03503277290789165,0.03051547545346653,7597,2373,128,1353,320,176,22,758,53,40,26,15,37,32,82,27,18,29,5,2,0,59,49,31,12,60,15,247
1000000,0.8,0.7853981633974483,0.125,2.5,0.20067067067067068,0.07498942093324558,0.034101967217007215,0.034389356011447714,0.029531497628847984,7281,2324,143,1376,274,170,22,756,61,38,17,20,25,47,76,19,25,32,1,4,1,39,53,25,13,53,19,211
1000000,0.8,0.7853981633974483,0.125,2.5,0.19964964964964965,0.07498942093324558,0.03322098417519763,0.03348808584081452,0.028750640072104962,6975,2211,111,1361,268,171,23,763,51,26,21,10,27,41,91,19,19,26,5,1,4,57,43,18,13,68,21,201
1000000,0.8,0.7853981633974483,0.125,2.5,0.2005905905905906,0.07498942093324558,0.03403251769239449,0.03407312086385712,0.02892943455939659,7311,2197,117,1365,281,194,27,727,51,42,17,17,26,43,82,20,26,22,3,4,0,45,42,33,8,53,19,188
1000000,0.8,0.7853981633974483,0.125,2.5,0.20135135135135135,0.07498942093324558,0.034694699168148886,0.034501254602133616,0.029632449618271148,7431,2259,112,1415,262,178,31,724,54,30,11,18,49,48,79,24,21,23,3,1,1,49,64,30,9,53,17,211
1000000,0.8,0.7853981633974483,0.125,2.5,0.19984984984984985,0.07498942093324558,0.03339295462869997,0.03323631401177125,0.028541438359083467,7018,2257,129,1327,250,177,23,716,56,46,26,27,33,32,83,21,21,24,2,2,4,49,54,26,11,44,10,204
1000000,0.8,0.7853981633974483,0.125,2.5,0.1996096096096096,0.07498942093324558,0.033186635392235285,0.03303197745486656,0.02820087743090894,7071,2145,109,1361,254,171,18,722,55,48,14,16,25,41,77,22,13,28,6,2,0,49,44,22,10,48,23,189
1000000,0.8,0.7853981633974483,0.125,2.5,0.19918918918918918,0.07498942093324558,0.03282688695273854,0.03284466894437059,0.028303045709361298,6964,2205,123,1386,243,170,30,686,61,40,15,15,25,39,92,20,28,29,3,2,0,47,52,19,4,61,16,191
1000000,0.8,0.7853981633974483,0.125,2.5,0.20003003003003003,0.07498942093324558,0.03354805041109895,0.03369728755383599,0.028909973934929473,7199,2275,110,1441,265,140,23,684,58,34,9,26,36,40,79,26,26,29,3,1,3,52,41,26,11,51,17,198
1000000,0.8,0.7853981633974483,0.125,2.5,0.19976976976976976,0.07498942093324558,0.033324121163250515,0.03331780537672728,0.028703204799966367,7258,2296,104,1366,270,185,16,670,42,43,24,17,38,40,73,22,21,20,3,5,3,46,40,36,10,35,28,196
1000000,0.8,0.7853981633974483,0.125,2.5,0.20017017017017016,0.07498942093324558,0.03366889124967521,0.034058525395506786,0.029547309386227516,7085,2290,115,1432,330,191,24,739,47,33,12,18,22,49,81,21,27,27,8,5,3,50,44,23,10,45,19,221
1000000,0.8,0.7853981633974483,0.125,2.5,0.19964964964964965,0.07498942093324558,0.03322098417519763,0.03300643538525347,0.028340750669266335,7241,2192,116,1320,271,192,16,730,42,34,15,10,22,40,88,22,20,19,5,6,2,51,48,22,9,51,13,167
1000000,0.8,0.7853981633974483,0.125,2.5,0.20005005005005005,0.07498942093324558,0.033565302103381454,0.03359876814247123,0.028872268975024436,7146,2195,103,1382,276,166,25,754,45,33,11,20,31,46,96,19,30,36,5,1,3,45,43,25,11,51,26,185
1000000,0.8,0.7853981633974483,0.125,2.5,0.20007007007007008,0.07498942093324558,0.033582557558454205,0.03300765167428266,0.028507382266266014,7226,2206,119,1306,267,196,18,749,54,28,20,14,31,32,79,25,23,25,0,4,0,48,39,36,14,38,13,189
