n,lambda,phi,eps,gamma,theta_rough,offset,mpn,traj_mpn,detected_mpn,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02966,0.025700000000000042,392,112,4,86,12,8,0,45,1,1,0,1,2,6,4,0,0,2,0,0,0,2,4,3,1,2,1,6
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.03034,0.026600000000000044,389,122,7,76,15,12,2,42,4,3,0,0,0,1,7,0,0,1,0,0,0,4,1,1,0,5,4,11
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02968,0.02526000000000005,407,134,6,67,11,10,1,40,1,4,0,0,1,3,3,0,1,0,0,0,0,1,3,3,0,3,0,9
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02828,0.024780000000000035,405,122,10,69,17,7,2,35,1,2,1,2,1,1,6,0,0,2,0,0,0,3,0,2,1,0,1,9
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.0283,0.02422,359,106,7,74,17,7,1,31,4,3,1,3,0,0,5,0,1,1,0,0,0,1,5,3,0,0,3,14
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02842,0.024560000000000023,405,107,8,72,7,11,0,43,3,2,1,0,1,3,2,4,0,2,0,0,0,3,1,1,0,3,1,8
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02796,0.024240000000000043,392,119,7,66,17,9,0,36,5,1,0,1,1,2,4,1,0,1,0,0,0,3,3,2,0,3,0,6
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02822,0.025820000000000058,398,135,9,68,16,11,1,31,4,2,0,1,3,2,4,1,2,2,0,2,0,0,2,1,0,4,1,12
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02878,0.024360000000000024,392,128,3,71,16,6,1,31,0,1,3,0,0,3,3,0,0,4,0,0,0,0,4,0,2,3,0,12
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02908,0.02632000000000003,376,122,2,76,14,10,1,46,2,1,1,2,1,3,6,2,2,1,0,0,0,4,2,2,1,3,2,10
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02944,0.02504000000000001,389,91,4,87,7,9,0,44,3,3,0,1,1,0,2,3,0,0,0,0,0,2,5,4,0,3,1,12
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.03014,0.02690000000000005,395,125,9,84,13,8,1,37,1,5,1,1,0,3,9,2,0,1,0,0,0,3,1,1,0,4,0,14
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02998,0.026960000000000053,395,123,5,91,13,6,1,43,1,2,1,0,1,2,9,2,1,0,0,0,0,4,5,1,2,1,0,9
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02908,0.02592000000000003,369,121,2,81,20,7,0,40,2,2,0,2,2,1,7,1,0,0,1,0,0,2,0,2,0,2,1,15
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.03054,0.026880000000000053,390,129,3,91,13,7,2,36,0,4,0,0,4,3,5,0,2,3,0,0,0,2,1,0,2,5,0,14
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02972,0.025620000000000028,413,108,3,82,17,12,1,35,1,1,1,0,3,3,1,1,3,2,0,1,0,3,2,1,0,3,2,10
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02824,0.024360000000000007,383,106,3,79,9,10,2,34,1,2,1,1,1,0,5,3,2,1,0,0,0,1,2,1,1,1,2,14
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.0295,0.025360000000000025,397,113,10,72,8,11,1,42,3,3,1,2,1,1,3,1,1,2,0,0,0,2,3,0,1,2,2,12
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02974,0.026580000000000048,379,130,11,77,14,6,1,47,1,2,1,1,2,2,4,1,3,0,0,0,0,2,0,0,1,3,1,15
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02974,0.02656000000000006,413,139,7,85,14,6,3,34,2,0,1,1,3,1,3,1,0,4,0,0,0,3,5,5,0,0,2,7
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02874,0.025940000000000057,376,140,7,78,15,6,2,43,2,0,2,0,1,1,1,1,3,0,0,0,0,4,6,0,0,3,0,9
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02886,0.02544000000000003,401,120,8,61,16,13,3,47,1,3,2,0,0,2,2,1,2,4,1,0,0,2,0,4,1,0,0,11
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02848,0.024660000000000036,395,134,5,63,12,2,3,45,1,3,1,0,3,2,3,2,0,2,0,0,0,1,1,3,0,3,1,7
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02918,0.026120000000000032,401,127,5,77,11,7,2,33,4,1,0,1,3,2,3,1,2,2,0,0,0,1,2,1,0,4,0,19
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.0294,0.02488000000000002,373,101,4,88,14,12,1,39,1,2,1,0,0,3,8,0,2,1,0,0,0,3,1,2,0,4,0,7
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02888,0.024700000000000017,362,132,3,60,13,11,0,38,1,0,1,1,0,3,4,2,1,0,0,1,0,4,3,1,0,6,2,11
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02954,0.02474000000000004,375,127,8,74,19,8,2,33,2,1,1,1,1,1,2,0,2,3,0,0,0,2,3,1,1,3,0,10
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02892,0.026160000000000037,375,123,6,88,9,5,0,43,2,1,2,0,2,2,3,2,3,1,0,2,0,1,2,1,0,5,0,14
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02754,0.023600000000000027,380,107,6,70,20,5,1,33,7,0,0,0,2,0,7,1,2,1,0,0,0,3,2,4,0,2,1,4
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.03034,0.025360000000000032,399,120,5,77,10,6,1,44,5,0,1,1,2,3,5,0,0,1,0,1,0,1,1,1,0,2,0,11
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02766,0.024620000000000027,409,113,7,72,12,7,0,38,1,2,0,0,2,5,4,0,3,1,0,0,0,2,4,0,0,1,0,9
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02992,0.025680000000000036,386,122,3,73,14,4,0,50,1,4,0,1,1,2,3,2,1,0,0,0,0,2,2,1,0,4,2,11
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02776,0.025160000000000054,407,135,4,65,14,9,0,30,5,3,1,1,1,2,4,3,4,0,0,1,0,1,0,4,0,1,2,11
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02832,0.02522000000000003,385,119,5,74,8,15,0,36,0,3,0,0,4,2,6,0,0,1,0,0,0,7,2,3,0,1,0,11
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02808,0.02440000000000002,368,115,8,70,14,6,1,40,4,1,0,0,1,0,3,2,3,0,0,0,0,0,4,2,0,3,2,12
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.0298,0.025840000000000054,396,126,4,74,25,7,2,36,1,1,0,3,2,7,4,1,0,0,0,0,0,2,0,2,0,3,0,10
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02684,0.023580000000000007,407,98,9,59,16,11,1,34,4,2,2,1,1,6,2,1,2,0,1,0,0,3,1,0,0,1,0,10
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02756,0.023699999999999992,377,113,2,67,10,10,1,35,1,0,1,0,0,1,3,1,1,3,0,1,0,3,4,0,0,1,1,15
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.028,0.02454000000000003,367,124,3,67,23,6,1,37,6,2,0,0,1,1,3,1,2,2,0,1,0,4,4,0,0,2,0,9
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.03064,0.02682000000000005,404,120,3,76,15,13,2,48,3,3,1,1,2,5,5,1,2,0,0,0,0,4,1,3,0,0,0,10
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.0303,0.025860000000000025,368,116,5,88,17,10,1,26,2,1,0,3,1,2,4,1,3,1,0,0,0,4,6,0,0,4,1,15
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02782,0.023680000000000017,382,108,5,73,11,13,0,30,1,2,2,1,4,2,4,0,0,4,1,2,0,1,2,2,0,5,0,6
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.0284,0.02524000000000004,406,122,4,78,10,9,1,39,4,0,1,1,2,2,4,1,3,0,0,0,1,0,2,1,0,1,0,11
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02984,0.02552000000000006,383,137,3,68,18,12,0,39,3,3,0,0,0,1,3,2,2,2,0,2,0,3,3,1,1,1,1,9
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.0303,0.026280000000000036,386,118,3,73,11,14,0,55,4,3,4,1,4,2,4,0,0,3,1,0,1,0,3,1,0,2,2,7
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.0286,0.025200000000000056,368,132,13,76,11,10,0,39,1,2,0,1,2,2,3,2,1,0,0,0,0,3,0,2,0,3,2,9
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02746,0.02506000000000003,373,130,3,79,11,8,2,39,0,2,1,0,1,2,1,2,0,2,0,0,0,3,3,1,1,2,1,12
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.03312,0.027720000000000022,376,128,7,70,11,8,0,54,2,4,1,1,2,4,6,0,0,1,0,0,0,4,1,3,0,3,1,20
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02842,0.02526000000000006,395,132,8,69,15,11,1,38,3,2,1,3,0,1,1,0,2,0,0,1,0,6,1,2,1,0,0,9
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.03094,0.02588000000000005,408,132,9,69,15,8,1,43,3,2,0,0,1,2,2,2,0,3,0,0,0,3,0,0,2,2,0,12
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02986,0.025920000000000012,357,126,11,67,17,8,2,39,3,0,2,2,1,2,4,1,2,4,0,0,0,5,3,4,1,2,1,14
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.03072,0.025940000000000032,371,124,5,85,17,2,1,42,1,2,0,1,4,0,7,1,0,1,0,0,0,1,2,1,0,3,1,13
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.03122,0.026860000000000044,374,128,4,69,19,10,1,42,3,3,0,3,3,2,4,2,3,0,1,0,0,5,7,3,1,2,0,11
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.0292,0.02478000000000003,375,127,7,69,19,6,2,37,1,3,0,1,1,2,4,1,0,1,1,1,0,0,1,0,0,0,0,16
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02842,0.025920000000000037,377,113,5,97,13,6,1,38,1,2,1,0,0,3,3,1,1,1,0,1,0,2,4,3,2,1,2,11
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02996,0.02534000000000005,381,122,6,77,15,10,1,41,3,2,0,2,1,2,4,2,3,1,0,0,0,1,4,2,0,1,0,8
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02942,0.02428000000000004,392,127,8,61,15,11,1,37,4,2,1,2,0,2,1,0,0,1,0,0,0,1,0,0,0,3,0,13
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02868,0.025560000000000038,407,127,10,63,11,11,2,36,3,2,0,2,1,6,5,0,2,1,0,0,0,1,5,1,0,2,0,11
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02958,0.026080000000000044,381,138,3,83,8,6,1,34,2,1,0,1,1,2,5,2,2,2,0,0,1,3,5,1,0,4,0,13
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02838,0.025760000000000033,392,111,7,82,17,9,1,39,2,1,0,0,2,4,3,1,2,5,0,0,0,3,1,1,0,2,1,12
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02994,0.025900000000000048,412,119,9,89,12,9,1,28,4,5,0,1,0,2,1,0,1,2,0,0,0,2,3,0,1,4,1,13
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02896,0.024920000000000025,365,125,6,70,15,14,1,37,1,3,3,2,1,0,6,0,1,1,0,1,0,1,3,1,0,3,2,9
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02752,0.024680000000000025,369,114,1,76,18,8,0,38,4,1,0,4,1,0,2,2,2,2,0,0,0,1,1,5,0,4,0,11
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.03048,0.026760000000000023,409,111,2,80,23,7,0,43,1,1,4,0,0,4,5,1,2,1,1,0,0,5,3,2,0,1,0,13
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02998,0.025820000000000023,379,108,5,73,25,9,2,35,3,2,0,0,3,8,3,1,3,2,0,0,1,2,3,0,2,1,1,14
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.03144,0.02562000000000005,402,131,5,64,21,8,3,35,2,2,0,2,2,4,2,3,3,0,0,0,0,0,2,1,0,4,2,11
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.03022,0.02522000000000004,380,126,3,76,8,14,1,41,1,1,1,0,2,3,5,1,1,0,2,0,0,3,3,0,1,3,1,7
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02924,0.02622000000000003,413,114,8,70,22,9,0,29,4,3,0,1,1,1,4,3,2,0,0,1,0,4,2,2,0,5,2,15
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02964,0.026440000000000026,367,122,11,67,12,13,2,42,6,2,0,3,2,4,3,0,3,0,0,0,0,5,1,1,0,3,0,18
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.03006,0.026700000000000026,393,114,5,67,23,13,3,41,3,0,1,0,2,5,7,1,2,2,0,0,0,5,4,3,0,2,1,11
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02882,0.02436,376,117,7,63,8,11,4,38,1,3,4,1,4,3,3,3,0,3,1,0,0,1,1,1,0,1,1,13
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02998,0.026860000000000033,433,106,3,88,19,7,1,51,3,2,3,1,3,0,3,3,0,3,0,0,0,2,4,0,3,1,0,5
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02916,0.02554000000000007,373,122,11,85,18,15,0,42,3,1,1,0,0,4,1,0,1,0,1,0,0,1,2,2,1,0,1,7
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02894,0.023600000000000013,375,117,2,66,11,9,2,42,2,1,0,0,2,1,3,1,1,0,1,1,0,3,3,0,0,0,3,7
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02768,0.024780000000000035,394,115,7,69,21,6,0,39,2,5,3,0,0,2,4,0,1,0,1,0,0,1,1,2,0,1,0,12
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.029,0.025840000000000026,392,117,6,76,9,6,1,41,6,1,0,0,2,1,6,1,1,2,0,0,0,4,2,0,0,5,3,12
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02928,0.02596000000000004,414,129,7,73,24,4,2,32,4,1,0,0,2,0,2,1,0,3,0,0,0,2,3,0,0,3,1,15
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.0284,0.02550000000000005,389,116,9,79,23,5,1,40,4,1,0,1,1,1,4,1,1,2,0,0,0,3,4,1,1,1,0,8
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.0307,0.027340000000000034,448,127,4,76,10,14,2,43,5,0,1,1,3,0,3,1,1,0,1,0,0,4,2,1,0,1,0,14
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.0293,0.025820000000000044,407,121,4,77,11,10,1,50,1,1,2,0,1,1,4,1,2,0,1,0,0,3,2,2,1,2,2,5
50000,0.8,0.7853981633974483,0.125,2.5,0.2,0.07,0.029343364547842796,0.02902,0.02490000000000003,388,126,3,73,13,7,0,30,2,1,2,0,1,3,9,0,1,0,0,0,0,3,2,2,1,3,1,11
