n,lmbd,phi,absorber offset,1,11,101,111,1101,1111,11001,11011,11101,11111,110001,110011,110101,110111,111001,111011,111101,111111
100000,0.8,0.7853981633974483,0.01,25,9,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,0.8,0.7853981633974483,0.01,17,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
100000,0.8,0.7853981633974483,0.01,23,9,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
100000,0.8,0.7853981633974483,0.01,20,4,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.01,14,6,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0
100000,0.8,0.7853981633974483,0.01,19,8,0,1,2,4,0,0,0,1,0,0,0,0,0,0,1,1
100000,0.8,0.7853981633974483,0.01,24,7,0,4,0,2,0,0,1,1,0,0,0,0,0,0,0,0
100000,0.8,0.7853981633974483,0.01,11,6,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,2
100000,0.8,0.7853981633974483,0.01,21,3,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0
100000,0.8,0.7853981633974483,0.01,20,7,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.01,20,4,0,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0
100000,0.8,0.7853981633974483,0.01,23,5,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
100000,0.8,0.7853981633974483,0.01,22,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.01,16,5,0,4,1,2,1,0,0,0,0,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.01,22,6,1,2,0,1,0,0,0,1,0,0,0,0,0,0,1,1
100000,0.8,0.7853981633974483,0.01,20,6,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0
100000,0.8,0.7853981633974483,0.01,18,3,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0
100000,0.8,0.7853981633974483,0.01,21,6,1,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.01,20,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0
