n,lambda,phi,absorber offset,1,11,101,111,1101,1111,11001,11011,11101,11111,110001,110011,110101,110111,111001,111011,111101,111111,1100001,1100011,1100101,1100111,1101001,1101011,1101101,1101111,1110001,1110011,1110101,1110111,1111001,1111011,1111101,1111111
500000,0.8,0.7853981633974483,0.02,167.56484753929334,196.42541358493315,54.940835193915945,37.93125260174434,0.3528276672191897,22.95516522068806,0.7849125232440569,2.9406425359941823,2.3310001138506196,15.362084317122667,0.4206474248176656,0.20702470080478158,0.0897632783120556,0.04745787353846137,0.06135654985620181,0.1057935362044998,0.027120550134876305,2.545881480639092,0.2502705992097728,0.04832347077736994,0.0037613112737505928,0.0985965090025443,0.012013364892537933,0.031575737797614564,0.030392626417146407,0.5147564626514979,0.006993996045217687,0.008618379237891946,0.024461402294182807,0.4705726124295826,0.12279904086364676,0.5067402114382741,0.37588920299408546,4.135898296405546
