n,lambda,phi,eps,gamma,theta_rough,offset,mpn,traj_mpn,detected_mpn,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.02014020140201402,0.017800178001780194,538,174,13,107,17,15,2,53,2,3,2,2,3,1,4,1,1,0,0,0,0,4,1,2,1,3,0,19
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.018660186601866018,0.016880168801688182,542,176,9,93,16,13,1,54,3,4,3,0,2,0,8,3,0,1,0,0,0,5,4,2,0,1,0,8
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.018060180601806017,0.016430164301643176,521,165,9,120,12,11,1,45,2,1,0,0,1,2,7,1,1,2,0,0,0,2,2,2,0,3,0,9
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.018080180801808017,0.01586015860158617,537,140,7,91,23,16,1,45,3,0,1,1,0,1,4,1,1,0,0,0,0,3,4,2,0,0,1,15
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01973019730197302,0.0182001820018202,515,174,7,90,21,15,2,69,3,5,0,1,2,6,7,2,1,0,0,0,1,5,2,3,0,2,0,20
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01985019850198502,0.017640176401764192,550,173,8,100,17,11,0,59,3,2,2,0,1,3,6,0,3,0,0,1,0,3,3,2,1,2,0,17
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01770017700177002,0.015700157001570167,516,171,6,88,20,13,0,47,5,0,1,0,3,2,1,0,2,0,0,0,0,2,3,3,0,1,1,9
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01933019330193302,0.01737017370173719,596,178,10,99,20,11,1,47,1,2,1,1,1,6,4,0,4,0,0,0,0,0,4,1,0,2,2,11
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01908019080190802,0.016360163601636175,565,139,7,82,19,13,1,47,1,1,0,1,3,2,4,1,1,2,0,1,0,4,2,6,2,4,1,16
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01886018860188602,0.017640176401764192,563,189,9,95,23,11,1,56,1,4,1,0,3,9,5,2,0,1,0,0,0,3,3,2,1,2,0,7
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01852018520185202,0.016580165801658178,535,164,6,97,16,10,2,54,7,2,1,1,2,3,2,1,0,0,0,0,0,1,1,1,0,4,2,14
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01930019300193002,0.017260172601726187,533,161,7,115,16,10,1,52,2,4,2,1,2,3,8,1,2,0,0,0,0,5,3,0,1,3,2,10
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01930019300193002,0.017300173001730187,531,173,8,115,26,6,0,53,1,0,1,1,1,2,3,0,0,0,0,0,0,2,3,0,3,2,1,16
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01851018510185102,0.016950169501695183,568,161,7,107,9,16,1,48,2,3,2,1,2,1,9,1,1,1,0,0,0,2,3,3,0,2,0,11
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01976019760197602,0.01763017630176319,530,176,3,101,23,13,1,43,4,2,2,1,3,4,9,0,0,2,0,0,1,2,2,3,1,3,0,22
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.02040020400204002,0.0184101841018412,580,163,7,108,21,10,4,57,9,4,1,0,1,4,7,1,3,1,0,0,0,0,5,1,0,3,0,19
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01982019820198202,0.01760017600176019,523,166,7,107,19,12,0,53,2,0,2,1,1,3,8,2,1,1,0,2,0,2,4,1,0,6,2,17
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01989019890198902,0.01762017620176219,538,151,7,125,19,16,2,51,4,1,1,0,1,2,6,1,1,2,0,0,0,1,4,3,0,3,3,14
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01883018830188302,0.017090170901709185,546,175,8,99,14,8,1,58,4,3,0,4,1,1,6,1,1,0,0,1,0,2,3,1,0,2,2,11
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.019220192201922018,0.01684016840168418,561,148,7,104,21,17,1,54,0,2,2,1,1,4,4,2,2,0,1,0,0,3,1,1,0,3,0,10
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01879018790187902,0.017290172901729187,490,174,6,104,22,6,1,57,4,1,0,1,0,3,11,0,0,0,0,0,0,5,3,0,0,3,2,17
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01970019700197002,0.017750177501775193,544,163,3,110,19,9,1,60,4,1,0,4,5,3,5,1,1,2,0,1,0,2,1,0,0,4,2,16
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.020640206402064022,0.017840178401784194,520,170,8,120,21,13,2,52,3,1,1,2,1,3,6,1,0,1,0,1,0,3,5,2,0,4,1,14
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01994019940199402,0.017260172601726187,545,148,7,118,22,14,4,49,1,4,0,2,1,1,3,2,0,1,0,0,1,2,4,1,1,4,1,14
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.019510195101951018,0.01746017460174619,534,143,10,110,24,15,0,52,6,2,2,0,2,3,5,2,2,0,0,0,0,0,4,1,0,2,0,22
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01874018740187402,0.01682016820168218,541,168,8,97,8,7,1,55,3,1,2,0,1,2,4,1,0,1,0,0,0,5,3,4,1,2,0,18
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01935019350193502,0.016880168801688182,531,158,6,98,16,10,1,60,1,2,0,1,1,1,9,0,0,1,0,0,0,6,4,2,0,4,3,9
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01938019380193802,0.017130171301713185,537,159,9,103,21,10,1,64,2,0,2,1,3,3,7,3,1,1,0,0,0,4,2,0,0,3,0,8
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.02000020000200002,0.017790177901779194,539,185,4,106,19,9,2,58,3,0,0,0,2,0,9,1,1,1,0,1,0,3,5,2,0,4,2,12
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01942019420194202,0.017070170701707185,529,163,7,104,18,15,4,52,4,1,1,0,4,3,7,1,2,1,0,0,0,2,2,2,0,3,1,12
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01981019810198102,0.01742017420174219,529,162,6,100,15,11,2,61,10,2,0,2,2,3,8,1,3,1,1,0,0,5,1,1,1,4,1,11
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01984019840198402,0.01744017440174419,519,184,9,116,12,12,2,54,0,2,1,0,1,3,8,1,2,4,0,0,0,1,2,3,1,3,0,12
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01886018860188602,0.016500165001650177,534,155,10,96,16,9,1,60,0,1,2,1,2,1,5,1,0,3,0,0,0,2,3,2,1,2,1,12
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01899018990189902,0.016910169101691182,548,159,5,97,23,11,0,47,3,0,2,0,2,2,9,0,2,2,0,0,0,1,3,2,0,3,1,17
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.02056020560205602,0.0182201822018222,549,182,5,125,16,18,3,53,2,3,1,0,2,3,6,0,0,0,0,0,0,4,1,2,0,3,1,14
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01860018600186002,0.016980169801698183,568,166,7,105,21,10,2,44,2,0,0,0,0,0,6,0,1,1,0,1,0,5,5,1,0,4,1,12
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01945019450194502,0.01742017420174219,545,166,10,120,13,8,2,46,2,3,1,2,2,4,11,1,1,1,0,0,0,2,1,1,1,2,1,14
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.018660186601866018,0.016470164701647177,532,171,12,94,19,13,0,40,5,2,1,1,3,1,5,0,0,0,0,1,0,4,1,2,0,0,2,16
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01854018540185402,0.016490164901649177,532,176,7,85,9,8,2,60,6,2,0,0,3,3,4,0,1,0,0,0,1,5,3,1,0,2,0,12
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.01875018750187502,0.017200172001720186,562,167,8,96,20,11,1,58,3,3,0,1,2,5,7,0,0,1,0,0,0,1,4,0,0,3,0,11
