n,lambda,phi,epsilon,theta_rough,offset,mpn,calculated_mpn,calculated_FI,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
500000,0.8,0.7853981633974483,0.1,0.19976976976976976,0.010124194931475827,0.0005890868454301304,0.000572895340557601,13.349599491684152,69.77656572869247,21.64058574675894,1.250464664933147,13.68742911368171,1.4668498819922136,0.9287436947196048,0.30665800403657956,5.997483405423604,0.18778768362318918,0.06442100730705383,0.1601885814554532,0.05720194927680991,0.12341153264255808,0.3777292064187039,0.8250868015908658,0.055978082363518734,0.013083144892247005,0.06293537361918033,0.010856666581600937,0.019120655921076812,0.002498199260562151,0.22290329031383155,0.22462421902446666,0.1203855315325008,0.08147828173370188,0.21900628618727602,0.058746107230485164,1.431295124014376
