n,lambda,phi,eps,gamma,theta_rough,offset,mpn,calculated_mpn,calculated_FI,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.020115610699733406,13.663666005064496,540.7945641908327,264.7130782658182,21.491505415106086,99.20223286127957,15.264877136143976,9.493357200306987,6.332107737753767,67.3869125075269,3.0741320658446267,2.039741872544366,3.2685042256241945,2.4473792254048456,2.9745520022063436,5.241992817577529,4.68103011050147,1.2724955861818585,1.3841963660129273,2.7046261853579594,0.7486173096706699,0.08586542967646786,0.21247146608377918,2.1663355514574536,2.456139343410276,1.55122868537406,1.5928790458004018,2.033483850885755,0.614104378710148,14.968431185905875
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.020115610699733406,13.663666005064496,540.7945641908327,264.7130782658182,21.491505415106086,99.20223286127957,15.264877136143976,9.493357200306987,6.332107737753767,67.3869125075269,3.0741320658446267,2.039741872544366,3.2685042256241945,2.4473792254048456,2.9745520022063436,5.241992817577529,4.68103011050147,1.2724955861818585,1.3841963660129273,2.7046261853579594,0.7486173096706699,0.08586542967646786,0.21247146608377918,2.1663355514574536,2.456139343410276,1.55122868537406,1.5928790458004018,2.033483850885755,0.614104378710148,14.968431185905875
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.020115610699733406,13.663666005064496,540.7945641908327,264.7130782658182,21.491505415106086,99.20223286127957,15.264877136143976,9.493357200306987,6.332107737753767,67.3869125075269,3.0741320658446267,2.039741872544366,3.2685042256241945,2.4473792254048456,2.9745520022063436,5.241992817577529,4.68103011050147,1.2724955861818585,1.3841963660129273,2.7046261853579594,0.7486173096706699,0.08586542967646786,0.21247146608377918,2.1663355514574536,2.456139343410276,1.55122868537406,1.5928790458004018,2.033483850885755,0.614104378710148,14.968431185905875
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.020115610699733406,13.663666005064496,540.7945641908327,264.7130782658182,21.491505415106086,99.20223286127957,15.264877136143976,9.493357200306987,6.332107737753767,67.3869125075269,3.0741320658446267,2.039741872544366,3.2685042256241945,2.4473792254048456,2.9745520022063436,5.241992817577529,4.68103011050147,1.2724955861818585,1.3841963660129273,2.7046261853579594,0.7486173096706699,0.08586542967646786,0.21247146608377918,2.1663355514574536,2.456139343410276,1.55122868537406,1.5928790458004018,2.033483850885755,0.614104378710148,14.968431185905875
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.020115610699733406,13.663666005064496,540.7945641908327,264.7130782658182,21.491505415106086,99.20223286127957,15.264877136143976,9.493357200306987,6.332107737753767,67.3869125075269,3.0741320658446267,2.039741872544366,3.2685042256241945,2.4473792254048456,2.9745520022063436,5.241992817577529,4.68103011050147,1.2724955861818585,1.3841963660129273,2.7046261853579594,0.7486173096706699,0.08586542967646786,0.21247146608377918,2.1663355514574536,2.456139343410276,1.55122868537406,1.5928790458004018,2.033483850885755,0.614104378710148,14.968431185905875
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.020115610699733406,13.663666005064496,540.7945641908327,264.7130782658182,21.491505415106086,99.20223286127957,15.264877136143976,9.493357200306987,6.332107737753767,67.3869125075269,3.0741320658446267,2.039741872544366,3.2685042256241945,2.4473792254048456,2.9745520022063436,5.241992817577529,4.68103011050147,1.2724955861818585,1.3841963660129273,2.7046261853579594,0.7486173096706699,0.08586542967646786,0.21247146608377918,2.1663355514574536,2.456139343410276,1.55122868537406,1.5928790458004018,2.033483850885755,0.614104378710148,14.968431185905875
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.020115610699733406,13.663666005064496,540.7945641908327,264.7130782658182,21.491505415106086,99.20223286127957,15.264877136143976,9.493357200306987,6.332107737753767,67.3869125075269,3.0741320658446267,2.039741872544366,3.2685042256241945,2.4473792254048456,2.9745520022063436,5.241992817577529,4.68103011050147,1.2724955861818585,1.3841963660129273,2.7046261853579594,0.7486173096706699,0.08586542967646786,0.21247146608377918,2.1663355514574536,2.456139343410276,1.55122868537406,1.5928790458004018,2.033483850885755,0.614104378710148,14.968431185905875
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.020115610699733406,13.663666005064496,540.7945641908327,264.7130782658182,21.491505415106086,99.20223286127957,15.264877136143976,9.493357200306987,6.332107737753767,67.3869125075269,3.0741320658446267,2.039741872544366,3.2685042256241945,2.4473792254048456,2.9745520022063436,5.241992817577529,4.68103011050147,1.2724955861818585,1.3841963660129273,2.7046261853579594,0.7486173096706699,0.08586542967646786,0.21247146608377918,2.1663355514574536,2.456139343410276,1.55122868537406,1.5928790458004018,2.033483850885755,0.614104378710148,14.968431185905875
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.020115610699733406,13.663666005064496,540.7945641908327,264.7130782658182,21.491505415106086,99.20223286127957,15.264877136143976,9.493357200306987,6.332107737753767,67.3869125075269,3.0741320658446267,2.039741872544366,3.2685042256241945,2.4473792254048456,2.9745520022063436,5.241992817577529,4.68103011050147,1.2724955861818585,1.3841963660129273,2.7046261853579594,0.7486173096706699,0.08586542967646786,0.21247146608377918,2.1663355514574536,2.456139343410276,1.55122868537406,1.5928790458004018,2.033483850885755,0.614104378710148,14.968431185905875
100000,0.8,0.7853981633974483,1,2.5,0.2,0.05623413251903491,0.019115322426836872,0.020115610699733406,13.663666005064496,540.7945641908327,264.7130782658182,21.491505415106086,99.20223286127957,15.264877136143976,9.493357200306987,6.332107737753767,67.3869125075269,3.0741320658446267,2.039741872544366,3.2685042256241945,2.4473792254048456,2.9745520022063436,5.241992817577529,4.68103011050147,1.2724955861818585,1.3841963660129273,2.7046261853579594,0.7486173096706699,0.08586542967646786,0.21247146608377918,2.1663355514574536,2.456139343410276,1.55122868537406,1.5928790458004018,2.033483850885755,0.614104378710148,14.968431185905875
