n,lambda,phi,eps,theta_rough,offset,mpn,calculated_mpn,calculated_FI,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
500000,0.8,0.7853981633974483,0.1,0.20015015015015014,0.010124194931475827,0.0006354211386666775,0.0006183294304676535,13.353561941400507,75.17720911646289,23.417425283946667,1.3566368919806435,14.74311246980665,1.5856953464239436,1.0032796501482888,0.3314972753582156,6.487082163641543,0.20355782424317168,0.07049434919614475,0.17172832960617415,0.06252911814376061,0.1343012272118432,0.4089404896038646,0.8868867649022733,0.06021940548561705,0.014622351017440168,0.06719045804490506,0.011455271537569586,0.020462591174965045,0.002753998460031511,0.24094750705394544,0.24296436830213408,0.13007365080462854,0.08812575166358451,0.2366207795622782,0.0634013073001482,1.5477527982609989
