n,lambda,phi,eps,theta_rough,offset,mpn,calculated_mpn,calculated_FI,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
500000,0.8,0.7853981633974483,0.1,0.19998998998998999,0.007292664737217109,0.00031855671658796155,0.00030852442521782754,13.32174087232111,38.03542939544354,11.44549520167662,0.6498579119339651,7.4727658195047235,0.7810248176572155,0.49703216940629885,0.1639283909215367,3.181145565977376,0.09826544864052832,0.0314820434357987,0.0909076220967179,0.028315043877217533,0.0628150563138498,0.19919667542429065,0.4568072450200894,0.031041468470411525,0.005464405430563883,0.0370734038144156,0.006879732384389618,0.010898826068134405,0.0011667147165093823,0.11870680295979932,0.11910666620966334,0.06435624744753529,0.04337356129336119,0.11702282104098763,0.03164589227044314,0.7603561622850346
