n,lambda,phi,eps,theta_rough,offset,mpn,calculated_mpn,calculated_FI,1,11,101,111,1101,1011,1001,1111,11001,10011,10001,11011,11101,10111,11111,110001,100011,100001,110011,110101,101011,110111,111011,111001,100111,111101,101111,111111
500000,0.8,0.7853981633974483,0.1,0.20277277277277278,0.010124194931475827,0.0010029418253910815,0.0009800541043095874,13.380223583420426,117.71018596246095,37.77518199734943,2.2281571832316684,23.040619790980465,2.539815772148555,1.599479697850465,0.5329051241978017,10.431681014767927,0.3326504138436042,0.12256235484071545,0.2615402333036576,0.10845382886024237,0.2253327509124248,0.6621216072634355,1.3661156123818294,0.09397476087803551,0.02910295209562738,0.10053417654985557,0.015745468094243854,0.030545405079738918,0.005058893390090465,0.3856548336680332,0.3906569136568624,0.20774415765449764,0.14212818803952465,0.37748478185793,0.1004435930542153,2.484244122151282
