n,lmbd,phi,eps,theta_rough,offset,1,11,101,111,1101,1111,11001,11011,11101,11111,110001,110011,110101,110111,111001,111011,111101,111111
100000,0.8,0.7853981633974483,0.1,0.20306532663316582,0.0316227766016838,161,50,4,28,6,16,2,0,0,2,0,0,0,0,2,0,1,4
100000,0.8,0.7853981633974483,0.1,0.20346733668341707,0.0316227766016838,164,42,2,22,5,12,0,0,0,4,0,0,0,0,1,0,1,0
100000,0.8,0.7853981633974483,0.1,0.20045226130653265,0.0316227766016838,128,31,0,25,3,19,1,1,0,1,1,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.1949246231155779,0.0316227766016838,99,17,3,17,4,7,1,0,0,2,1,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.19984924623115577,0.0316227766016838,120,36,2,21,2,9,0,0,0,2,0,0,0,0,0,0,1,0
100000,0.8,0.7853981633974483,0.1,0.19904522613065326,0.0316227766016838,109,33,1,15,3,16,0,0,1,0,0,0,0,0,0,2,2,0
100000,0.8,0.7853981633974483,0.1,0.19512562814070353,0.0316227766016838,92,23,1,21,0,3,0,0,0,2,0,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.19884422110552763,0.0316227766016838,116,41,2,13,1,12,0,0,0,2,0,0,0,1,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20045226130653265,0.0316227766016838,133,41,2,31,0,15,0,0,0,1,0,0,0,0,0,1,1,4
100000,0.8,0.7853981633974483,0.1,0.2028643216080402,0.0316227766016838,132,48,2,26,6,14,1,0,0,3,0,0,0,0,1,1,2,2
100000,0.8,0.7853981633974483,0.1,0.20326633165829144,0.0316227766016838,127,45,5,38,3,9,1,0,0,2,0,0,0,0,0,1,1,4
100000,0.8,0.7853981633974483,0.1,0.201356783919598,0.0316227766016838,149,46,1,17,7,4,0,0,0,2,0,0,0,1,0,1,0,2
100000,0.8,0.7853981633974483,0.1,0.19763819095477386,0.0316227766016838,92,33,1,20,3,8,1,0,0,0,0,0,0,0,1,0,2,1
100000,0.8,0.7853981633974483,0.1,0.19804020100502512,0.0316227766016838,111,38,1,26,2,6,0,0,0,1,0,0,0,2,2,0,2,5
100000,0.8,0.7853981633974483,0.1,0.20155778894472362,0.0316227766016838,142,42,2,33,4,14,2,0,0,0,0,0,0,0,0,0,1,4
100000,0.8,0.7853981633974483,0.1,0.2057788944723618,0.0316227766016838,181,51,0,29,3,12,2,0,0,2,0,0,0,0,0,0,1,5
100000,0.8,0.7853981633974483,0.1,0.1994472361809045,0.0316227766016838,115,46,2,23,2,13,0,0,0,0,1,0,0,2,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19763819095477386,0.0316227766016838,108,36,0,14,3,8,1,0,0,0,0,0,0,1,0,2,0,2
100000,0.8,0.7853981633974483,0.1,0.19844221105527637,0.0316227766016838,124,31,3,25,2,14,1,0,0,0,0,0,0,0,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20055276381909548,0.0316227766016838,125,28,4,31,4,7,1,0,1,2,0,0,0,0,0,1,0,2
100000,0.8,0.7853981633974483,0.1,0.20095477386934674,0.0316227766016838,134,42,4,27,1,10,0,0,1,1,0,0,0,1,1,0,1,2
100000,0.8,0.7853981633974483,0.1,0.19814070351758795,0.0316227766016838,116,38,2,28,5,12,0,0,0,0,0,0,0,0,0,1,0,2
100000,0.8,0.7853981633974483,0.1,0.20467336683417084,0.0316227766016838,170,34,4,27,6,19,2,0,0,1,0,0,0,1,0,0,1,5
100000,0.8,0.7853981633974483,0.1,0.1999497487437186,0.0316227766016838,115,33,3,19,5,13,0,1,0,0,1,0,0,2,1,0,2,2
100000,0.8,0.7853981633974483,0.1,0.20195979899497488,0.0316227766016838,142,47,4,20,4,11,0,0,0,2,1,0,0,1,0,1,0,4
100000,0.8,0.7853981633974483,0.1,0.20175879396984925,0.0316227766016838,131,37,1,25,5,17,0,0,0,1,0,0,0,0,1,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,163,45,3,35,7,17,0,0,2,0,1,0,0,0,1,0,2,4
100000,0.8,0.7853981633974483,0.1,0.2027638190954774,0.0316227766016838,125,40,0,25,2,13,1,0,0,1,0,0,0,0,1,0,1,2
100000,0.8,0.7853981633974483,0.1,0.20095477386934674,0.0316227766016838,113,39,2,32,2,12,0,0,0,2,1,0,0,2,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19793969849246232,0.0316227766016838,135,23,1,25,1,13,1,0,0,1,0,0,0,2,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.1993467336683417,0.0316227766016838,132,44,0,21,5,15,1,0,0,1,0,0,0,1,1,0,1,3
100000,0.8,0.7853981633974483,0.1,0.19763819095477386,0.0316227766016838,102,34,0,18,2,12,0,0,0,1,0,0,0,0,0,0,0,6
100000,0.8,0.7853981633974483,0.1,0.2007537688442211,0.0316227766016838,115,38,4,23,2,8,1,0,0,2,1,0,0,1,0,0,1,3
100000,0.8,0.7853981633974483,0.1,0.1972361809045226,0.0316227766016838,112,32,2,18,4,10,1,0,0,0,0,0,0,0,0,0,1,2
100000,0.8,0.7853981633974483,0.1,0.2021608040201005,0.0316227766016838,160,37,1,27,2,12,0,0,0,4,0,0,0,0,0,1,1,1
100000,0.8,0.7853981633974483,0.1,0.19442211055276382,0.0316227766016838,99,35,2,23,1,6,0,0,0,2,1,0,0,0,1,2,1,4
100000,0.8,0.7853981633974483,0.1,0.20045226130653265,0.0316227766016838,129,38,1,30,3,13,1,0,0,0,0,0,0,1,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.198643216080402,0.0316227766016838,124,26,1,17,1,12,3,0,0,3,0,0,0,2,1,1,0,2
100000,0.8,0.7853981633974483,0.1,0.20105527638190954,0.0316227766016838,130,40,1,19,3,14,0,0,0,0,0,0,0,2,1,1,0,2
100000,0.8,0.7853981633974483,0.1,0.20386934673366833,0.0316227766016838,153,42,4,21,6,16,1,0,0,1,0,0,0,0,1,0,1,5
100000,0.8,0.7853981633974483,0.1,0.19391959798994976,0.0316227766016838,87,14,0,18,0,7,0,0,0,2,0,0,0,0,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20065326633165828,0.0316227766016838,129,40,1,26,5,8,2,0,0,3,0,0,0,0,1,0,1,7
100000,0.8,0.7853981633974483,0.1,0.20467336683417084,0.0316227766016838,148,40,3,16,1,11,1,0,1,2,0,0,0,1,0,1,1,4
100000,0.8,0.7853981633974483,0.1,0.19884422110552763,0.0316227766016838,103,41,0,24,1,6,0,0,1,2,0,0,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.1963316582914573,0.0316227766016838,109,29,1,11,4,9,0,0,0,2,0,0,0,1,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20376884422110553,0.0316227766016838,156,35,0,30,2,18,0,0,0,2,0,1,0,1,0,0,2,6
100000,0.8,0.7853981633974483,0.1,0.19884422110552763,0.0316227766016838,133,34,1,34,1,7,1,0,0,2,0,0,0,1,0,2,0,1
100000,0.8,0.7853981633974483,0.1,0.1978391959798995,0.0316227766016838,101,29,2,21,1,12,0,0,0,1,1,0,0,0,1,0,1,2
100000,0.8,0.7853981633974483,0.1,0.1977386934673367,0.0316227766016838,115,26,1,15,1,10,0,0,0,0,0,0,0,0,0,1,2,1
100000,0.8,0.7853981633974483,0.1,0.20206030150753768,0.0316227766016838,160,41,0,17,7,14,0,2,1,0,0,1,1,1,0,2,1,3
100000,0.8,0.7853981633974483,0.1,0.20246231155778893,0.0316227766016838,153,36,1,24,5,13,1,1,0,3,0,0,0,2,1,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19894472361809046,0.0316227766016838,131,34,5,28,6,9,0,1,0,0,0,0,0,2,0,2,0,4
100000,0.8,0.7853981633974483,0.1,0.19904522613065326,0.0316227766016838,97,33,2,20,3,11,0,0,0,1,0,0,0,0,0,0,1,0
100000,0.8,0.7853981633974483,0.1,0.20125628140703516,0.0316227766016838,141,40,0,32,4,14,0,0,0,3,1,0,0,1,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.1963316582914573,0.0316227766016838,102,29,2,21,3,11,0,0,0,2,0,0,0,0,0,0,1,1
100000,0.8,0.7853981633974483,0.1,0.20155778894472362,0.0316227766016838,125,43,3,22,4,12,1,0,0,4,0,0,0,2,0,1,1,3
100000,0.8,0.7853981633974483,0.1,0.19753768844221106,0.0316227766016838,113,28,0,12,2,9,0,0,1,1,0,0,0,2,0,3,1,2
100000,0.8,0.7853981633974483,0.1,0.20035175879396985,0.0316227766016838,125,35,2,33,4,6,0,0,0,1,0,0,0,1,0,0,1,2
100000,0.8,0.7853981633974483,0.1,0.20065326633165828,0.0316227766016838,134,37,0,21,3,12,2,0,1,2,0,0,0,1,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.1978391959798995,0.0316227766016838,110,36,2,19,4,5,0,0,1,2,1,0,0,0,0,0,1,0
100000,0.8,0.7853981633974483,0.1,0.19663316582914572,0.0316227766016838,116,22,3,18,1,7,2,0,1,3,0,0,0,0,0,1,1,4
100000,0.8,0.7853981633974483,0.1,0.19884422110552763,0.0316227766016838,121,24,2,23,6,15,0,1,0,1,0,0,0,0,0,0,0,6
100000,0.8,0.7853981633974483,0.1,0.1999497487437186,0.0316227766016838,137,44,0,24,4,12,1,0,1,3,2,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20477386934673367,0.0316227766016838,166,60,2,33,9,15,1,0,1,5,0,0,0,0,1,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19613065326633167,0.0316227766016838,102,28,2,22,4,8,0,0,0,0,0,0,0,0,0,2,0,3
100000,0.8,0.7853981633974483,0.1,0.20206030150753768,0.0316227766016838,138,37,2,28,3,14,0,0,0,0,0,0,0,1,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20065326633165828,0.0316227766016838,130,29,2,29,6,11,1,0,0,0,1,0,0,0,1,1,0,3
100000,0.8,0.7853981633974483,0.1,0.19753768844221106,0.0316227766016838,107,23,0,14,1,6,1,0,0,1,0,0,0,0,0,0,1,2
100000,0.8,0.7853981633974483,0.1,0.20165829145728642,0.0316227766016838,156,40,0,25,2,14,0,0,0,1,0,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.19894472361809046,0.0316227766016838,112,31,0,28,4,7,0,0,0,2,0,0,0,1,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.19924623115577889,0.0316227766016838,110,38,1,25,3,13,0,0,0,2,1,0,0,1,0,1,2,3
100000,0.8,0.7853981633974483,0.1,0.20256281407035176,0.0316227766016838,155,39,3,25,2,12,0,0,0,1,0,0,0,1,1,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,152,50,1,26,6,11,0,0,1,0,2,0,0,0,0,1,0,4
100000,0.8,0.7853981633974483,0.1,0.19954773869346734,0.0316227766016838,123,27,1,27,3,14,1,0,0,0,0,0,0,0,1,1,1,1
100000,0.8,0.7853981633974483,0.1,0.19984924623115577,0.0316227766016838,116,29,4,21,5,11,2,0,0,0,0,0,0,0,0,2,0,2
100000,0.8,0.7853981633974483,0.1,0.1971356783919598,0.0316227766016838,82,29,1,24,2,15,0,0,0,2,1,0,0,0,1,0,0,1
100000,0.8,0.7853981633974483,0.1,0.198643216080402,0.0316227766016838,122,33,2,25,3,9,0,0,1,1,0,0,0,0,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.19904522613065326,0.0316227766016838,121,35,0,25,4,11,0,0,0,1,0,0,0,1,0,1,1,5
100000,0.8,0.7853981633974483,0.1,0.19894472361809046,0.0316227766016838,102,28,1,29,2,14,0,0,1,0,0,0,0,2,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.19974874371859297,0.0316227766016838,113,38,1,24,2,13,0,0,2,4,1,0,0,1,0,2,0,2
100000,0.8,0.7853981633974483,0.1,0.20206030150753768,0.0316227766016838,137,49,1,23,1,23,1,1,0,0,0,0,0,0,1,0,1,8
100000,0.8,0.7853981633974483,0.1,0.20045226130653265,0.0316227766016838,139,28,1,25,2,16,0,0,0,1,0,0,0,0,0,1,1,5
100000,0.8,0.7853981633974483,0.1,0.1958291457286432,0.0316227766016838,76,29,0,20,3,11,0,0,2,0,0,0,0,1,0,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20175879396984925,0.0316227766016838,121,46,3,30,2,11,0,0,0,3,0,0,0,1,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.1977386934673367,0.0316227766016838,85,33,2,25,4,11,0,0,0,1,0,0,0,1,0,0,0,0
100000,0.8,0.7853981633974483,0.1,0.20155778894472362,0.0316227766016838,150,45,3,30,3,12,0,0,0,4,1,0,0,2,0,0,2,2
100000,0.8,0.7853981633974483,0.1,0.20256281407035176,0.0316227766016838,146,42,2,21,2,15,1,1,1,1,0,0,0,2,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19904522613065326,0.0316227766016838,114,29,2,16,0,11,0,0,0,1,0,0,0,0,1,0,2,0
100000,0.8,0.7853981633974483,0.1,0.2014572864321608,0.0316227766016838,128,45,3,30,2,12,0,0,0,0,0,0,0,1,0,1,1,4
100000,0.8,0.7853981633974483,0.1,0.19844221105527637,0.0316227766016838,109,26,3,20,3,13,1,1,0,0,1,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.19844221105527637,0.0316227766016838,108,38,0,33,5,10,1,0,0,0,0,0,0,0,0,1,0,5
100000,0.8,0.7853981633974483,0.1,0.19834170854271357,0.0316227766016838,106,44,1,24,5,12,0,0,0,2,0,0,0,0,0,1,0,7
100000,0.8,0.7853981633974483,0.1,0.20115577889447236,0.0316227766016838,134,30,0,29,2,13,2,0,0,5,0,0,0,0,1,1,1,3
100000,0.8,0.7853981633974483,0.1,0.20236180904522613,0.0316227766016838,150,34,1,20,6,8,1,0,2,2,0,0,0,0,1,0,0,6
100000,0.8,0.7853981633974483,0.1,0.20195979899497488,0.0316227766016838,139,36,1,22,0,9,0,0,0,0,0,0,0,0,1,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20306532663316582,0.0316227766016838,154,44,2,23,9,14,0,0,0,1,0,0,0,1,0,0,1,2
100000,0.8,0.7853981633974483,0.1,0.20065326633165828,0.0316227766016838,113,35,1,22,9,10,1,0,1,2,0,0,0,0,0,1,0,4
100000,0.8,0.7853981633974483,0.1,0.1958291457286432,0.0316227766016838,98,26,4,25,1,8,0,0,2,0,0,0,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20015075376884423,0.0316227766016838,117,31,3,15,2,13,1,0,0,1,0,0,0,1,0,0,1,2
100000,0.8,0.7853981633974483,0.1,0.1957286432160804,0.0316227766016838,95,36,0,10,2,10,2,0,0,0,0,0,0,0,0,0,0,0
100000,0.8,0.7853981633974483,0.1,0.20296482412060302,0.0316227766016838,168,33,1,28,3,16,0,0,0,4,0,0,0,0,0,1,0,4
100000,0.8,0.7853981633974483,0.1,0.20326633165829144,0.0316227766016838,154,46,3,22,5,24,1,1,0,2,0,0,0,1,0,1,1,4
100000,0.8,0.7853981633974483,0.1,0.2027638190954774,0.0316227766016838,155,34,4,22,1,9,0,1,0,1,0,0,0,0,0,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20115577889447236,0.0316227766016838,124,41,1,29,2,12,0,1,2,1,0,0,0,1,0,0,2,4
100000,0.8,0.7853981633974483,0.1,0.20035175879396985,0.0316227766016838,119,38,1,27,2,17,1,0,0,1,0,0,0,2,0,1,0,5
100000,0.8,0.7853981633974483,0.1,0.2028643216080402,0.0316227766016838,134,47,1,31,3,11,1,2,0,0,0,0,1,2,0,0,2,4
100000,0.8,0.7853981633974483,0.1,0.19623115577889447,0.0316227766016838,106,28,0,23,4,9,0,1,1,3,1,0,0,1,0,1,0,1
100000,0.8,0.7853981633974483,0.1,0.20065326633165828,0.0316227766016838,116,35,4,23,0,15,1,0,1,2,0,0,0,2,0,0,0,5
100000,0.8,0.7853981633974483,0.1,0.20165829145728642,0.0316227766016838,180,43,1,27,2,3,1,1,0,0,1,0,0,1,1,3,0,6
100000,0.8,0.7853981633974483,0.1,0.19954773869346734,0.0316227766016838,135,37,0,23,2,16,0,0,0,3,0,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.19984924623115577,0.0316227766016838,126,41,1,15,2,11,1,0,1,0,0,0,0,0,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.1978391959798995,0.0316227766016838,103,33,0,25,4,7,2,0,0,2,0,0,0,0,1,0,0,4
100000,0.8,0.7853981633974483,0.1,0.20597989949748743,0.0316227766016838,177,61,5,34,6,18,0,0,2,2,0,0,0,0,1,2,2,2
100000,0.8,0.7853981633974483,0.1,0.20065326633165828,0.0316227766016838,124,34,3,20,6,7,0,0,0,4,0,0,0,0,1,0,0,1
100000,0.8,0.7853981633974483,0.1,0.20165829145728642,0.0316227766016838,142,41,2,21,5,18,0,0,0,1,0,0,0,1,1,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20427135678391958,0.0316227766016838,152,54,3,31,6,12,0,1,0,5,0,0,0,1,1,0,0,6
100000,0.8,0.7853981633974483,0.1,0.1999497487437186,0.0316227766016838,129,38,0,15,4,11,0,0,0,1,0,0,1,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.1963316582914573,0.0316227766016838,98,25,1,24,0,5,0,0,1,2,0,0,0,1,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20326633165829144,0.0316227766016838,155,40,1,32,1,11,1,2,1,1,0,0,0,0,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.1957286432160804,0.0316227766016838,85,27,1,11,2,4,0,0,0,0,0,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20035175879396985,0.0316227766016838,118,33,1,22,2,9,0,0,0,2,0,0,0,2,1,1,0,0
100000,0.8,0.7853981633974483,0.1,0.20185929648241205,0.0316227766016838,121,43,2,24,4,11,2,0,1,2,0,0,0,0,0,2,2,4
100000,0.8,0.7853981633974483,0.1,0.20015075376884423,0.0316227766016838,114,38,3,17,3,13,0,0,0,1,1,0,1,0,2,0,0,2
100000,0.8,0.7853981633974483,0.1,0.1971356783919598,0.0316227766016838,112,31,3,16,2,9,1,0,0,1,0,0,0,0,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20065326633165828,0.0316227766016838,121,37,2,21,6,8,0,0,2,0,1,0,0,1,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.19964824120603014,0.0316227766016838,120,40,1,29,2,18,1,0,0,0,0,0,0,0,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.1978391959798995,0.0316227766016838,93,26,3,19,2,8,0,0,1,4,0,0,0,2,0,1,0,2
100000,0.8,0.7853981633974483,0.1,0.19753768844221106,0.0316227766016838,93,23,0,21,3,4,0,0,0,0,0,0,0,1,0,1,0,2
100000,0.8,0.7853981633974483,0.1,0.19663316582914572,0.0316227766016838,96,27,0,22,5,6,1,0,1,0,0,0,0,1,0,1,0,1
100000,0.8,0.7853981633974483,0.1,0.19603015075376884,0.0316227766016838,77,21,0,17,4,10,0,0,1,1,0,0,0,2,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.19814070351758795,0.0316227766016838,108,34,2,26,0,15,2,0,0,0,0,0,0,0,0,1,0,6
100000,0.8,0.7853981633974483,0.1,0.20487437185929647,0.0316227766016838,161,56,2,28,2,9,0,0,1,2,0,0,0,0,1,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20095477386934674,0.0316227766016838,111,32,1,22,4,8,0,0,0,1,1,0,0,1,0,1,0,8
100000,0.8,0.7853981633974483,0.1,0.19613065326633167,0.0316227766016838,78,24,0,24,1,10,0,0,0,1,1,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.20336683417085427,0.0316227766016838,136,40,3,28,1,18,1,0,0,1,0,1,0,2,0,1,1,5
100000,0.8,0.7853981633974483,0.1,0.20376884422110553,0.0316227766016838,133,60,1,34,2,16,0,1,1,2,0,0,0,2,1,0,0,0
100000,0.8,0.7853981633974483,0.1,0.19914572864321609,0.0316227766016838,129,36,2,21,3,16,0,0,1,1,0,0,0,0,1,0,1,2
100000,0.8,0.7853981633974483,0.1,0.1972361809045226,0.0316227766016838,112,31,4,36,2,4,0,0,1,0,0,0,0,0,0,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20045226130653265,0.0316227766016838,123,47,5,23,3,12,0,0,0,0,1,0,0,1,0,0,0,0
100000,0.8,0.7853981633974483,0.1,0.19984924623115577,0.0316227766016838,123,46,4,12,1,10,0,0,0,0,0,0,0,0,0,0,0,6
100000,0.8,0.7853981633974483,0.1,0.20346733668341707,0.0316227766016838,136,31,3,29,8,12,0,0,0,4,0,0,0,0,0,1,0,6
100000,0.8,0.7853981633974483,0.1,0.20185929648241205,0.0316227766016838,127,41,2,20,4,15,1,0,0,2,0,0,0,0,0,0,0,5
100000,0.8,0.7853981633974483,0.1,0.20306532663316582,0.0316227766016838,145,49,1,31,2,16,3,0,0,1,0,0,0,1,0,0,0,8
100000,0.8,0.7853981633974483,0.1,0.20055276381909548,0.0316227766016838,133,29,2,29,4,7,1,0,0,1,0,0,0,0,1,1,0,2
100000,0.8,0.7853981633974483,0.1,0.2021608040201005,0.0316227766016838,141,40,3,21,6,8,0,1,0,1,1,0,0,0,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20125628140703516,0.0316227766016838,122,49,1,27,4,13,0,0,0,1,0,0,0,0,0,1,0,5
100000,0.8,0.7853981633974483,0.1,0.1999497487437186,0.0316227766016838,124,39,3,21,2,10,0,0,0,1,0,0,0,0,0,1,0,6
100000,0.8,0.7853981633974483,0.1,0.19924623115577889,0.0316227766016838,113,27,1,22,2,17,1,0,0,1,0,0,0,0,0,1,0,4
100000,0.8,0.7853981633974483,0.1,0.19874371859296483,0.0316227766016838,117,34,1,22,6,12,0,0,2,0,0,0,0,1,1,2,1,5
100000,0.8,0.7853981633974483,0.1,0.20527638190954772,0.0316227766016838,162,57,1,35,5,12,0,0,1,2,0,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20547738693467335,0.0316227766016838,182,41,5,29,5,14,0,0,0,1,0,0,0,0,0,1,1,4
100000,0.8,0.7853981633974483,0.1,0.19974874371859297,0.0316227766016838,122,25,1,30,2,9,0,0,0,1,0,0,0,0,0,0,1,7
100000,0.8,0.7853981633974483,0.1,0.20125628140703516,0.0316227766016838,145,36,1,26,8,6,1,0,1,2,0,0,0,0,0,0,1,3
100000,0.8,0.7853981633974483,0.1,0.20417085427135678,0.0316227766016838,173,47,3,26,4,23,1,0,0,0,0,0,0,0,0,1,1,6
100000,0.8,0.7853981633974483,0.1,0.19954773869346734,0.0316227766016838,117,43,1,19,4,6,1,0,0,2,1,0,0,2,0,1,0,4
100000,0.8,0.7853981633974483,0.1,0.198643216080402,0.0316227766016838,103,37,3,13,3,9,1,0,0,2,0,0,0,1,0,0,0,7
100000,0.8,0.7853981633974483,0.1,0.1972361809045226,0.0316227766016838,105,31,1,24,1,10,2,0,0,2,0,0,0,0,0,1,0,2
100000,0.8,0.7853981633974483,0.1,0.1950251256281407,0.0316227766016838,103,23,4,17,3,11,0,0,0,2,0,0,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.19603015075376884,0.0316227766016838,91,18,0,20,1,9,3,0,1,2,0,0,0,1,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20517587939698492,0.0316227766016838,181,45,2,27,1,17,1,0,0,3,0,0,0,0,0,0,2,3
100000,0.8,0.7853981633974483,0.1,0.1994472361809045,0.0316227766016838,115,43,3,23,3,20,0,0,0,1,0,0,0,0,1,1,0,5
100000,0.8,0.7853981633974483,0.1,0.20175879396984925,0.0316227766016838,145,41,3,39,2,9,0,0,0,1,1,0,0,0,0,1,2,1
100000,0.8,0.7853981633974483,0.1,0.20105527638190954,0.0316227766016838,137,35,1,34,2,14,0,0,0,2,1,0,0,0,1,0,3,3
100000,0.8,0.7853981633974483,0.1,0.19763819095477386,0.0316227766016838,112,33,0,24,5,11,0,0,1,0,0,0,0,0,0,0,0,3
100000,0.8,0.7853981633974483,0.1,0.20246231155778893,0.0316227766016838,140,41,4,31,1,11,1,0,1,1,0,0,0,2,1,1,1,4
100000,0.8,0.7853981633974483,0.1,0.19793969849246232,0.0316227766016838,109,29,1,17,0,10,0,0,1,1,0,0,0,0,0,0,1,0
100000,0.8,0.7853981633974483,0.1,0.20487437185929647,0.0316227766016838,161,55,2,33,7,18,0,0,0,2,2,0,0,1,0,1,0,6
100000,0.8,0.7853981633974483,0.1,0.1964321608040201,0.0316227766016838,99,29,1,18,3,9,0,0,0,2,0,0,0,1,0,0,1,3
100000,0.8,0.7853981633974483,0.1,0.19964824120603014,0.0316227766016838,120,44,1,21,3,7,0,0,0,0,0,0,0,0,0,2,0,2
100000,0.8,0.7853981633974483,0.1,0.20256281407035176,0.0316227766016838,151,43,1,25,6,10,1,1,1,3,0,0,0,1,0,1,1,5
100000,0.8,0.7853981633974483,0.1,0.19763819095477386,0.0316227766016838,97,39,0,20,3,16,0,0,0,1,0,0,0,0,0,0,1,0
100000,0.8,0.7853981633974483,0.1,0.19834170854271357,0.0316227766016838,134,36,1,16,4,9,1,0,0,0,1,0,0,0,0,1,1,4
100000,0.8,0.7853981633974483,0.1,0.20045226130653265,0.0316227766016838,123,33,4,25,3,16,1,0,1,4,0,0,0,0,0,0,0,6
100000,0.8,0.7853981633974483,0.1,0.20326633165829144,0.0316227766016838,155,30,3,27,1,14,0,0,0,1,0,0,0,0,0,0,1,1
100000,0.8,0.7853981633974483,0.1,0.2043718592964824,0.0316227766016838,161,46,4,35,5,13,0,1,0,3,0,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.20246231155778893,0.0316227766016838,142,40,3,33,6,15,0,0,0,1,0,0,0,1,0,1,0,3
100000,0.8,0.7853981633974483,0.1,0.19733668341708543,0.0316227766016838,95,31,0,25,3,5,0,0,0,3,1,0,0,0,0,1,1,6
100000,0.8,0.7853981633974483,0.1,0.19984924623115577,0.0316227766016838,134,39,1,19,1,11,2,0,0,0,1,0,0,0,0,0,3,2
100000,0.8,0.7853981633974483,0.1,0.19954773869346734,0.0316227766016838,122,28,1,23,2,10,1,0,1,2,0,0,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.20376884422110553,0.0316227766016838,142,39,2,34,2,13,0,0,1,1,0,0,0,2,0,0,2,8
100000,0.8,0.7853981633974483,0.1,0.20045226130653265,0.0316227766016838,117,36,2,26,4,12,0,0,1,3,0,0,0,0,0,0,0,0
100000,0.8,0.7853981633974483,0.1,0.2000502512562814,0.0316227766016838,136,26,2,17,0,11,0,0,0,3,0,0,0,0,1,0,0,2
100000,0.8,0.7853981633974483,0.1,0.19884422110552763,0.0316227766016838,116,32,0,26,3,12,1,0,0,0,0,0,0,0,0,1,1,2
100000,0.8,0.7853981633974483,0.1,0.19683417085427135,0.0316227766016838,98,33,0,20,1,8,0,0,0,0,0,0,0,1,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.19974874371859297,0.0316227766016838,126,37,0,29,4,15,0,0,0,0,0,0,0,0,0,0,0,2
100000,0.8,0.7853981633974483,0.1,0.1985427135678392,0.0316227766016838,118,37,2,20,0,13,0,0,0,0,0,0,0,0,0,0,0,1
100000,0.8,0.7853981633974483,0.1,0.19512562814070353,0.0316227766016838,95,23,2,18,1,7,0,0,0,1,0,0,0,1,0,0,2,2
100000,0.8,0.7853981633974483,0.1,0.19482412060301507,0.0316227766016838,87,23,1,18,4,7,0,0,0,0,0,0,0,0,0,0,0,2
